HomeTeam,AwayTeam,FTR,HAS,HDS,HST,AAS,ADS,AST,HC,AC,HTWS,B365H,B365D,B365A,HTDS,HW,HD,HL,AW,AD,AL,WD,DD,LD,HGS,AGS,HGC,AGC,HTLS,ATWS,DAS,DDS,ATDS,ATLS,MR,HF,AF,PD,RD,CornerDiff,ShotsDiff,GoalsScoredDiff,GoalsConceedDiff,HomeTeamLP,AwayTeamLP,HomeTeamCP,AwayTeamCP,probHome,probDraw,probAway,MW,Result
Hull,Wolves,D,0.6821705426356589,1.4215686274509804,4.0,0.931372549019608,1.0542635658914727,4.0,4.0,7.0,0,2.25,3.25,3.25,0,0.15789473684210525,0.3157894736842105,0.5263157894736842,0.2368421052631579,0.2894736842105263,0.4736842105263158,-0.07894736842105263,0.02631578947368418,0.05263157894736842,13.0,19.0,22.0,34.0,2,0,-0.24920200638394896,0.3673050615595077,2,1,-0.5,2,5,-8,-1.0,-3.0,0.0,-6.0,-12.0,17.0,18.0,19.0,15.0,0.41486309671715466,0.2971617618614131,0.28626373176691844,22,0
Liverpool,Bolton,H,1.3333333333333333,0.7352941176470589,6.0,0.7843137254901961,1.1162790697674418,1.0,11.0,3.0,2,1.44,4.33,7.5,0,0.4736842105263158,0.2368421052631579,0.2894736842105263,0.2631578947368421,0.2368421052631579,0.5,0.21052631578947367,0.0,-0.21052631578947367,26.0,16.0,31.0,36.0,1,1,0.5490196078431372,-0.38098495212038297,1,1,1.0,7,7,24,-12.0,8.0,5.0,10.0,-5.0,2.0,14.0,7.0,14.0,0.7458122408229363,0.14639475098970062,0.06935253718583627,22,1
West Ham,Blackburn,D,0.9302325581395348,1.4215686274509804,6.0,0.6372549019607844,1.1472868217054264,4.0,10.0,7.0,1,2.1,3.3,3.6,0,0.21052631578947367,0.2894736842105263,0.5,0.34210526315789475,0.2894736842105263,0.3684210526315789,-0.13157894736842107,0.0,0.13157894736842107,28.0,13.0,18.0,37.0,1,0,0.2929776561787505,0.27428180574555405,1,1,-1.0,4,7,-15,-4.0,3.0,2.0,15.0,-19.0,9.0,13.0,17.0,10.0,0.4936972661939126,0.2503544723169842,0.24930315329261205,22,0
Wigan,Everton,A,0.5891472868217054,1.176470588235294,4.0,1.2254901960784317,0.8682170542635658,7.0,4.0,7.0,1,3.0,3.3,2.38,1,0.2368421052631579,0.2368421052631579,0.5263157894736842,0.42105263157894735,0.34210526315789475,0.2368421052631579,-0.18421052631578946,-0.10526315789473686,0.2894736842105263,35.0,25.0,21.0,28.0,1,2,-0.6363429092567261,0.30825353397172817,1,0,-2.75,4,10,-25,7.0,-3.0,-3.0,10.0,-7.0,12.0,5.0,16.0,8.0,0.2402645267711185,0.23060203791425726,0.5172796932806172,22,-1
Arsenal,Man United,A,1.4883720930232556,0.7352941176470589,7.0,1.6666666666666667,0.4961240310077519,5.0,8.0,5.0,0,2.6,3.25,2.8,1,0.6052631578947368,0.15789473684210525,0.2368421052631579,0.7105263157894737,0.10526315789473684,0.18421052631578946,-0.10526315789473684,0.05263157894736842,0.05263157894736842,52.0,34.0,12.0,16.0,1,0,-0.17829457364341114,0.239170086639307,0,0,-1.5,4,12,-10,3.0,3.0,2.0,18.0,-4.0,4.0,1.0,3.0,2.0,0.3887940393307507,0.2505391606905396,0.3537811409999301,22,-1
Man City,Portsmouth,H,1.2713178294573644,0.9803921568627452,6.0,0.4901960784313725,1.0542635658914727,4.0,10.0,7.0,1,1.29,5.0,13.0,1,0.4736842105263158,0.34210526315789475,0.18421052631578946,0.18421052631578946,0.18421052631578946,0.631578947368421,0.2894736842105263,0.15789473684210528,-0.4473684210526315,24.0,10.0,32.0,34.0,1,1,0.7811217510259918,-0.07387140902872769,1,1,0.25,5,4,39,-5.0,3.0,2.0,14.0,-2.0,10.0,15.0,5.0,20.0,0.7618994540893649,0.1124724698063836,0.052466428651109794,22,1
Sunderland,Stoke,D,0.9922480620155038,0.931372549019608,5.0,0.4901960784313725,0.8372093023255813,3.0,7.0,3.0,2,2.0,3.4,3.8,0,0.2894736842105263,0.2894736842105263,0.42105263157894735,0.2894736842105263,0.3684210526315789,0.34210526315789475,0.0,-0.0789473684210526,0.0789473684210526,24.0,10.0,21.0,27.0,0,1,0.5020519835841313,0.09416324669402654,1,1,2.5,6,4,-3,5.0,4.0,2.0,14.0,-6.0,16.0,11.0,13.0,11.0,0.5243114540006724,0.2758320945983189,0.19660329418243255,22,0
Hull,Chelsea,D,0.6821705426356589,1.4215686274509804,3.0,1.7156862745098038,0.5581395348837209,11.0,6.0,8.0,0,13.0,5.0,1.29,0,0.15789473684210525,0.3157894736842105,0.5263157894736842,0.7105263157894737,0.13157894736842105,0.15789473684210525,-0.5526315789473684,0.18421052631578946,0.3684210526315789,68.0,35.0,14.0,18.0,2,0,-1.0335157318741448,0.8634290925672595,0,1,-4.75,2,9,-56,14.0,-2.0,-8.0,33.0,-4.0,17.0,3.0,19.0,1.0,0.06415847882493313,0.11982394707399015,0.7421897487053951,23,0
Fulham,Portsmouth,H,0.8372093023255813,0.7352941176470589,9.0,0.4901960784313725,1.0542635658914727,8.0,5.0,5.0,1,1.67,3.5,6.0,0,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.18421052631578946,0.18421052631578946,0.631578947368421,0.13157894736842105,0.07894736842105263,-0.21052631578947367,24.0,10.0,32.0,34.0,1,1,0.3470132238942088,-0.3189694482444139,1,1,-1.25,3,4,18,-8.0,0.0,1.0,14.0,-2.0,7.0,15.0,12.0,20.0,0.5960342643253382,0.2540296035070631,0.14480903835442147,23,1
Bolton,Fulham,D,0.8062015503875969,1.5196078431372548,11.0,0.588235294117647,0.9612403100775192,4.0,2.0,5.0,1,2.25,3.3,3.25,1,0.2631578947368421,0.2368421052631579,0.5,0.3157894736842105,0.2631578947368421,0.42105263157894735,-0.05263157894736842,-0.02631578947368421,0.07894736842105265,27.0,12.0,15.0,31.0,1,1,0.21796625626994992,0.5583675330597355,0,1,1.5,7,3,-7,7.0,-3.0,7.0,15.0,-16.0,14.0,7.0,14.0,12.0,0.400834343244445,0.2907025977339241,0.3064507491557009,23,0
