HomeTeam,AwayTeam,FTR,HAS,HDS,HST,AAS,ADS,AST,HC,AC,HTWS,B365H,B365D,B365A,HTDS,HW,HD,HL,AW,AD,AL,WD,DD,LD,HGS,AGS,HGC,AGC,HTLS,ATWS,DAS,DDS,ATDS,ATLS,MR,HF,AF,PD,RD,CornerDiff,ShotsDiff,GoalsScoredDiff,GoalsConceedDiff,HomeTeamLP,AwayTeamLP,HomeTeamCP,AwayTeamCP,probHome,probDraw,probAway,MW,Result
Man United,Leicester,H,1.3058419243986255,0.4128440366972477,7,1.4220183486238531,1.3058419243986255,4,9,3,0,1.33,5.5,11.0,1,0.6578947368421053,0.15789473684210525,0.18421052631578946,0.3157894736842105,0.2894736842105263,0.39473684210526316,0.3421052631578948,-0.13157894736842107,-0.2105263157894737,25,31,22,38,0,1,-0.11617642422522767,-0.8929978877013778,1,1,0.5,10,7,34,-6.0,6,3,-6,-16,6.0,12.0,2.0,9.0,0.7097807042235045,0.16212511261044313,0.0935908402502378,2,1
Newcastle,West Ham,H,0.7216494845360825,0.7798165137614679,8,1.1009174311926604,1.443298969072165,3,7,5,1,2.3,3.4,3.4,1,0.3157894736842105,0.21052631578947367,0.47368421052631576,0.2631578947368421,0.3157894736842105,0.42105263157894735,0.05263157894736842,-0.10526315789473684,0.05263157894736842,24,24,26,42,1,1,-0.3792679466565779,-0.663482455310697,1,0,-1.0,5,6,2,7.0,2,5,0,-16,18.0,11.0,12.0,13.0,0.49668148678673646,0.2536158021811017,0.24368669558562583,2,1
Watford,Brighton,D,0.9278350515463917,1.4220183486238531,0,0.4587155963302752,0.9965635738831615,2,3,11,0,1.91,3.4,4.0,1,0.2894736842105263,0.21052631578947367,0.5,0.23684210526315788,0.34210526315789475,0.42105263157894735,0.052631578947368446,-0.13157894736842107,0.07894736842105265,24,10,25,29,1,0,0.4691194552161165,0.4254547747406916,1,2,1.25,5,4,1,-1.0,-8,-2,14,-4,17.0,18.0,14.0,15.0,0.468165423791969,0.27045530711266386,0.25765302036700566,2,0
Chelsea,Everton,H,1.0309278350515463,0.7339449541284403,7,0.7339449541284403,1.2371134020618555,0,6,3,1,1.45,4.5,8.5,0,0.5526315789473685,0.18421052631578946,0.2631578947368421,0.34210526315789475,0.2631578947368421,0.39473684210526316,0.21052631578947373,-0.07894736842105263,-0.13157894736842107,28,16,22,36,2,1,0.296982880923106,-0.5031684479334152,1,1,0.5,6,7,21,-6.0,3,7,12,-14,1.0,7.0,5.0,8.0,0.6633249293318075,0.1930046576893037,0.12345323985139917,2,1
Liverpool,Arsenal,H,1.5463917525773194,0.4587155963302752,10,0.9174311926605504,1.0652920962199313,0,4,3,1,2.15,3.7,3.5,1,0.5526315789473685,0.3157894736842105,0.13157894736842105,0.5,0.15789473684210525,0.34210526315789475,0.052631578947368474,0.15789473684210525,-0.2105263157894737,54,20,20,31,0,1,0.628960559916769,-0.6065764998896561,0,1,2.5,10,3,12,-1.0,1,10,34,-11,4.0,5.0,4.0,6.0,0.6029582714406281,0.17510358493847614,0.17281503442093235,2,1
Tottenham,Burnley,D,1.374570446735395,0.7339449541284403,5,0.9174311926605504,0.7560137457044673,3,10,7,0,1.25,6.5,15.0,1,0.6052631578947368,0.21052631578947367,0.18421052631578946,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.2368421052631579,-0.10526315789473684,-0.13157894736842105,16,20,17,22,0,0,0.45713925407484457,-0.022068791576027036,1,1,1.0,10,5,23,-14.0,3,2,-4,-5,2.0,16.0,3.0,7.0,0.6299511821442709,0.23641935291830263,0.1264171448388346,2,0
West Brom,Stoke,D,0.7216494845360825,1.3302752293577982,2,0.6880733944954128,1.3058419243986255,2,10,4,0,2.4,3.1,3.5,0,0.15789473684210525,0.34210526315789475,0.5,0.18421052631578946,0.3157894736842105,0.5,-0.02631578947368421,0.026315789473684237,0.0,20,15,30,38,0,0,0.03357609004066964,0.02443330495917273,3,0,-1.5,0,3,-2,-3.0,6,0,5,-8,10.0,13.0,20.0,18.0,0.4458247879301641,0.2924280417945504,0.2597273502423689,2,0
Arsenal,Bournemouth,H,1.8556701030927834,0.9174311926605504,8,0.8715596330275229,1.0652920962199313,1,8,2,0,1.36,5.5,9.0,0,0.5,0.15789473684210525,0.34210526315789475,0.2894736842105263,0.2894736842105263,0.42105263157894735,0.21052631578947367,-0.13157894736842107,-0.0789473684210526,26,19,30,31,2,0,0.9841104700652604,-0.14786090355938086,2,1,1.0,6,5,19,-3.0,6,7,7,-1,5.0,8.0,6.0,10.0,0.6616333372493595,0.15810358407583422,0.12548666342843073,3,1
Brighton,West Brom,H,0.8247422680412371,1.146788990825688,6,0.4587155963302752,0.9278350515463917,3,2,6,1,2.7,3.1,3.0,0,0.23684210526315788,0.34210526315789475,0.42105263157894735,0.15789473684210525,0.34210526315789475,0.5,0.07894736842105263,0.0,-0.07894736842105265,21,10,29,27,2,0,0.36602667171096187,0.2189539392792964,0,0,0.75,4,0,9,8.0,-4,3,11,2,18.0,10.0,15.0,20.0,0.4418150108558039,0.3159497489953008,0.2411101144592194,3,1
Everton,Tottenham,A,0.9621993127147765,1.0091743119266054,1,1.5596330275229358,0.6872852233676975,6,7,3,2,3.8,3.5,2.1,0,0.34210526315789475,0.2631578947368421,0.39473684210526316,0.6052631578947368,0.21052631578947367,0.18421052631578946,-0.2631578947368421,0.05263157894736842,0.2105263157894737,40,34,16,20,1,3,-0.5974337148081592,0.32188908855890797,0,0,-0.75,7,9,-28,5.0,4,-5,6,-4,7.0,2.0,8.0,3.0,0.1915064277327463,0.223601480516721,0.572173672340589,3,-1
Leicester,Chelsea,A,0.859106529209622,1.0091743119266054,2,1.4678899082568806,0.7560137457044673,6,2,9,1,4.75,3.9,1.8,0,0.3157894736842105,0.2894736842105263,0.39473684210526316,0.5526315789473685,0.18421052631578946,0.2631578947368421,-0.23684210526315796,0.10526315789473686,0.13157894736842107,30,32,16,22,2,0,-0.6087833790472585,0.2531605662221381,1,1,0.0,4,7,-23,11.0,-7,-4,-2,-6,12.0,1.0,9.0,5.0,0.2987574978470743,0.24211631128897684,0.4502048421468295,3,-1
Man City,Liverpool,H,2.0962199312714778,0.6422018348623852,7,1.7889908256880735,0.9621993127147765,3,8,3,0,1.85,4.0,4.2,0,0.8421052631578947,0.10526315789473684,0.05263157894736842,0.5526315789473685,0.3157894736842105,0.13157894736842105,0.2894736842105262,-0.21052631578947367,-0.07894736842105263,45,39,10,28,1,1,0.3072291055834042,-0.3199974778523913,1,0,1.25,9,8,25,-1.0,5,4,6,-18,3.0,4.0,1.0,4.0,0.6374909808701799,0.1776021782639685,0.14755843337818478,3,1
Southampton,Watford,A,0.6872852233676975,1.1926605504587156,1,0.7798165137614679,1.134020618556701,3,7,4,1,1.65,4.0,6.0,1,0.18421052631578946,0.39473684210526316,0.42105263157894735,0.2894736842105263,0.21052631578947367,0.5,-0.10526315789473686,0.1842105263157895,-0.07894736842105265,27,17,31,33,1,0,-0.0925312903937704,0.05863993190201455,1,2,1.0,5,1,-5,-8.0,3,-2,10,-2,9.0,17.0,17.0,14.0,0.4366713223265324,0.2664350921617647,0.29273764158989607,3,-1
Stoke,Man United,D,0.6872852233676975,1.3761467889908257,5,1.3761467889908257,0.6529209621993127,8,5,11,0,7.5,4.5,1.5,3,0.18421052631578946,0.3157894736842105,0.5,0.6578947368421053,0.15789473684210525,0.18421052631578946,-0.4736842105263158,0.15789473684210525,0.3157894736842105,38,30,9,19,0,2,-0.6888615656231282,0.7232258267915129,0,1,-0.75,3,7,-48,7.0,-6,-3,8,-10,13.0,6.0,18.0,2.0,0.10290840630235773,0.19680997796079575,0.6845177298421682,3,0
Burnley,Crystal Palace,H,0.549828178694158,0.7798165137614679,2,0.7339449541284403,0.9621993127147765,5,3,13,0,2.3,3.25,3.5,2,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.2894736842105263,0.2894736842105263,0.42105263157894735,0.0789473684210526,0.02631578947368418,-0.10526315789473684,29,16,27,28,0,0,-0.1841167754342823,-0.18238279895330867,1,0,-3.5,2,10,10,2.0,-10,-3,13,-1,16.0,14.0,7.0,11.0,0.4457691884324296,0.3077935310862635,0.24506179310142281,3,1
Swansea,Newcastle,A,0.5841924398625429,1.1009174311926604,4,0.8256880733944953,1.0309278350515463,8,7,5,0,2.4,3.25,3.3,0,0.21052631578947367,0.23684210526315788,0.5526315789473685,0.3157894736842105,0.21052631578947367,0.47368421052631576,-0.10526315789473684,0.02631578947368421,0.07894736842105271,21,18,17,30,0,0,-0.24149563353195247,0.06998959614111411,0,3,-1.0,0,3,-11,-3.0,2,-4,3,-13,15.0,18.0,19.0,12.0,0.28439144990835835,0.33657419693230206,0.3784402499843687,3,-1
West Ham,Huddersfield,H,0.8247422680412371,1.1926605504587156,3,0.5504587155963302,1.134020618556701,2,10,3,1,1.95,3.5,4.5,1,0.2631578947368421,0.3157894736842105,0.42105263157894735,0.23684210526315788,0.2631578947368421,0.5,0.02631578947368421,0.05263157894736842,-0.07894736842105265,16,12,25,33,1,0,0.2742835524449069,0.05863993190201455,2,1,1.0,7,2,5,-7.0,7,1,4,-8,11.0,18.0,13.0,16.0,0.5546270591485966,0.24534269686436183,0.19296385936418833,3,1
Bournemouth,Brighton,H,0.8934707903780068,1.3761467889908257,3,0.4587155963302752,0.9965635738831615,2,6,4,0,2.15,3.4,3.8,0,0.2894736842105263,0.2894736842105263,0.42105263157894735,0.23684210526315788,0.34210526315789475,0.42105263157894735,0.052631578947368446,-0.05263157894736842,0.0,24,10,25,29,2,1,0.4347551940477316,0.37958321510766413,1,0,1.0,6,4,4,-10.0,2,1,14,-4,8.0,18.0,10.0,15.0,0.48614401965754267,0.26858395887439324,0.2413341726031722,4,1
Crystal Palace,Southampton,A,0.9965635738831615,1.238532110091743,3,0.7798165137614679,1.0309278350515463,4,5,5,0,3.0,3.3,2.6,1,0.2894736842105263,0.2894736842105263,0.42105263157894735,0.18421052631578946,0.39473684210526316,0.42105263157894735,0.10526315789473686,-0.10526315789473684,0.0,20,17,26,30,0,1,0.21674706012169365,0.20760427504019674,1,0,1.75,10,7,8,5.0,0,-1,3,-4,14.0,9.0,11.0,17.0,0.5022832070092017,0.26351874969110706,0.2296783560714534,4,-1
Huddersfield,Leicester,D,0.549828178694158,1.146788990825688,3,1.4220183486238531,1.3058419243986255,1,8,4,0,3.5,3.4,2.25,2,0.23684210526315788,0.2631578947368421,0.5,0.3157894736842105,0.2894736842105263,0.39473684210526316,-0.07894736842105263,-0.026315789473684237,0.10526315789473684,25,31,22,38,1,1,-0.8721901699296951,-0.15905293357293737,0,2,0.75,2,3,-10,6.0,4,2,-6,-16,18.0,12.0,16.0,9.0,0.2663592693180508,0.26714250631735037,0.46240761589591756,4,0
Liverpool,Burnley,D,1.5463917525773194,0.4587155963302752,9,0.9174311926605504,0.7560137457044673,4,12,2,0,1.29,6.0,13.0,2,0.5526315789473685,0.3157894736842105,0.13157894736842105,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.18421052631578955,0.0,-0.18421052631578946,16,20,17,22,1,0,0.628960559916769,-0.29729814937419213,2,0,2.25,5,2,21,-12.0,10,5,-4,-5,4.0,16.0,4.0,7.0,0.6645914727174151,0.2083735820927276,0.11408283637892153,4,0
Newcastle,Stoke,H,0.7216494845360825,0.7798165137614679,3,0.6880733944954128,1.3058419243986255,4,7,5,0,2.38,3.25,3.4,0,0.3157894736842105,0.21052631578947367,0.47368421052631576,0.18421052631578946,0.3157894736842105,0.5,0.13157894736842105,-0.10526315789473684,-0.026315789473684237,20,15,30,38,3,0,0.03357609004066964,-0.5260254106371576,2,1,0.0,3,5,11,5.0,2,-1,5,-8,18.0,13.0,12.0,18.0,0.5611461500487004,0.25637079292928433,0.17730229888093524,4,1
Tottenham,Swansea,D,1.374570446735395,0.7339449541284403,8,0.5045871559633027,1.099656357388316,0,11,1,1,1.22,7.0,15.0,0,0.6052631578947368,0.21052631578947367,0.18421052631578946,0.21052631578947367,0.23684210526315788,0.5526315789473685,0.39473684210526316,-0.02631578947368421,-0.368421052631579,17,11,24,32,1,0,0.8699832907720922,-0.3657114032598757,0,0,1.75,9,0,44,-13.0,10,8,6,-8,2.0,15.0,3.0,19.0,0.7674772044550391,0.14351741876744184,0.05530477840972877,4,0
Watford,Man City,A,0.9278350515463917,1.4220183486238531,1,2.0642201834862384,0.4467353951890034,10,3,11,1,9.0,6.0,1.33,1,0.2894736842105263,0.21052631578947367,0.5,0.8421052631578947,0.10526315789473684,0.05263157894736842,-0.5526315789473684,0.10526315789473684,0.4473684210526316,61,45,14,13,1,1,-1.1363851319398468,0.9752829534348497,1,0,-2.0,4,10,-59,14.0,-8,-9,16,1,17.0,3.0,14.0,1.0,0.06706755072832842,0.1202522900518919,0.7358409528705379,4,-1
West Brom,West Ham,D,0.7216494845360825,1.3302752293577982,1,1.1009174311926604,1.443298969072165,1,2,3,2,2.38,3.25,3.4,1,0.15789473684210525,0.34210526315789475,0.5,0.2631578947368421,0.3157894736842105,0.42105263157894735,-0.10526315789473684,0.026315789473684237,0.07894736842105265,24,24,26,42,0,1,-0.3792679466565779,-0.11302373971436674,1,1,-0.25,7,7,-11,-1.0,-1,0,0,-16,10.0,11.0,20.0,13.0,0.37618914456227215,0.27350786729168525,0.3470010640164955,4,0
Chelsea,Arsenal,D,1.0309278350515463,0.7339449541284403,4,0.9174311926605504,1.0652920962199313,2,5,1,2,1.8,4.0,4.5,1,0.5526315789473685,0.18421052631578946,0.2631578947368421,0.5,0.15789473684210525,0.34210526315789475,0.052631578947368474,0.02631578947368421,-0.07894736842105265,54,20,20,31,0,1,0.11349664239099588,-0.33134714209149096,0,1,-1.0,7,6,7,-4.0,4,2,34,-11,1.0,5.0,5.0,6.0,0.5087666156712971,0.22382506475677486,0.25235868483926677,4,0
Man United,Everton,H,1.3058419243986255,0.4128440366972477,7,0.7339449541284403,1.2371134020618555,3,4,1,1,1.36,5.25,10.0,1,0.6578947368421053,0.15789473684210525,0.18421052631578946,0.34210526315789475,0.2631578947368421,0.39473684210526316,0.31578947368421056,-0.10526315789473684,-0.2105263157894737,28,16,22,36,1,2,0.5718969702701852,-0.8242693653646078,1,0,0.0,7,7,32,-1.0,3,4,12,-14,6.0,7.0,2.0,8.0,0.7345164775023845,0.16149758080326054,0.07554819836223461,4,1
Burnley,Huddersfield,D,0.549828178694158,0.7798165137614679,3,0.5504587155963302,1.134020618556701,2,3,4,0,2.15,3.25,3.9,2,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.23684210526315788,0.2631578947368421,0.5,0.13157894736842105,0.05263157894736842,-0.1842105263157895,16,12,25,33,0,0,-0.0006305369021721852,-0.3542041047952331,2,1,-0.75,2,2,17,-2.0,-1,1,4,-8,16.0,18.0,7.0,16.0,0.5382456809159945,0.3112926230435531,0.14898518048692377,5,0
Everton,Bournemouth,H,0.9621993127147765,1.0091743119266054,4,0.8715596330275229,1.0652920962199313,4,4,6,2,1.65,4.0,5.75,1,0.34210526315789475,0.2631578947368421,0.39473684210526316,0.2894736842105263,0.2894736842105263,0.42105263157894735,0.05263157894736842,-0.026315789473684237,-0.02631578947368418,26,19,30,31,0,0,0.09063967968725362,-0.05611778429332581,0,2,0.5,7,6,5,-1.0,-2,0,7,-1,7.0,8.0,8.0,10.0,0.4674378017478853,0.24832854112925126,0.27702060483136687,5,1
