HomeTeam,AwayTeam,FTR,HAS,HDS,HST,AAS,ADS,AST,HC,AC,HTWS,B365H,B365D,B365A,HTDS,HW,HD,HL,AW,AD,AL,WD,DD,LD,HGS,AGS,HGC,AGC,HTLS,ATWS,DAS,DDS,ATDS,ATLS,MR,HF,AF,PD,RD,CornerDiff,ShotsDiff,GoalsScoredDiff,GoalsConceedDiff,HomeTeamLP,AwayTeamLP,HomeTeamCP,AwayTeamCP,probHome,probDraw,probAway,MW,Result
Sunderland,Chelsea,A,0.9922480620155038,0.9313725490196079,3,1.7156862745098038,0.5581395348837209,9,1,14,1,6.5,4.0,1.53,1,0.2894736842105263,0.2894736842105263,0.42105263157894735,0.7105263157894737,0.13157894736842105,0.15789473684210525,-0.42105263157894735,0.15789473684210528,0.2631578947368421,68,35,14,18,1,1,-0.7234382124943001,0.37323301413588694,0,1,-2.5,5,9,-42,13.0,-13,-6,33,-4,16.0,3.0,13.0,1.0,0.15966639208662428,0.19426185407582577,0.6210312772520845,1,-1
Wigan,Wolves,A,0.5891472868217054,1.176470588235294,5,0.9313725490196079,1.0542635658914727,3,4,4,1,1.73,3.6,5.25,1,0.23684210526315788,0.23684210526315788,0.5263157894736842,0.23684210526315788,0.2894736842105263,0.47368421052631576,0.0,-0.052631578947368446,0.05263157894736842,13,19,22,34,1,0,-0.3422252621979025,0.12220702234382119,3,0,0.25,5,3,-2,-6.0,0,2,-6,-12,12.0,18.0,16.0,15.0,0.43327577779959103,0.2828858942952475,0.2812612799045264,1,-1
Birmingham,Portsmouth,H,0.5891472868217054,0.6372549019607844,5,0.49019607843137253,1.0542635658914727,4,4,5,1,2.0,3.3,4.0,2,0.34210526315789475,0.2894736842105263,0.3684210526315789,0.18421052631578946,0.18421052631578946,0.631578947368421,0.15789473684210528,0.10526315789473686,-0.2631578947368421,24,10,32,34,0,1,0.09895120839033283,-0.41700866393068836,1,0,0.25,8,4,22,3.0,-1,1,14,-2,18.0,15.0,9.0,20.0,0.5832984334535082,0.2598245553780731,0.15231345577547828,1,1
Burnley,Man United,H,0.7751937984496124,1.4705882352941178,2,1.6666666666666667,0.4961240310077519,9,1,12,1,9.5,5.0,1.33,2,0.21052631578947367,0.15789473684210525,0.631578947368421,0.7105263157894737,0.10526315789473684,0.18421052631578946,-0.5,0.05263157894736842,0.4473684210526315,52,34,12,16,0,1,-0.8914728682170543,0.9744642042863658,0,1,-1.75,5,9,-55,17.0,-11,-7,18,-4,18.0,1.0,18.0,2.0,0.0838180953927405,0.14193746691156126,0.7210681901552654,1,1
Hull,Tottenham,A,0.6821705426356589,1.4215686274509804,7,1.3235294117647058,0.8992248062015504,12,6,5,1,3.75,3.5,2.0,1,0.15789473684210525,0.3157894736842105,0.5263157894736842,0.5526315789473685,0.18421052631578946,0.2631578947368421,-0.3947368421052632,0.13157894736842105,0.2631578947368421,40,27,12,29,0,2,-0.6413588691290469,0.52234382124943,0,0,-2.0,8,8,-40,9.0,1,-5,13,-17,17.0,8.0,19.0,4.0,0.17003865387312828,0.2184860368914488,0.5979974440904716,1,-1
Liverpool,Stoke,H,1.3333333333333333,0.7352941176470589,13,0.49019607843137253,0.8372093023255813,3,11,5,1,1.25,5.5,13.0,1,0.47368421052631576,0.23684210526315788,0.2894736842105263,0.2894736842105263,0.3684210526315789,0.34210526315789475,0.18421052631578944,-0.13157894736842105,-0.05263157894736842,24,10,21,27,0,1,0.8431372549019607,-0.10191518467852245,1,1,0.5,5,5,16,-9.0,6,10,14,-6,2.0,11.0,7.0,11.0,0.6785320683838488,0.21968265105939797,0.09296944793003566,1,1
Arsenal,Portsmouth,H,1.4883720930232556,0.7352941176470589,16,0.49019607843137253,1.0542635658914727,4,8,4,2,1.17,7.0,19.0,1,0.6052631578947368,0.15789473684210525,0.23684210526315788,0.18421052631578946,0.18421052631578946,0.631578947368421,0.42105263157894735,-0.02631578947368421,-0.39473684210526316,24,10,32,34,0,1,0.998176014591883,-0.31896944824441387,1,1,2.0,10,4,47,-11.0,4,12,14,-2,4.0,15.0,3.0,20.0,0.7672805387396368,0.08408825771875157,0.03476491759738346,1,1
Birmingham,Stoke,D,0.5891472868217054,0.6372549019607844,6,0.49019607843137253,0.8372093023255813,3,3,3,3,2.3,3.2,3.25,0,0.34210526315789475,0.2894736842105263,0.3684210526315789,0.2894736842105263,0.3684210526315789,0.34210526315789475,0.05263157894736842,-0.0789473684210526,0.02631578947368418,24,10,21,27,0,0,0.09895120839033283,-0.19995440036479695,1,1,2.0,10,1,3,7.0,0,3,14,-6,18.0,11.0,9.0,11.0,0.4701010867337203,0.3253705578645701,0.2035475952202749,1,0
Hull,Bolton,H,0.6821705426356589,1.4215686274509804,5,0.7843137254901961,1.1162790697674418,10,4,12,0,2.6,3.25,2.8,1,0.15789473684210525,0.3157894736842105,0.5263157894736842,0.2631578947368421,0.23684210526315788,0.5,-0.10526315789473684,0.07894736842105263,0.02631578947368418,26,16,31,36,1,1,-0.10214318285453716,0.3052895576835386,2,0,-2.0,1,5,-9,3.0,-8,-5,10,-5,17.0,14.0,19.0,14.0,0.4120815107707387,0.2603170847708868,0.32259581351500205,1,1
Man City,Wolves,H,1.2713178294573644,0.9803921568627451,11,0.9313725490196079,1.0542635658914727,2,5,6,0,1.33,4.5,12.0,0,0.47368421052631576,0.34210526315789475,0.18421052631578946,0.23684210526315788,0.2894736842105263,0.47368421052631576,0.23684210526315788,0.05263157894736842,-0.2894736842105263,13,19,22,34,0,1,0.3399452804377565,-0.07387140902872769,0,1,3.75,12,3,29,-8.0,-1,9,-6,-12,10.0,18.0,5.0,15.0,0.7484298724949301,0.1454068755592966,0.06766114931991452,1,1
Sunderland,Blackburn,H,0.9922480620155038,0.9313725490196079,5,0.6372549019607844,1.1472868217054264,5,0,10,0,2.1,3.25,3.75,2,0.2894736842105263,0.2894736842105263,0.42105263157894735,0.34210526315789475,0.2894736842105263,0.3684210526315789,-0.05263157894736842,0.0,0.05263157894736842,28,13,18,37,1,0,0.35499316005471937,-0.21591427268581853,2,1,-0.25,2,2,-6,3.0,-10,0,15,-19,16.0,13.0,13.0,10.0,0.536689411783538,0.2492824906846591,0.20750343672760682,2,1
Wigan,Man United,A,0.5891472868217054,1.176470588235294,7,1.6666666666666667,0.4961240310077519,13,3,5,1,6.5,4.0,1.53,0,0.23684210526315788,0.23684210526315788,0.5263157894736842,0.7105263157894737,0.10526315789473684,0.18421052631578946,-0.4736842105263158,0.13157894736842105,0.3421052631578947,52,34,12,16,1,2,-1.0775193798449614,0.680346557227542,1,0,-3.75,3,10,-49,11.0,-2,-6,18,-4,12.0,1.0,16.0,2.0,0.07701936637163258,0.1445118811560356,0.7334668452224365,2,-1
Burnley,Everton,H,0.7751937984496124,1.4705882352941178,4,1.2254901960784315,0.8682170542635658,11,3,7,0,3.4,3.3,2.2,0,0.21052631578947367,0.15789473684210525,0.631578947368421,0.42105263157894735,0.34210526315789475,0.23684210526315788,-0.21052631578947367,-0.1842105263157895,0.39473684210526316,35,25,21,28,0,0,-0.450296397628819,0.602371181030552,1,0,-3.0,0,10,-31,13.0,-4,-7,10,-7,18.0,5.0,18.0,8.0,0.263771650545241,0.2243393797970031,0.4967100537919614,2,1
Fulham,Chelsea,A,0.8372093023255813,0.7352941176470589,1,1.7156862745098038,0.5581395348837209,4,4,7,0,6.5,3.8,1.57,0,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.7105263157894737,0.13157894736842105,0.15789473684210525,-0.39473684210526316,0.13157894736842105,0.2631578947368421,68,35,14,18,3,3,-0.8784769721842225,0.17715458276333795,0,0,-3.5,3,10,-40,4.0,-3,-3,33,-4,7.0,3.0,12.0,1.0,0.1640685105612027,0.22843561757918504,0.5973761012801522,2,-1
West Ham,Tottenham,A,0.9302325581395349,1.4215686274509804,8,1.3235294117647058,0.8992248062015504,10,4,8,0,3.1,3.25,2.38,2,0.21052631578947367,0.2894736842105263,0.5,0.5526315789473685,0.18421052631578946,0.2631578947368421,-0.3421052631578948,0.10526315789473686,0.2368421052631579,40,27,12,29,1,1,-0.393296853625171,0.52234382124943,0,1,0.25,5,5,-35,1.0,-4,-2,13,-17,9.0,8.0,17.0,4.0,0.2735558488797223,0.23970018716554056,0.4773232123957395,2,-1
Liverpool,Aston Villa,A,1.3333333333333333,0.7352941176470589,12,1.1274509803921569,0.7131782945736433,4,10,4,2,1.44,4.2,8.0,1,0.47368421052631576,0.23684210526315788,0.2894736842105263,0.4473684210526316,0.34210526315789475,0.21052631578947367,0.02631578947368418,-0.10526315789473686,0.07894736842105265,29,23,16,23,0,1,0.2058823529411764,0.02211582307341553,2,0,-0.75,7,8,-1,-4.0,6,8,6,-7,2.0,6.0,7.0,6.0,0.5430152437814939,0.27035845705613265,0.18292544456880022,2,-1
Blackburn,West Ham,D,0.8682170542635658,0.8823529411764706,9,0.8333333333333334,1.1472868217054264,5,5,2,0,2.2,3.3,3.5,1,0.34210526315789475,0.2894736842105263,0.3684210526315789,0.21052631578947367,0.2894736842105263,0.5,0.13157894736842107,0.0,-0.13157894736842107,30,17,29,37,1,2,0.0348837209302324,-0.26493388052895583,0,1,0.0,7,6,15,4.0,3,4,13,-8,13.0,9.0,10.0,17.0,0.5189789313112912,0.2443252936025531,0.22896097727071088,2,0
Bolton,Liverpool,A,0.8062015503875969,1.5196078431372548,5,0.8823529411764706,0.6201550387596899,14,5,11,0,7.0,4.0,1.53,1,0.2631578947368421,0.23684210526315788,0.5,0.47368421052631576,0.23684210526315788,0.2894736842105263,-0.21052631578947367,0.0,0.21052631578947367,43,18,15,20,1,1,-0.07615139078887367,0.8994528043775649,1,1,-0.5,7,7,-24,12.0,-6,-9,25,-5,14.0,2.0,14.0,7.0,0.22475904454479298,0.25604649604755286,0.5136603019628694,2,-1
Chelsea,Burnley,H,2.1085271317829455,0.6862745098039216,17,0.8333333333333334,1.6124031007751938,0,10,1,1,1.14,8.0,21.0,0,0.7105263157894737,0.13157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.631578947368421,0.5,-0.02631578947368421,-0.47368421052631576,25,17,30,52,1,0,1.275193798449612,-0.9261285909712722,0,3,2.0,6,1,56,-15.0,9,17,8,-22,3.0,18.0,1.0,18.0,0.5750062125885477,0.024344216594370163,0.008409484031336692,2,1
Man United,Arsenal,H,1.6124031007751938,0.588235294117647,4,1.7156862745098038,0.8062015503875969,3,6,5,0,2.2,3.3,3.5,0,0.7105263157894737,0.10526315789473684,0.18421052631578946,0.6052631578947368,0.15789473684210525,0.23684210526315788,0.10526315789473684,-0.05263157894736842,-0.05263157894736842,48,35,15,26,1,0,-0.10328317373461005,-0.21796625626994992,0,0,-0.5,9,12,10,-3.0,1,1,13,-11,1.0,4.0,2.0,3.0,0.6365363176851374,0.19217300444586496,0.14686967510392557,2,1
Stoke,Sunderland,H,0.7441860465116278,1.0294117647058825,7,0.7843137254901961,1.1472868217054264,6,10,10,0,2.38,3.25,3.2,2,0.2894736842105263,0.3684210526315789,0.34210526315789475,0.2894736842105263,0.2894736842105263,0.42105263157894735,0.0,0.0789473684210526,-0.0789473684210526,32,16,19,37,1,1,-0.04012767897856828,-0.11787505699954393,1,0,-1.5,5,8,3,-5.0,0,1,16,-18,11.0,16.0,11.0,13.0,0.4199476175242698,0.3007782280857567,0.277707416154065,3,1
Tottenham,Birmingham,H,1.2403100775193798,0.588235294117647,14,0.9313725490196079,1.0542635658914727,6,7,3,3,1.36,4.75,9.0,0,0.5526315789473685,0.18421052631578946,0.2631578947368421,0.34210526315789475,0.2894736842105263,0.3684210526315789,0.21052631578947373,-0.10526315789473686,-0.10526315789473684,19,19,13,34,0,0,0.30893752849977196,-0.4660282717738258,1,2,1.5,9,2,20,-10.0,4,8,0,-21,8.0,18.0,4.0,9.0,0.6666866852463775,0.20824608907238074,0.11222931768520013,3,1
Wolves,Hull,D,0.40310077519379844,1.0784313725490196,17,0.588235294117647,1.4263565891472867,4,8,2,1,2.1,3.3,3.6,1,0.23684210526315788,0.2894736842105263,0.47368421052631576,0.15789473684210525,0.3157894736842105,0.5263157894736842,0.07894736842105263,-0.02631578947368418,-0.05263157894736842,22,12,29,46,0,1,-0.18513451892384852,-0.34792521659826714,0,1,1.25,5,3,8,1.0,6,13,10,-17,18.0,17.0,15.0,19.0,0.5372853176519472,0.26800865161717746,0.19076399240391612,3,0
Aston Villa,Fulham,H,0.8992248062015504,0.7843137254901961,4,0.588235294117647,0.9612403100775193,3,9,4,1,1.73,3.6,5.25,1,0.4473684210526316,0.34210526315789475,0.21052631578947367,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.13157894736842107,0.07894736842105265,-0.21052631578947367,27,12,15,31,1,1,0.31098951208390346,-0.17692658458732324,0,1,-0.75,7,5,18,-1.0,5,1,15,-16,6.0,7.0,6.0,12.0,0.5740227068788385,0.2704209334739709,0.15197238498266583,3,1
Everton,Wigan,H,1.0852713178294573,1.0294117647058825,14,0.8823529411764706,1.7054263565891472,7,12,5,0,1.73,3.6,5.25,3,0.42105263157894735,0.34210526315789475,0.23684210526315788,0.23684210526315788,0.23684210526315788,0.5263157894736842,0.18421052631578946,0.10526315789473686,-0.2894736842105263,19,18,24,55,0,0,0.20291837665298673,-0.6760145918832647,1,2,1.0,6,4,25,-7.0,7,7,1,-31,5.0,12.0,8.0,16.0,0.739209492302964,0.1230148569809613,0.06704584789728008,3,1
Portsmouth,Man City,A,0.7441860465116278,1.5686274509803921,6,1.5686274509803921,0.7751937984496124,8,3,11,0,6.5,3.8,1.57,2,0.18421052631578946,0.18421052631578946,0.631578947368421,0.47368421052631576,0.34210526315789475,0.18421052631578946,-0.2894736842105263,-0.15789473684210528,0.4473684210526315,41,32,20,25,1,1,-0.8244414044687643,0.7934336525307797,1,1,-1.5,3,7,-39,5.0,-8,-2,9,-5,15.0,10.0,20.0,5.0,0.1972852157778234,0.22751481874423557,0.5635880137514707,3,-1
Blackburn,Wolves,H,0.8682170542635658,0.8823529411764706,10,0.9313725490196079,1.0542635658914727,5,10,6,0,1.83,3.5,4.5,1,0.34210526315789475,0.2894736842105263,0.3684210526315789,0.23684210526315788,0.2894736842105263,0.47368421052631576,0.10526315789473686,0.0,-0.10526315789473684,13,19,22,34,1,0,-0.0631554947560421,-0.17191062471500218,3,0,0.5,5,3,12,-5.0,4,5,-6,-12,13.0,18.0,10.0,15.0,0.5366973289338153,0.27749307557890834,0.1826943356929376,3,1
Liverpool,Burnley,H,1.3333333333333333,0.7352941176470589,16,0.8333333333333334,1.6124031007751938,3,7,5,2,1.2,6.5,15.0,0,0.47368421052631576,0.23684210526315788,0.2894736842105263,0.21052631578947367,0.15789473684210525,0.631578947368421,0.2631578947368421,0.07894736842105263,-0.3421052631578947,25,17,30,52,1,0,0.4999999999999999,-0.8771089831281349,0,3,2.25,7,3,33,-16.0,2,13,8,-22,2.0,18.0,7.0,18.0,0.7671036004430304,0.10346799996869148,0.04612340456260939,3,1
Man City,Arsenal,H,1.2713178294573644,0.9803921568627451,6,1.7156862745098038,0.8062015503875969,9,3,12,1,2.88,3.25,2.5,1,0.47368421052631576,0.34210526315789475,0.18421052631578946,0.6052631578947368,0.15789473684210525,0.23684210526315788,-0.13157894736842107,0.1842105263157895,-0.05263157894736842,48,35,15,26,1,0,-0.44436844505243944,0.17419060647514817,1,1,-0.25,5,4,-8,6.0,-9,-3,13,-11,10.0,4.0,5.0,3.0,0.4622486320570924,0.2234118289552015,0.2976854190480196,3,1
Portsmouth,Bolton,A,0.7441860465116278,1.5686274509803921,11,0.7843137254901961,1.1162790697674418,6,7,5,1,2.6,3.2,2.8,1,0.18421052631578946,0.18421052631578946,0.631578947368421,0.2631578947368421,0.23684210526315788,0.5,-0.07894736842105263,-0.05263157894736842,0.13157894736842102,26,16,31,36,1,1,-0.04012767897856828,0.4523483812129503,1,1,-0.25,4,7,-11,1.0,2,5,10,-5,15.0,14.0,20.0,14.0,0.44188935796888185,0.2670155911616685,0.28700595325387884,3,-1
Stoke,Chelsea,A,0.7441860465116278,1.0294117647058825,2,1.7156862745098038,0.5581395348837209,10,4,14,1,9.0,4.5,1.4,1,0.2894736842105263,0.3684210526315789,0.34210526315789475,0.7105263157894737,0.13157894736842105,0.15789473684210525,-0.42105263157894735,0.23684210526315788,0.1842105263157895,68,35,14,18,1,0,-0.971500227998176,0.47127222982216155,0,1,-6.5,4,9,-39,8.0,-10,-8,33,-4,11.0,3.0,11.0,1.0,0.13425374317005406,0.21684767722417495,0.637034890560692,4,-1
Sunderland,Hull,H,0.9922480620155038,0.9313725490196079,4,0.588235294117647,1.4263565891472867,5,7,8,2,1.75,3.5,5.0,0,0.2894736842105263,0.2894736842105263,0.42105263157894735,0.15789473684210525,0.3157894736842105,0.5263157894736842,0.13157894736842107,-0.02631578947368418,-0.10526315789473684,22,12,29,46,0,0,0.4040127678978568,-0.4949840401276788,0,2,0.75,6,2,14,-1.0,-1,-1,10,-17,16.0,17.0,13.0,19.0,0.6770464034637723,0.18368903802582925,0.11514077695279959,4,1
Tottenham,Man United,A,1.2403100775193798,0.588235294117647,7,1.6666666666666667,0.4961240310077519,13,3,9,2,3.1,3.4,2.3,0,0.5526315789473685,0.18421052631578946,0.2631578947368421,0.7105263157894737,0.10526315789473684,0.18421052631578946,-0.1578947368421052,0.07894736842105263,0.07894736842105263,52,34,12,16,1,0,-0.4263565891472869,0.09211126310989509,0,0,-2.5,6,12,-15,7.0,-6,-6,18,-4,8.0,1.0,4.0,2.0,0.3227650930505282,0.26652862494686247,0.4065879621101299,4,-1
Wigan,West Ham,H,0.5891472868217054,1.176470588235294,6,0.8333333333333334,1.1472868217054264,5,6,7,1,2.3,3.25,3.25,1,0.23684210526315788,0.23684210526315788,0.5263157894736842,0.21052631578947367,0.2894736842105263,0.5,0.02631578947368421,-0.052631578947368446,0.02631578947368418,30,17,29,37,1,1,-0.244186046511628,0.02918376652986754,0,1,-1.25,4,4,1,3.0,-1,1,13,-8,12.0,9.0,16.0,17.0,0.39313311809487783,0.24393590510551827,0.35433537344919536,4,1
Birmingham,Aston Villa,A,0.5891472868217054,0.6372549019607844,7,1.1274509803921569,0.7131782945736433,5,7,1,1,3.4,3.25,2.25,1,0.34210526315789475,0.2894736842105263,0.3684210526315789,0.4473684210526316,0.34210526315789475,0.21052631578947367,-0.10526315789473684,-0.05263157894736842,0.15789473684210525,29,23,16,23,1,2,-0.5383036935704515,-0.07592339261285896,0,0,-0.25,4,6,-14,12.0,6,2,6,-7,18.0,6.0,9.0,6.0,0.3314046077118651,0.3258276298245294,0.34202317620962963,4,-1
Fulham,Everton,H,0.8372093023255813,0.7352941176470589,8,1.2254901960784315,0.8682170542635658,6,5,3,1,2.6,3.2,2.8,0,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.42105263157894735,0.34210526315789475,0.23684210526315788,-0.10526315789473684,-0.07894736842105265,0.18421052631578946,35,25,21,28,1,2,-0.38828089375285013,-0.1329229366165069,1,0,-2.0,3,10,-15,2.0,2,2,10,-7,7.0,5.0,12.0,8.0,0.384425378114341,0.28833562667677426,0.32511083388600487,4,1
Arsenal,Wigan,H,1.4883720930232556,0.7352941176470589,11,0.8823529411764706,1.7054263565891472,5,6,4,0,1.25,5.5,13.0,1,0.6052631578947368,0.15789473684210525,0.23684210526315788,0.23684210526315788,0.23684210526315788,0.5263157894736842,0.368421052631579,-0.07894736842105263,-0.2894736842105263,19,18,24,55,1,1,0.606019151846785,-0.9701322389420883,1,1,2.5,4,4,39,-8.0,2,6,1,-31,4.0,12.0,3.0,16.0,0.7148587299519387,0.057140864390671946,0.02380900658221541,4,1
Aston Villa,Portsmouth,H,0.8992248062015504,0.7843137254901961,5,0.49019607843137253,1.0542635658914727,12,7,5,2,1.4,4.2,10.0,0,0.4473684210526316,0.34210526315789475,0.21052631578947367,0.18421052631578946,0.18421052631578946,0.631578947368421,0.26315789473684215,0.15789473684210528,-0.42105263157894735,24,10,32,34,0,1,0.4090287277701779,-0.2699498404012767,1,1,0.0,6,4,36,-9.0,2,-7,14,-2,6.0,15.0,6.0,20.0,0.7153678662050735,0.1834694992096968,0.08295795152793878,4,1
Bolton,Stoke,D,0.8062015503875969,1.5196078431372548,5,0.49019607843137253,0.8372093023255813,6,4,6,1,2.1,3.25,3.75,1,0.2631578947368421,0.23684210526315788,0.5,0.2894736842105263,0.3684210526315789,0.34210526315789475,-0.026315789473684237,-0.13157894736842105,0.15789473684210525,24,10,21,27,1,1,0.31600547195622436,0.6823985408116735,1,1,2.75,7,4,-8,3.0,-2,-1,14,-6,14.0,11.0,14.0,11.0,0.44401436065475025,0.2925523267980193,0.2614247169633469,4,0
Burnley,Sunderland,H,0.7751937984496124,1.4705882352941178,3,0.7843137254901961,1.1472868217054264,5,4,4,0,2.88,3.25,2.5,0,0.21052631578947367,0.15789473684210525,0.631578947368421,0.2894736842105263,0.2894736842105263,0.42105263157894735,-0.07894736842105265,-0.13157894736842107,0.21052631578947367,32,16,19,37,3,2,-0.00911992704058362,0.32330141358869136,0,0,-1.0,3,6,-14,2.0,0,-2,16,-18,18.0,16.0,18.0,13.0,0.3658046178456038,0.24282220484890407,0.38243337440230085,4,1
Hull,Birmingham,A,0.6821705426356589,1.4215686274509804,11,0.9313725490196079,1.0542635658914727,9,10,8,0,2.4,3.25,3.0,0,0.15789473684210525,0.3157894736842105,0.5263157894736842,0.34210526315789475,0.2894736842105263,0.3684210526315789,-0.1842105263157895,0.02631578947368418,0.15789473684210525,19,19,13,34,2,1,-0.24920200638394896,0.3673050615595077,1,1,-0.5,2,4,-20,-1.0,2,2,0,-21,17.0,18.0,19.0,9.0,0.3245857849906846,0.30169445007318435,0.37227153948221153,5,-1
