HomeTeam,AwayTeam,FTR,HAS,HDS,HST,AAS,ADS,AST,HC,AC,HTWS,B365H,B365D,B365A,HTDS,HW,HD,HL,AW,AD,AL,WD,DD,LD,HGS,AGS,HGC,AGC,HTLS,ATWS,DAS,DDS,ATDS,ATLS,MR,HF,AF,PD,RD,CornerDiff,ShotsDiff,GoalsScoredDiff,GoalsConceedDiff,HomeTeamLP,AwayTeamLP,HomeTeamCP,AwayTeamCP,probHome,probDraw,probAway,MW,Result
Arsenal,West Brom,H,1.1654135338345866,0.7804878048780487,14,0.4878048780487805,1.2781954887218046,4,7,5,0,1.2,6.5,15.0,0,0.5263157894736842,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.21052631578947367,0.5789473684210527,0.3157894736842105,0.10526315789473684,-0.4210526315789474,26,10,33,34,0,0,0.6776086557858061,-0.49770768384375585,0,0,2.0,3,0,40,-15.0,2,10,16,-1,3.0,18.0,4.0,20.0,0.7475239773015717,0.12235550718978287,0.06300564027796772,0,1
Bolton,Stoke,H,0.7894736842105264,1.024390243902439,8,0.7804878048780487,1.5037593984962405,2,4,3,1,1.83,3.5,4.5,0,0.2894736842105263,0.21052631578947367,0.5,0.3157894736842105,0.23684210526315788,0.4473684210526316,-0.02631578947368418,-0.02631578947368421,0.05263157894736842,22,16,15,40,0,0,0.008985879332477742,-0.47936915459380147,0,1,1.0,3,3,-4,-2.0,1,6,6,-25,16.0,18.0,14.0,11.0,0.4678214714055949,0.2679324383167733,0.26024375057210464,0,1
Everton,Blackburn,A,1.1654135338345866,0.975609756097561,5,0.8780487804878048,1.3909774436090228,11,3,5,1,2.0,3.3,4.0,0,0.4473684210526316,0.3157894736842105,0.23684210526315788,0.2631578947368421,0.2894736842105263,0.4473684210526316,0.1842105263157895,0.02631578947368418,-0.2105263157894737,22,18,23,37,1,1,0.2873647533467818,-0.4153676875114618,1,0,-0.3333333333333335,3,4,22,-2.0,-2,-6,4,-14,5.0,7.0,5.0,13.0,0.6615835344768449,0.19625795952217032,0.12355181331387768,0,-1
Hull,Fulham,H,0.6766917293233082,1.7560975609756095,6,0.5365853658536586,0.6766917293233082,6,5,6,1,2.6,3.2,2.8,1,0.21052631578947367,0.2894736842105263,0.5,0.3684210526315789,0.2894736842105263,0.34210526315789475,-0.15789473684210525,0.0,0.15789473684210525,28,11,16,18,1,2,0.14010636346964966,1.0794058316523012,0,1,-0.75,7,6,-18,1.0,-1,0,17,-2,18.0,17.0,17.0,7.0,0.2616229250601012,0.29897443734764795,0.4377157910699343,0,1
Middlesbrough,Tottenham,H,0.6390977443609023,0.975609756097561,10,1.170731707317073,1.3157894736842106,5,7,9,1,3.2,3.4,2.25,0,0.18421052631578946,0.2894736842105263,0.5263157894736842,0.3684210526315789,0.23684210526315788,0.39473684210526316,-0.18421052631578946,0.052631578947368446,0.13157894736842102,21,24,10,35,1,0,-0.5316339629561708,-0.34017971758664967,1,1,-0.25,3,2,-19,2.0,-2,5,-3,-25,13.0,11.0,19.0,8.0,0.2431532344886927,0.2968851289959761,0.4581273331496757,0,1
Sunderland,Liverpool,A,0.7894736842105264,1.2195121951219512,3,1.7560975609756095,0.5263157894736842,8,1,8,1,5.5,3.6,1.67,1,0.23684210526315788,0.23684210526315788,0.5263157894736842,0.6578947368421053,0.2894736842105263,0.05263157894736842,-0.42105263157894746,-0.052631578947368446,0.47368421052631576,41,36,13,14,1,1,-0.9666238767650831,0.693196405648267,1,0,-1.25,4,8,-50,11.0,-7,-5,5,-1,15.0,4.0,16.0,2.0,0.10510353165753514,0.199254615805238,0.6805210516249267,0,-1
West Ham,Wigan,H,0.8646616541353384,1.0731707317073171,8,0.8292682926829268,1.0150375939849625,9,6,10,2,1.91,3.4,4.2,0,0.3684210526315789,0.23684210526315788,0.39473684210526316,0.3157894736842105,0.23684210526315788,0.4473684210526316,0.05263157894736842,0.0,-0.05263157894736842,17,17,18,27,1,1,0.035393361452411565,0.05813313772235462,2,0,0.0,6,5,6,-4.0,-4,-1,0,-9,10.0,14.0,9.0,12.0,0.4607575894656494,0.3060263295263368,0.2317395861720239,0,1
Aston Villa,Man City,H,1.0150375939849625,1.024390243902439,10,0.8780487804878048,1.2030075187969924,8,7,8,2,1.91,3.4,4.33,0,0.4473684210526316,0.2894736842105263,0.2631578947368421,0.39473684210526316,0.13157894736842105,0.47368421052631576,0.05263157894736842,0.15789473684210528,-0.21052631578947367,40,18,18,32,1,1,0.13698881349715775,-0.17861727489455337,0,2,-1.0,7,4,12,-3.0,-1,2,22,-14,6.0,9.0,6.0,10.0,0.45150572013157264,0.23414884791105559,0.3027007813654151,0,1
Chelsea,Portsmouth,H,1.2406015037593987,0.5853658536585366,11,0.5853658536585366,1.0526315789473684,8,8,3,3,1.33,5.0,10.0,0,0.6578947368421053,0.21052631578947367,0.13157894736842105,0.2631578947368421,0.2894736842105263,0.4473684210526316,0.3947368421052632,-0.07894736842105265,-0.3157894736842105,26,12,29,28,0,2,0.6552356501008622,-0.4672657252888318,0,0,1.25,9,8,42,-6.0,5,3,14,1,2.0,8.0,3.0,15.0,0.767918420191079,0.1431156252081352,0.05505930693756461,0,1
Man United,Newcastle,D,1.6165413533834587,0.6341463414634146,12,0.7804878048780487,1.1278195488721805,4,6,6,1,1.29,5.5,11.0,1,0.7368421052631579,0.15789473684210525,0.10526315789473684,0.18421052631578946,0.34210526315789475,0.47368421052631576,0.5526315789473684,-0.1842105263157895,-0.3684210526315789,24,16,29,30,0,0,0.83605354850541,-0.49367320740876586,2,1,1.75,10,5,56,-11.0,0,8,8,-1,1.0,12.0,1.0,18.0,0.7691605297801091,0.1368431538867932,0.05464794209268157,0,0
Blackburn,Hull,D,0.8270676691729324,1.121951219512195,5,1.024390243902439,1.0526315789473684,4,6,3,0,1.57,3.75,7.0,2,0.2631578947368421,0.2894736842105263,0.4473684210526316,0.21052631578947367,0.2894736842105263,0.5,0.05263157894736842,0.0,-0.05263157894736842,18,21,36,28,1,2,-0.19732257472950665,0.06931964056482665,0,0,-0.25,3,6,6,-11.0,3,1,-3,8,7.0,18.0,13.0,17.0,0.4777679389171277,0.24553001768790825,0.26888575549942606,1,0
Fulham,Arsenal,H,1.0526315789473684,0.7804878048780487,2,1.8048780487804879,0.7894736842105264,6,1,5,1,6.5,3.75,1.57,0,0.3684210526315789,0.2894736842105263,0.34210526315789475,0.5263157894736842,0.3157894736842105,0.15789473684210525,-0.15789473684210525,-0.02631578947368418,0.1842105263157895,31,37,16,21,1,1,-0.7522464698331195,-0.008985879332477742,1,1,0.25,9,7,-19,14.0,-4,-4,-6,-5,17.0,3.0,7.0,4.0,0.2994130612261418,0.30426169794768404,0.3949451803003754,1,1
Liverpool,Middlesbrough,H,1.5413533834586468,0.6341463414634146,8,0.5365853658536586,1.3909774436090228,4,14,3,1,1.36,4.5,10.0,0,0.6578947368421053,0.2894736842105263,0.05263157894736842,0.18421052631578946,0.2894736842105263,0.5263157894736842,0.4736842105263158,0.0,-0.47368421052631576,17,11,20,37,1,1,1.0047680176049882,-0.7568311021456081,1,0,0.5,9,8,54,-9.0,11,4,6,-17,4.0,13.0,2.0,19.0,0.801291757094555,0.1100073819643037,0.0348413784208571,1,1
Newcastle,Bolton,H,0.9022556390977444,1.4146341463414636,8,0.975609756097561,1.2030075187969924,4,4,6,1,1.8,3.5,4.75,0,0.18421052631578946,0.34210526315789475,0.47368421052631576,0.2894736842105263,0.21052631578947367,0.5,-0.10526315789473686,0.13157894736842107,-0.026315789473684237,21,20,21,32,1,2,-0.07335411699981653,0.21162662754447115,0,1,-0.5,5,9,-7,-4.0,-2,4,1,-11,12.0,16.0,18.0,14.0,0.40450581669620556,0.26698652949586343,0.3244488964512392,1,1
Stoke,Aston Villa,H,0.8270676691729324,0.7317073170731707,2,1.3170731707317074,1.0150375939849625,2,2,8,1,5.0,3.6,1.73,1,0.3157894736842105,0.23684210526315788,0.4473684210526316,0.4473684210526316,0.2894736842105263,0.2631578947368421,-0.13157894736842107,-0.052631578947368446,0.1842105263157895,27,27,21,27,1,1,-0.490005501558775,-0.2833302769117918,0,1,-1.25,5,5,-17,12.0,-6,0,0,-6,18.0,6.0,11.0,6.0,0.30693294284007766,0.26058849739724754,0.42751313007626274,1,1
Tottenham,Sunderland,A,0.7894736842105264,0.4878048780487805,11,0.6341463414634146,1.0902255639097747,7,12,6,1,1.5,4.0,7.0,0,0.3684210526315789,0.23684210526315788,0.39473684210526316,0.23684210526315788,0.23684210526315788,0.5263157894736842,0.13157894736842105,0.0,-0.13157894736842102,21,13,25,29,1,1,0.1553273427471118,-0.6024206858609942,0,0,1.25,6,3,15,-4.0,6,4,8,-4,11.0,15.0,8.0,16.0,0.5500528356579644,0.26016072638103616,0.1850188976377366,1,-1
West Brom,Everton,A,0.9774436090225564,1.6097560975609757,4,1.170731707317073,0.6390977443609023,7,11,5,0,2.88,3.25,2.5,1,0.21052631578947367,0.21052631578947367,0.5789473684210527,0.4473684210526316,0.3157894736842105,0.23684210526315788,-0.2368421052631579,-0.10526315789473684,0.3421052631578948,31,24,20,17,2,1,-0.19328809829451665,0.9706583532000734,0,1,-1.5,1,6,-31,13.0,6,-3,7,3,18.0,5.0,20.0,5.0,0.1827178676049983,0.23280650295406574,0.5748683177170175,1,-1
Man City,West Ham,H,1.5037593984962405,0.8780487804878048,9,0.9268292682926829,0.8646616541353384,0,6,3,0,2.3,3.25,3.2,1,0.39473684210526316,0.13157894736842105,0.47368421052631576,0.3684210526315789,0.23684210526315788,0.39473684210526316,0.026315789473684237,-0.10526315789473684,0.0789473684210526,23,19,22,23,1,0,0.5769301302035577,0.013387126352466416,1,1,0.0,1,2,-1,-1.0,3,9,4,-1,9.0,10.0,10.0,9.0,0.5102673532825857,0.24505831686362387,0.2370165990506419,1,1
Wigan,Chelsea,A,0.6390977443609023,0.8780487804878048,6,1.7073170731707317,0.4511278195488722,3,7,7,0,8.5,4.5,1.4,0,0.3157894736842105,0.23684210526315788,0.4473684210526316,0.6578947368421053,0.21052631578947367,0.13157894736842105,-0.3421052631578948,0.02631578947368421,0.3157894736842105,33,35,12,12,1,1,-1.0682193288098294,0.42692096093893256,2,0,0.0,9,8,-38,12.0,0,3,-2,0,14.0,2.0,12.0,3.0,0.13531892318482147,0.2687738232414915,0.5922849378803277,1,-1
Portsmouth,Man United,A,0.9774436090225564,1.4146341463414636,6,1.2195121951219512,0.4135338345864662,7,4,3,0,4.8,3.4,1.8,0,0.2631578947368421,0.2894736842105263,0.4473684210526316,0.7368421052631579,0.15789473684210525,0.10526315789473684,-0.47368421052631576,0.13157894736842107,0.34210526315789475,43,25,13,11,0,0,-0.24206858609939474,1.0011003117549975,0,0,-3.5,0,12,-49,7.0,1,-1,18,2,8.0,1.0,15.0,1.0,0.11442337234360028,0.21495136811610438,0.6595030405780482,1,-1
Arsenal,Newcastle,H,1.1654135338345866,0.7804878048780487,14,0.7804878048780487,1.1278195488721805,2,12,1,0,1.44,4.0,9.0,2,0.5263157894736842,0.3157894736842105,0.15789473684210525,0.18421052631578946,0.34210526315789475,0.47368421052631576,0.3421052631578947,-0.026315789473684237,-0.3157894736842105,24,16,29,30,0,1,0.38492572895653787,-0.3473317439941318,0,2,1.5,8,4,38,-9.0,11,12,8,-1,3.0,12.0,4.0,18.0,0.7133909409862766,0.15384812523118238,0.09092665163397187,2,1
Bolton,West Brom,D,0.7894736842105264,1.024390243902439,9,0.4878048780487805,1.2781954887218046,7,7,5,0,1.83,3.5,4.5,0,0.2894736842105263,0.21052631578947367,0.5,0.21052631578947367,0.21052631578947367,0.5789473684210527,0.07894736842105265,0.0,-0.07894736842105265,26,10,33,34,0,1,0.30166880616174596,-0.2538052448193655,0,1,-2.0,0,6,9,-2.0,2,2,16,-1,16.0,18.0,14.0,20.0,0.5498816752485935,0.23688818820764793,0.20412624850910494,2,0
Everton,Portsmouth,A,1.1654135338345866,0.975609756097561,7,0.5853658536585366,1.0526315789473684,5,4,3,2,2.1,3.3,3.75,0,0.4473684210526316,0.3157894736842105,0.23684210526315788,0.2631578947368421,0.2894736842105263,0.4473684210526316,0.1842105263157895,0.02631578947368418,-0.2105263157894737,26,12,29,28,0,0,0.58004768017605,-0.07702182284980741,1,1,2.25,8,1,22,-3.0,1,2,14,1,5.0,8.0,5.0,15.0,0.6538217222405232,0.2060585439433538,0.1254020683767713,2,-1
Hull,Wigan,A,0.6766917293233082,1.7560975609756095,5,0.8292682926829268,1.0150375939849625,5,7,3,0,2.5,3.25,2.88,0,0.21052631578947367,0.2894736842105263,0.5,0.3157894736842105,0.23684210526315788,0.4473684210526316,-0.10526315789473684,0.052631578947368446,0.05263157894736842,17,17,18,27,3,0,-0.15257656335961856,0.741059966990647,0,2,-1.0,1,2,-10,4.0,4,0,0,-9,18.0,14.0,17.0,12.0,0.3686196398653263,0.2939219586908743,0.33565897085694324,2,-1
Middlesbrough,Stoke,H,0.6390977443609023,0.975609756097561,12,0.7804878048780487,1.5037593984962405,2,4,5,0,1.57,3.6,7.0,1,0.18421052631578946,0.2894736842105263,0.5263157894736842,0.3157894736842105,0.23684210526315788,0.4473684210526316,-0.13157894736842105,0.052631578947368446,0.0789473684210526,22,16,15,40,2,1,-0.14139006051714642,-0.5281496423986796,0,2,-0.5,1,3,-13,-5.0,-1,10,6,-25,13.0,18.0,19.0,11.0,0.3283107845165202,0.30655195253662604,0.363876915885321,2,1
West Ham,Blackburn,H,0.8646616541353384,1.0731707317073171,6,0.8780487804878048,1.3909774436090228,7,10,4,1,2.5,3.25,2.88,1,0.3684210526315789,0.23684210526315788,0.39473684210526316,0.2631578947368421,0.2894736842105263,0.4473684210526316,0.10526315789473684,-0.052631578947368446,-0.05263157894736842,22,18,23,37,0,0,-0.013387126352466416,-0.3178067119017056,1,2,0.5,4,4,10,3.0,6,-1,4,-14,10.0,7.0,9.0,13.0,0.5309911359155947,0.25253705454175834,0.21047180079612365,2,1
Aston Villa,Liverpool,D,1.0150375939849625,1.024390243902439,2,1.7560975609756095,0.5263157894736842,3,5,8,1,3.0,3.25,2.4,1,0.4473684210526316,0.2894736842105263,0.2631578947368421,0.6578947368421053,0.2894736842105263,0.05263157894736842,-0.21052631578947373,0.0,0.21052631578947367,41,36,13,14,1,2,-0.741059966990647,0.49807445442875486,1,0,0.0,5,7,-24,2.0,-3,-1,5,-1,6.0,4.0,6.0,2.0,0.19976181762660386,0.23203323423587252,0.5578989457989344,2,0
