HomeTeam,AwayTeam,FTR,HAS,HDS,HST,AAS,ADS,AST,HC,AC,HTWS,B365H,B365D,B365A,HTDS,HW,HD,HL,AW,AD,AL,WD,DD,LD,HGS,AGS,HGC,AGC,HTLS,ATWS,DAS,DDS,ATDS,ATLS,MR,HF,AF,PD,RD,CornerDiff,ShotsDiff,GoalsScoredDiff,GoalsConceedDiff,HomeTeamLP,AwayTeamLP,HomeTeamCP,AwayTeamCP,probHome,probDraw,probAway,MW,Result
Bolton,Man United,A,0.7615894039735099,1.6883116883116884,13,1.6017316017316017,0.46357615894039733,9,5,7,3,9.0,4.5,1.4,0,0.2631578947368421,0.15789473684210525,0.5789473684210527,0.7368421052631579,0.13157894736842105,0.13157894736842105,-0.47368421052631576,0.02631578947368421,0.44736842105263164,52,37,19,14,0,0,-0.8401421977580917,1.2247355293712912,0,0,-2.5,9,12,-53,11.0,-2,4,15,5,12.0,1.0,18.0,2.0,0.08883297083454379,0.13434076986064047,0.7053535601214063,3,-1
Everton,Aston Villa,D,0.9271523178807947,0.6493506493506493,10,0.7359307359307359,0.9271523178807947,3,8,0,2,2.0,3.4,3.8,0,0.39473684210526316,0.2894736842105263,0.3157894736842105,0.18421052631578946,0.4473684210526316,0.3684210526315789,0.2105263157894737,-0.15789473684210525,-0.05263157894736842,20,17,25,28,1,0,0.19122158195005878,-0.2778016685301453,0,2,2.0,7,2,18,-2.0,8,7,3,-3,7.0,9.0,7.0,16.0,0.5646621870997908,0.2689188701461688,0.16266039229212023,3,0
Man City,Wigan,H,1.8211920529801324,0.5194805194805194,10,0.8658008658008658,1.1589403973509933,5,8,3,0,1.17,7.0,17.0,2,0.7368421052631579,0.13157894736842105,0.13157894736842105,0.2894736842105263,0.2631578947368421,0.4473684210526316,0.4473684210526315,-0.13157894736842105,-0.3157894736842105,22,20,27,35,1,2,0.9553911871792666,-0.6394598778704739,0,1,0.0,5,9,46,-13.0,5,5,2,-8,3.0,16.0,1.0,15.0,0.7741268439111519,0.09125383426328622,0.037306918206632865,3,1
Stoke,Liverpool,H,0.8278145695364238,0.8658008658008658,1,0.9956709956709957,0.7947019867549668,11,2,12,1,3.25,3.3,2.25,1,0.2894736842105263,0.3157894736842105,0.39473684210526316,0.3684210526315789,0.2631578947368421,0.3684210526315789,-0.0789473684210526,0.05263157894736842,0.026315789473684237,24,23,16,24,1,1,-0.16785642613457186,0.07109887904589896,1,1,-0.5,4,4,-7,8.0,-10,-10,1,-8,14.0,6.0,13.0,9.0,0.2754339763116192,0.32147494528008297,0.40219046446159273,3,1
Sunderland,Chelsea,A,0.8609271523178808,0.7359307359307359,7,1.0389610389610389,0.728476821192053,8,4,7,0,5.0,3.75,1.7,1,0.2894736842105263,0.3157894736842105,0.39473684210526316,0.47368421052631576,0.2631578947368421,0.2631578947368421,-0.18421052631578944,0.05263157894736842,0.13157894736842107,41,24,24,22,1,1,-0.1780338866431581,0.007453914738682843,2,0,-2.5,3,8,-19,8.0,-3,-1,17,2,10.0,2.0,14.0,6.0,0.3378857196054634,0.2742901968035926,0.3845954306441176,3,-1
Wolves,Tottenham,A,0.6291390728476821,1.8614718614718615,6,1.1688311688311688,0.7947019867549668,11,4,10,0,3.0,3.25,2.4,1,0.13157894736842105,0.2631578947368421,0.6052631578947368,0.5263157894736842,0.23684210526315788,0.23684210526315788,-0.39473684210526316,0.02631578947368421,0.368421052631579,39,27,17,24,1,0,-0.5396920959834867,1.0667698747168948,0,2,-2.0,2,6,-44,12.0,-6,-5,12,-7,17.0,5.0,20.0,4.0,0.14468770020239008,0.1858688497731855,0.6407224226203694,3,-1
Fulham,Blackburn,D,1.1920529801324502,1.1255411255411256,8,0.9523809523809524,1.4900662251655628,5,11,2,1,1.67,3.6,5.5,0,0.3684210526315789,0.2631578947368421,0.3684210526315789,0.21052631578947367,0.18421052631578946,0.6052631578947368,0.15789473684210525,0.07894736842105263,-0.2368421052631579,26,22,33,45,1,1,0.23967202775149776,-0.36452509962443713,0,1,0.75,9,3,21,-7.0,9,3,4,-12,8.0,15.0,8.0,19.0,0.5872143909653371,0.20589506419837336,0.18619673551865187,3,0
Norwich,West Brom,A,0.9271523178807947,1.2987012987012987,5,1.0389610389610389,0.9933774834437086,9,1,3,0,2.5,3.25,2.88,1,0.3157894736842105,0.2894736842105263,0.39473684210526316,0.34210526315789475,0.21052631578947367,0.4473684210526316,-0.026315789473684237,0.07894736842105265,-0.05263157894736842,21,24,22,30,2,1,-0.1118087210802442,0.3053238152575901,2,0,-0.75,4,5,0,7.0,-2,-4,-3,-8,18.0,11.0,10.0,12.0,0.4268536146428998,0.2508265983377491,0.3155416360472011,3,-1
QPR,Newcastle,D,0.7947019867549668,1.0822510822510822,5,1.1688311688311688,1.1258278145695364,3,6,4,1,2.4,3.25,3.0,0,0.2631578947368421,0.18421052631578946,0.5526315789473685,0.5,0.21052631578947367,0.2894736842105263,-0.2368421052631579,-0.02631578947368421,0.26315789473684215,29,27,17,34,1,1,-0.37412918207620194,-0.04357673231845416,0,1,0.5,6,3,-28,5.0,2,2,2,-17,18.0,13.0,17.0,5.0,0.30210104220748507,0.24842153147054064,0.44218683525132196,3,0
Aston Villa,Newcastle,D,0.662251655629139,1.0822510822510822,2,1.1688311688311688,1.1258278145695364,13,4,9,0,1.91,3.4,4.2,2,0.18421052631578946,0.4473684210526316,0.3684210526315789,0.5,0.21052631578947367,0.2894736842105263,-0.3157894736842105,0.2368421052631579,0.0789473684210526,29,27,17,34,1,1,-0.5065795132020298,-0.04357673231845416,0,1,0.75,2,3,-27,-4.0,-5,-11,2,-17,9.0,13.0,16.0,5.0,0.3116641159496462,0.2813097810918507,0.40438693193787306,3,0
Blackburn,Arsenal,H,0.8609271523178808,1.4285714285714286,5,1.5151515151515151,1.0596026490066224,16,2,13,1,4.2,3.4,1.91,0,0.21052631578947367,0.18421052631578946,0.6052631578947368,0.5526315789473685,0.18421052631578946,0.2631578947368421,-0.3421052631578948,0.0,0.34210526315789475,39,35,17,32,0,0,-0.6542243628336344,0.3689687795648062,3,0,-0.75,3,6,-39,11.0,-11,-11,4,-15,15.0,4.0,19.0,3.0,0.2002335683698325,0.18549812074903194,0.5721270326766139,4,1
Bolton,Norwich,A,0.7615894039735099,1.6883116883116884,7,1.0389610389610389,1.1920529801324502,5,6,9,0,1.8,3.6,4.6,1,0.2631578947368421,0.15789473684210525,0.5789473684210527,0.3157894736842105,0.2894736842105263,0.39473684210526316,-0.05263157894736842,-0.13157894736842107,0.1842105263157895,28,24,30,36,1,0,-0.2773716349875289,0.49625870817923823,1,2,0.0,3,4,-11,-6.0,-3,2,4,-6,12.0,18.0,18.0,10.0,0.38184724468476655,0.22380446596910863,0.37684955206563114,4,-1
Everton,Wigan,H,0.9271523178807947,0.6493506493506493,10,0.8658008658008658,1.1589403973509933,4,4,9,1,1.5,4.0,7.0,2,0.39473684210526316,0.2894736842105263,0.3157894736842105,0.2894736842105263,0.2631578947368421,0.4473684210526316,0.10526315789473684,0.026315789473684237,-0.13157894736842107,22,20,27,35,0,0,0.06135145207992887,-0.509589748000344,0,1,0.25,8,9,13,-9.0,-5,6,2,-8,7.0,16.0,7.0,15.0,0.5995115994386684,0.2363959324893652,0.15604427012936153,4,1
Swansea,West Brom,H,0.8940397350993377,0.7792207792207791,5,1.0389610389610389,0.9933774834437086,8,2,8,0,2.63,3.2,2.75,2,0.3157894736842105,0.2894736842105263,0.39473684210526316,0.34210526315789475,0.21052631578947367,0.4473684210526316,-0.026315789473684237,0.07894736842105265,-0.05263157894736842,21,24,22,30,1,1,-0.1449213038617012,-0.21415670422292943,2,0,-0.25,5,5,0,7.0,-6,-3,-3,-8,18.0,11.0,11.0,12.0,0.42952994579800635,0.2838816210251553,0.28408996569445294,4,1
Wolves,QPR,A,0.6291390728476821,1.8614718614718615,6,0.8225108225108225,1.3576158940397351,12,4,8,0,1.91,3.4,4.2,2,0.13157894736842105,0.2631578947368421,0.6052631578947368,0.2631578947368421,0.18421052631578946,0.5526315789473685,-0.13157894736842105,0.07894736842105263,0.05263157894736836,24,19,25,41,1,1,-0.1933717496631404,0.5038559674321264,0,1,0.25,2,6,-12,-1.0,-4,-6,5,-16,17.0,18.0,20.0,17.0,0.3733515962015475,0.24204840152661591,0.37541724834493295,4,-1
Fulham,Man City,D,1.1920529801324502,1.1255411255411256,11,1.645021645021645,0.5629139072847682,11,6,9,2,6.5,3.8,1.57,0,0.3684210526315789,0.2631578947368421,0.3684210526315789,0.7368421052631579,0.13157894736842105,0.13157894736842105,-0.3684210526315789,0.13157894736842105,0.23684210526315788,55,38,12,17,1,0,-0.45296866488919485,0.5626272182563574,0,0,-2.5,6,12,-37,5.0,-3,0,17,-5,8.0,3.0,8.0,1.0,0.14468348734599507,0.2073327555949524,0.6319947217645518,4,0
Man United,Chelsea,H,1.7218543046357615,0.8225108225108225,7,1.0389610389610389,0.728476821192053,9,4,10,0,1.83,3.5,4.5,1,0.7368421052631579,0.13157894736842105,0.13157894736842105,0.47368421052631576,0.2631578947368421,0.2631578947368421,0.2631578947368421,-0.13157894736842105,-0.13157894736842105,41,24,24,22,1,1,0.6828932656747226,0.09403400131876949,0,2,0.25,7,6,25,-1.0,-6,-2,17,2,1.0,2.0,2.0,6.0,0.6447817533044967,0.18436756647613484,0.14157120765296197,4,1
Sunderland,Stoke,H,0.8609271523178808,0.7359307359307359,7,0.4761904761904762,1.0927152317880795,5,6,5,0,2.4,3.2,3.1,2,0.2894736842105263,0.3157894736842105,0.39473684210526316,0.2894736842105263,0.3157894736842105,0.39473684210526316,0.0,0.0,0.0,25,11,20,33,0,0,0.38473667612740453,-0.3567844958573436,2,1,-0.25,2,3,0,-4.0,1,2,14,-13,10.0,14.0,14.0,13.0,0.507874927590457,0.28870488342579764,0.2010541769106755,4,1
Tottenham,Liverpool,H,1.2913907284768213,0.7359307359307359,16,0.9956709956709957,0.7947019867549668,2,4,1,2,2.63,3.4,2.63,1,0.5263157894736842,0.23684210526315788,0.23684210526315788,0.3684210526315789,0.2631578947368421,0.3684210526315789,0.15789473684210525,-0.02631578947368421,-0.13157894736842105,24,23,16,24,0,1,0.29571973280582564,-0.05877125082423096,0,1,0.75,10,6,17,-1.0,3,14,1,-8,5.0,6.0,4.0,9.0,0.5154371399262435,0.2673836773496894,0.21312771474743958,4,1
Arsenal,Bolton,H,1.2913907284768213,0.7359307359307359,14,0.9956709956709957,1.2582781456953642,3,9,2,0,1.44,4.5,7.0,3,0.5526315789473685,0.18421052631578946,0.2631578947368421,0.2631578947368421,0.15789473684210525,0.5789473684210527,0.2894736842105264,0.02631578947368421,-0.31578947368421056,23,23,39,38,0,0,0.29571973280582564,-0.5223474097646283,1,1,1.0,6,3,34,-8.0,7,11,0,1,4.0,12.0,3.0,18.0,0.6925063986597055,0.12085631963339817,0.0845307578348876,4,1
Chelsea,Swansea,H,1.3576158940397351,1.0389610389610389,7,0.7359307359307359,1.0927152317880795,4,1,6,1,1.2,6.5,15.0,0,0.47368421052631576,0.2631578947368421,0.2631578947368421,0.3157894736842105,0.2894736842105263,0.39473684210526316,0.15789473684210525,-0.026315789473684237,-0.13157894736842107,27,17,18,33,2,0,0.6216851581089993,-0.05375419282704064,2,1,0.5,6,5,17,-16.0,-5,3,10,-15,2.0,18.0,6.0,11.0,0.5877314069062686,0.22529658531196572,0.17550628767691073,5,1
