HomeTeam,AwayTeam,FTR,HAS,HDS,HST,AAS,ADS,AST,HC,AC,HTWS,B365H,B365D,B365A,HTDS,HW,HD,HL,AW,AD,AL,WD,DD,LD,HGS,AGS,HGC,AGC,HTLS,ATWS,DAS,DDS,ATDS,ATLS,MR,HF,AF,PD,RD,CornerDiff,ShotsDiff,GoalsScoredDiff,GoalsConceedDiff,HomeTeamLP,AwayTeamLP,HomeTeamCP,AwayTeamCP,probHome,probDraw,probAway,MW,Result
Aston Villa,West Ham,H,0.8427876823338736,0.8520179372197308,11,0.8520179372197308,1.2641815235008105,2,16,7,0,2.0,3.3,4.0,0,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.18421052631578946,0.3157894736842105,0.5,0.13157894736842105,0.0,-0.13157894736842107,24,19,31,39,0,0,-0.00923025488585727,-0.41216358628107963,0,0,6.0,3,0,15,-11.0,9,9,5,-8,6.0,17.0,9.0,20.0,0.559746521751586,0.2198514106137595,0.20553476975385138,0,1
Blackburn,Everton,H,0.713128038897893,0.717488789237668,2,0.8968609865470851,0.713128038897893,12,1,3,1,2.88,3.25,2.5,0,0.2894736842105263,0.2631578947368421,0.4473684210526316,0.34210526315789475,0.39473684210526316,0.2631578947368421,-0.05263157894736842,-0.13157894736842107,0.1842105263157895,31,20,23,22,0,0,-0.18373294764919212,0.00436075033977501,0,1,0.5,3,1,-11,2.0,-2,-10,11,1,10.0,8.0,15.0,7.0,0.35192014848193637,0.2746832658610872,0.3702137965558137,0,1
Bolton,Fulham,D,1.1021069692058347,1.076233183856502,9,0.8520179372197308,0.6482982171799027,7,4,8,1,2.2,3.3,3.4,1,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.2894736842105263,0.42105263157894735,0.2894736842105263,0.02631578947368418,-0.15789473684210525,0.13157894736842102,30,19,23,20,0,0,0.2500890319861039,0.42793496667659936,0,0,0.6666666666666667,5,3,-3,2.0,-4,2,11,3,14.0,12.0,12.0,8.0,0.39818841267542443,0.2746820035353606,0.3239266711808948,0,0
Chelsea,West Brom,H,1.2641815235008105,0.5829596412556054,13,1.1659192825112108,1.3290113452188006,4,3,1,0,1.17,7.0,17.0,0,0.5526315789473685,0.21052631578947367,0.23684210526315788,0.3157894736842105,0.2894736842105263,0.39473684210526316,0.23684210526315796,-0.07894736842105265,-0.15789473684210528,30,26,30,41,0,1,0.09826224098959968,-0.7460517039631952,0,1,5.5,12,4,24,-17.0,2,9,4,-11,1.0,18.0,2.0,11.0,0.7226828018120821,0.13405856410014377,0.0800534748950461,0,1
Sunderland,Birmingham,D,0.8103727714748785,1.210762331838565,2,0.8071748878923766,1.1669367909238249,7,3,6,1,2.1,3.3,3.6,0,0.3157894736842105,0.2894736842105263,0.39473684210526316,0.21052631578947367,0.39473684210526316,0.39473684210526316,0.10526315789473684,-0.10526315789473684,0.0,19,18,22,36,1,1,0.003197883582501948,0.04382554091474011,2,0,0.25,5,5,8,4.0,-3,-5,1,-14,13.0,9.0,10.0,18.0,0.514179202640992,0.26369760689764854,0.21764818102686345,0,0
Tottenham,Man City,D,0.9724473257698542,0.8520179372197308,18,1.1659192825112108,0.6807131280388979,7,10,3,1,2.4,3.3,3.0,1,0.42105263157894735,0.3684210526315789,0.21052631578947367,0.5526315789473685,0.21052631578947367,0.23684210526315788,-0.13157894736842113,0.15789473684210525,-0.02631578947368421,34,26,12,21,1,0,-0.19347195674135664,0.1713048091808329,1,1,-0.5,4,7,-9,-1.0,7,11,8,-9,4.0,5.0,5.0,3.0,0.3312447898969631,0.2933264032361686,0.3735947243262775,0,0
Wigan,Blackpool,A,0.713128038897893,1.5246636771300448,6,1.1210762331838564,1.3290113452188006,7,6,4,0,1.83,3.5,4.5,1,0.23684210526315788,0.39473684210526316,0.3684210526315789,0.2631578947368421,0.23684210526315788,0.5,-0.02631578947368421,0.15789473684210528,-0.13157894736842107,30,25,37,41,1,1,-0.4079481942859634,0.1956523319112442,0,2,0.5,5,6,3,-2.0,2,-1,5,-4,16.0,18.0,16.0,19.0,0.45987127914129416,0.2283724359032918,0.29769406535910864,0,-1
Wolves,Stoke,H,0.9724473257698542,1.3452914798206277,7,0.6726457399103138,0.9724473257698542,6,5,5,0,2.3,3.25,3.2,0,0.2894736842105263,0.18421052631578946,0.5263157894736842,0.34210526315789475,0.18421052631578946,0.47368421052631576,-0.05263157894736842,0.0,0.05263157894736842,31,15,18,30,3,2,0.2998015858595403,0.37284415405077354,1,0,-1.5,1,7,-6,4.0,0,1,16,-12,15.0,11.0,17.0,14.0,0.37066742925861024,0.2684304641209131,0.35703859639295243,0,1
Liverpool,Arsenal,D,1.1993517017828201,0.6278026905829596,4,1.748878923766816,0.9076175040518638,7,9,11,0,2.5,3.25,2.88,1,0.4473684210526316,0.18421052631578946,0.3684210526315789,0.5,0.2894736842105263,0.21052631578947367,-0.05263157894736842,-0.10526315789473686,0.15789473684210525,33,39,15,28,2,0,-0.549527221983996,-0.27981481346890424,0,2,-0.75,4,6,-10,4.0,-2,-3,-6,-13,7.0,3.0,6.0,4.0,0.40619543891973375,0.2525724583510324,0.3348053383263467,0,0
Man United,Newcastle,H,1.5883306320907618,0.538116591928251,10,0.6726457399103138,0.9724473257698542,3,5,3,0,1.25,5.5,15.0,2,0.6052631578947368,0.2894736842105263,0.10526315789473684,0.2894736842105263,0.34210526315789475,0.3684210526315789,0.3157894736842105,-0.05263157894736842,-0.2631578947368421,41,15,27,30,0,0,0.9156848921804479,-0.43433073384160314,1,1,-0.25,8,7,34,-16.0,2,7,26,-3,2.0,18.0,1.0,13.0,0.6860223049053691,0.15973060848808412,0.11001545496167967,0,1
