HomeTeam,AwayTeam,FTR,HAS,HDS,HST,AAS,ADS,AST,HC,AC,HTWS,B365H,B365D,B365A,HTDS,HW,HD,HL,AW,AD,AL,WD,DD,LD,HGS,AGS,HGC,AGC,HTLS,ATWS,DAS,DDS,ATDS,ATLS,MR,HF,AF,PD,RD,CornerDiff,ShotsDiff,GoalsScoredDiff,GoalsConceedDiff,HomeTeamLP,AwayTeamLP,HomeTeamCP,AwayTeamCP,probHome,probDraw,probAway,MW,Result
West Brom,Crystal Palace,H,0.8026755852842808,1.1894273127753305,4,0.6607929515418502,0.8361204013377928,4,10,3,1,1.55,4.2,7.0,0,0.18421052631578946,0.39473684210526316,0.42105263157894735,0.34210526315789475,0.15789473684210525,0.5,-0.15789473684210528,0.2368421052631579,-0.07894736842105265,18,15,23,25,0,1,0.1418826337424306,0.3533069114375378,0,1,-0.5,3,5,-9,-10.0,7,0,3,-2,8.0,18.0,17.0,11.0,0.4332474542200308,0.30342356918299107,0.26183281976741374,9,1
West Ham,Aston Villa,D,0.8361204013377928,1.145374449339207,4,0.748898678414097,1.0702341137123745,2,5,1,1,2.25,3.5,3.4,0,0.2894736842105263,0.18421052631578946,0.5263157894736842,0.2631578947368421,0.21052631578947367,0.5263157894736842,0.026315789473684237,-0.02631578947368421,0.0,22,17,29,32,2,1,0.08722172292369579,0.07514033562683253,0,1,1.5,3,3,2,-4.0,4,2,5,-3,10.0,14.0,13.0,14.0,0.4856532858301028,0.2768519522408296,0.23434640845506796,9,0
Cardiff,Swansea,H,0.6688963210702341,1.5418502202643172,3,0.9251101321585904,0.9364548494983277,3,6,3,0,3.4,3.4,2.3,1,0.18421052631578946,0.23684210526315788,0.5789473684210527,0.2894736842105263,0.23684210526315788,0.47368421052631576,-0.10526315789473686,0.0,0.10526315789473689,33,21,26,28,0,2,-0.2562138110883563,0.6053953707659895,0,1,-3.25,1,9,-12,9.0,3,0,12,-2,18.0,9.0,20.0,12.0,0.22310211862111254,0.24036118068130974,0.5279525462567584,9,1
Everton,Tottenham,D,1.2709030100334449,0.8370044052863437,1,1.1013215859030838,0.9364548494983277,6,7,4,1,2.5,3.4,3.0,0,0.5526315789473685,0.23684210526315788,0.21052631578947367,0.5526315789473685,0.15789473684210525,0.2894736842105263,0.0,0.07894736842105263,-0.07894736842105265,30,25,23,28,2,2,0.16958142413036104,-0.09945044421198401,0,1,-0.75,6,9,3,1.0,3,-5,5,-5,6.0,5.0,5.0,6.0,0.5578209803924244,0.23420221864906646,0.1983105859080191,9,0
Aston Villa,Cardiff,H,0.7357859531772576,1.2775330396475773,6,0.5286343612334802,1.3043478260869565,2,5,3,1,2.0,3.5,4.2,0,0.2631578947368421,0.21052631578947367,0.5263157894736842,0.18421052631578946,0.23684210526315788,0.5789473684210527,0.07894736842105263,-0.02631578947368421,-0.052631578947368474,20,12,35,39,1,0,0.2071515919437774,-0.02681478643937929,1,0,0.0,3,1,8,-4.0,2,4,8,-4,14.0,18.0,14.0,20.0,0.5505267276658916,0.24717081886280828,0.19553595615397354,10,1
Chelsea,West Brom,D,1.4381270903010033,0.4845814977973569,7,0.8370044052863437,1.0702341137123745,3,9,4,1,1.29,6.0,12.0,1,0.6578947368421053,0.18421052631578946,0.15789473684210525,0.18421052631578946,0.39473684210526316,0.42105263157894735,0.4736842105263158,-0.2105263157894737,-0.2631578947368421,24,19,27,32,1,1,0.6011226850146596,-0.5856526159150177,0,0,1.25,7,3,46,-5.0,5,4,5,-5,3.0,8.0,3.0,17.0,0.7494568142859876,0.153918024054863,0.06616796470638958,10,0
Crystal Palace,Everton,D,0.6020066889632106,1.013215859030837,2,1.013215859030837,0.6688963210702341,2,4,7,1,6.5,4.0,1.62,0,0.34210526315789475,0.15789473684210525,0.5,0.5526315789473685,0.23684210526315788,0.21052631578947367,-0.21052631578947373,-0.07894736842105263,0.2894736842105263,38,23,19,20,1,1,-0.4112091700676265,0.344319537960603,0,2,-0.5,5,6,-27,12.0,-3,0,15,-1,18.0,6.0,11.0,5.0,0.2222838474332368,0.29899041521714415,0.47693402843155563,10,0
Liverpool,Fulham,H,1.7725752508361203,0.7929515418502202,10,0.7048458149779736,1.5719063545150502,1,9,3,1,1.25,6.5,15.0,1,0.6842105263157895,0.15789473684210525,0.15789473684210525,0.23684210526315788,0.13157894736842105,0.631578947368421,0.44736842105263164,0.02631578947368421,-0.47368421052631576,24,16,38,47,1,0,1.0677294358581468,-0.77895481266483,1,1,1.25,7,2,52,-5.0,6,9,8,-9,7.0,12.0,2.0,19.0,0.5765362046273914,0.04388344625655369,0.023135001347827013,10,1
Norwich,West Ham,H,0.568561872909699,0.7929515418502202,6,0.6607929515418502,0.8361204013377928,4,4,2,0,2.63,3.3,2.9,1,0.21052631578947367,0.23684210526315788,0.5526315789473685,0.2894736842105263,0.18421052631578946,0.5263157894736842,-0.07894736842105265,0.05263157894736842,0.026315789473684292,25,15,26,25,2,1,-0.0922310786321513,-0.04316885948757254,0,2,-1.25,1,3,-7,1.0,2,2,10,1,11.0,10.0,18.0,13.0,0.2767240724714696,0.31953413504507355,0.4027961986942397,10,1
Southampton,Hull,H,1.0702341137123745,1.013215859030837,7,0.7929515418502202,1.0702341137123745,2,6,5,2,1.62,3.8,7.0,1,0.39473684210526316,0.2894736842105263,0.3157894736842105,0.2631578947368421,0.18421052631578946,0.5526315789473685,0.13157894736842107,0.10526315789473686,-0.23684210526315796,20,18,21,32,0,0,0.2772825718621543,-0.05701825468153743,1,0,2.25,8,1,19,-2.0,1,5,2,-11,16.0,18.0,8.0,16.0,0.5684395188391371,0.24942369346694626,0.17599244888061708,10,1
Man United,Arsenal,H,0.9698996655518395,0.9251101321585904,2,1.4096916299559472,1.0033444816053512,2,5,6,1,2.35,3.5,3.2,0,0.5,0.18421052631578946,0.3157894736842105,0.631578947368421,0.18421052631578946,0.18421052631578946,-0.13157894736842102,0.0,0.13157894736842105,36,32,11,30,1,0,-0.4397919644041077,-0.07823434944676078,0,0,-1.0,7,12,-15,-3.0,-1,0,4,-19,1.0,4.0,7.0,4.0,0.4236907426410734,0.2522516272299794,0.31758149052691975,10,1
Sunderland,Man City,H,0.7023411371237459,1.1894273127753305,2,1.7180616740088108,0.8026755852842808,4,0,14,3,9.0,5.0,1.4,0,0.2631578947368421,0.21052631578947367,0.5263157894736842,0.7105263157894737,0.13157894736842105,0.15789473684210525,-0.4473684210526316,0.07894736842105263,0.3684210526315789,63,39,13,24,0,0,-1.0157205368850648,0.3867517274910497,0,0,-1.0,9,12,-48,15.0,-14,-2,24,-11,17.0,2.0,15.0,1.0,0.11024159401280674,0.15680269182436377,0.6846949609733759,10,1
Swansea,Stoke,D,1.1036789297658862,1.145374449339207,6,0.7929515418502202,1.1705685618729096,3,14,3,2,2.0,3.4,4.33,0,0.2894736842105263,0.23684210526315788,0.47368421052631576,0.34210526315789475,0.2894736842105263,0.3684210526315789,-0.05263157894736842,-0.052631578947368446,0.10526315789473684,27,18,17,35,1,0,0.310727387915666,-0.025194112533702517,1,1,0.5,9,7,-8,-4.0,11,3,9,-18,9.0,13.0,12.0,9.0,0.4927791175946942,0.25029340187439825,0.2502650018556326,10,0
Tottenham,Newcastle,A,1.0033444816053512,1.013215859030837,14,0.8810572687224669,1.0367892976588629,4,11,4,2,1.57,4.33,6.5,0,0.5526315789473685,0.15789473684210525,0.2894736842105263,0.39473684210526316,0.10526315789473684,0.5,0.1578947368421053,0.05263157894736842,-0.21052631578947367,23,20,28,31,1,1,0.12228721288288424,-0.023573438628025745,0,2,1.5,9,3,20,-10.0,7,10,3,-3,5.0,15.0,6.0,10.0,0.5677142533764062,0.22693479558423427,0.19368157504648037,10,-1
Arsenal,Southampton,H,1.2040133779264213,0.4845814977973569,4,0.9691629955947137,0.7692307692307693,4,5,6,0,1.62,4.2,6.0,0,0.631578947368421,0.18421052631578946,0.18421052631578946,0.39473684210526316,0.2894736842105263,0.3157894736842105,0.23684210526315785,-0.10526315789473686,-0.13157894736842105,32,22,23,23,0,2,0.23485038233170752,-0.2846492714334124,1,0,1.5,12,8,23,-12.0,-1,0,10,0,4.0,16.0,4.0,8.0,0.5523017553579956,0.2334565932447651,0.20422018049659604,11,1
Everton,Liverpool,D,1.2709030100334449,0.8370044052863437,12,2.1145374449339207,1.0702341137123745,5,6,7,1,3.0,3.4,2.5,0,0.5526315789473685,0.23684210526315788,0.21052631578947367,0.6842105263157895,0.15789473684210525,0.15789473684210525,-0.13157894736842102,0.07894736842105263,0.05263157894736842,53,48,18,32,2,1,-0.8436344349004758,-0.23322970842603086,1,1,0.25,6,7,-12,-1.0,-1,7,5,-14,6.0,7.0,5.0,2.0,0.3961845838447498,0.2217559237779047,0.36325429823966915,11,0
Fulham,Swansea,A,0.8026755852842808,1.6740088105726874,3,0.9251101321585904,0.9364548494983277,5,8,8,0,3.3,3.3,2.38,1,0.23684210526315788,0.13157894736842105,0.631578947368421,0.2894736842105263,0.23684210526315788,0.47368421052631576,-0.052631578947368446,-0.10526315789473684,0.15789473684210525,33,21,26,28,1,2,-0.12243454687430955,0.7375539610743597,0,1,-2.5,2,9,-10,3.0,0,-2,12,-2,12.0,9.0,19.0,12.0,0.24390345792304502,0.21856749832206374,0.5201044837436134,11,-1
Hull,Crystal Palace,A,0.6688963210702341,0.9251101321585904,2,0.6607929515418502,0.8361204013377928,2,11,4,0,1.85,3.5,5.0,1,0.2631578947368421,0.18421052631578946,0.5526315789473685,0.34210526315789475,0.15789473684210525,0.5,-0.07894736842105265,0.02631578947368421,0.052631578947368474,18,15,23,25,0,1,0.008103369528383864,0.08898973082079764,0,1,-1.25,1,5,-8,0.0,7,0,3,-2,18.0,18.0,16.0,11.0,0.41127931701074766,0.32844478144839206,0.25949576808564223,11,-1
Newcastle,Norwich,H,0.7692307692307693,1.2334801762114538,5,0.4845814977973569,1.4715719063545152,2,6,5,1,1.8,3.8,4.75,0,0.39473684210526316,0.10526315789473684,0.5,0.21052631578947367,0.23684210526315788,0.5526315789473685,0.1842105263157895,-0.13157894736842105,-0.052631578947368474,17,11,18,44,2,0,0.2846492714334124,-0.2380917301430614,1,2,1.25,3,1,16,4.0,1,3,6,-26,15.0,11.0,10.0,18.0,0.5546330352732345,0.2625533583020825,0.1783567680584776,11,1
Stoke,Sunderland,H,0.903010033444816,0.748898678414097,5,0.8810572687224669,1.1036789297658862,3,3,7,0,2.15,3.3,3.9,1,0.34210526315789475,0.2894736842105263,0.3684210526315789,0.2631578947368421,0.21052631578947367,0.5263157894736842,0.07894736842105265,0.07894736842105265,-0.15789473684210525,21,20,27,33,1,3,0.021952764722349083,-0.35478025135178926,0,0,-0.5,7,9,12,-4.0,-4,2,1,-6,13.0,17.0,9.0,15.0,0.5077110842934036,0.25875678688921266,0.22838327190277682,11,1
West Ham,Chelsea,A,0.8361204013377928,1.145374449339207,1,1.2334801762114538,0.5351170568561873,8,8,4,1,6.0,4.2,1.62,0,0.2894736842105263,0.18421052631578946,0.5263157894736842,0.6578947368421053,0.18421052631578946,0.15789473684210525,-0.368421052631579,0.0,0.3684210526315789,43,28,11,16,2,1,-0.39735977487366103,0.6102573924830198,1,1,-1.0,3,7,-42,7.0,4,-7,15,-5,10.0,3.0,13.0,3.0,0.15302203150360327,0.25909391385025304,0.5832365530302321,11,-1
Cardiff,Man United,D,0.6688963210702341,1.5418502202643172,4,1.5418502202643172,0.7357859531772576,5,2,8,0,6.0,4.0,1.65,1,0.18421052631578946,0.23684210526315788,0.5789473684210527,0.5,0.18421052631578946,0.3157894736842105,-0.3157894736842105,0.05263157894736842,0.26315789473684215,29,35,21,22,0,1,-0.8729538991940831,0.8060642670870596,0,1,-3.25,1,7,-34,17.0,-6,-1,-6,-1,18.0,1.0,20.0,7.0,0.14344835681417592,0.20592177735259085,0.6341559634941848,11,0
Man City,Tottenham,H,2.1070234113712374,0.5726872246696035,10,1.1013215859030838,0.9364548494983277,5,4,7,0,1.7,4.0,5.5,0,0.7105263157894737,0.13157894736842105,0.15789473684210525,0.5526315789473685,0.15789473684210525,0.2894736842105263,0.1578947368421052,-0.02631578947368421,-0.13157894736842107,30,25,23,28,0,2,1.0057018254681536,-0.36376762482872416,0,1,1.25,12,9,17,-3.0,-3,5,5,-5,2.0,5.0,1.0,6.0,0.7034844368896768,0.1310774537046595,0.08773211271326255,11,1
West Brom,Aston Villa,D,0.8026755852842808,1.1894273127753305,4,0.748898678414097,1.0702341137123745,7,4,2,1,2.15,3.4,3.8,0,0.18421052631578946,0.39473684210526316,0.42105263157894735,0.2631578947368421,0.21052631578947367,0.5263157894736842,-0.07894736842105263,0.1842105263157895,-0.10526315789473684,22,17,29,32,0,1,0.05377690687018388,0.119193199062956,0,1,1.25,3,3,-2,-6.0,2,-3,5,-3,8.0,14.0,17.0,14.0,0.4810802833066036,0.2614385316128143,0.25265864417023465,11,0
Aston Villa,Sunderland,D,0.7357859531772576,1.2775330396475773,4,0.8810572687224669,1.1036789297658862,1,7,6,1,2.0,3.4,4.33,0,0.2631578947368421,0.21052631578947367,0.5263157894736842,0.2631578947368421,0.21052631578947367,0.5263157894736842,0.0,0.0,0.0,21,20,27,33,1,3,-0.14527131554520933,0.17385410988169103,0,0,-3.25,3,9,0,-3.0,1,3,1,-6,14.0,17.0,14.0,15.0,0.4220994181046151,0.2734622256570913,0.3010842703231344,12,0
Cardiff,Arsenal,A,0.6688963210702341,1.5418502202643172,4,1.4096916299559472,1.0033444816053512,6,3,3,0,6.5,4.0,1.62,1,0.18421052631578946,0.23684210526315788,0.5789473684210527,0.631578947368421,0.18421052631578946,0.18421052631578946,-0.4473684210526315,0.05263157894736842,0.39473684210526316,36,32,11,30,0,0,-0.7407953088857131,0.538505738658966,0,0,-4.25,1,12,-49,14.0,0,-2,4,-19,18.0,4.0,20.0,4.0,0.1251194565324369,0.1917724981077011,0.6619720748285653,12,-1
Everton,Stoke,H,1.2709030100334449,0.8370044052863437,12,0.7929515418502202,1.1705685618729096,3,9,3,1,1.62,4.0,6.25,0,0.5526315789473685,0.23684210526315788,0.21052631578947367,0.34210526315789475,0.2894736842105263,0.3684210526315789,0.21052631578947373,-0.052631578947368446,-0.15789473684210525,27,18,17,35,2,0,0.47795146818322465,-0.3335641565865659,1,1,-0.5,6,7,22,-7.0,6,9,9,-18,6.0,13.0,5.0,9.0,0.6042535658748326,0.22867964079820693,0.15726526656977474,12,1
Newcastle,West Brom,H,0.7692307692307693,1.2334801762114538,6,0.8370044052863437,1.0702341137123745,1,3,3,1,2.05,3.5,4.0,0,0.39473684210526316,0.10526315789473684,0.5,0.18421052631578946,0.39473684210526316,0.42105263157894735,0.2105263157894737,-0.2894736842105263,0.07894736842105265,24,19,27,32,2,1,-0.0677736360555744,0.16324606249907925,0,0,0.25,3,3,13,7.0,0,5,5,-5,15.0,8.0,10.0,17.0,0.4466676011948541,0.26288787747045983,0.28581382765076846,12,1
Norwich,Crystal Palace,H,0.568561872909699,0.7929515418502202,3,0.6607929515418502,0.8361204013377928,3,5,4,0,2.0,3.4,4.33,1,0.21052631578947367,0.23684210526315788,0.5526315789473685,0.34210526315789475,0.15789473684210525,0.5,-0.13157894736842107,0.07894736842105263,0.052631578947368474,18,15,23,25,2,1,-0.0922310786321513,-0.04316885948757254,0,1,-1.5,1,5,-12,-7.0,1,0,3,-2,11.0,18.0,18.0,11.0,0.29557715321425815,0.35026879304458086,0.35374590250235877,12,1
West Ham,Fulham,H,0.8361204013377928,1.145374449339207,12,0.7048458149779736,1.5719063545150502,0,6,3,1,1.91,3.5,4.6,0,0.2894736842105263,0.18421052631578946,0.5263157894736842,0.23684210526315788,0.13157894736842105,0.631578947368421,0.052631578947368446,0.05263157894736842,-0.10526315789473684,24,16,38,47,2,0,0.13127458635981915,-0.42653190517584316,1,1,0.75,3,2,8,-2.0,3,12,8,-9,10.0,12.0,13.0,19.0,0.5975238737318307,0.2173534578425085,0.17115712901513816,12,1
Chelsea,Southampton,H,1.4381270903010033,0.4845814977973569,7,0.9691629955947137,0.7692307692307693,1,8,4,1,1.57,4.2,6.5,1,0.6578947368421053,0.18421052631578946,0.15789473684210525,0.39473684210526316,0.2894736842105263,0.3157894736842105,0.26315789473684215,-0.10526315789473686,-0.15789473684210525,32,22,23,23,1,2,0.4689640947062895,-0.2846492714334124,1,0,-0.25,7,8,26,-13.0,4,6,10,0,3.0,16.0,3.0,8.0,0.6469524480689951,0.21802000942246935,0.12410029239212154,12,1
Hull,Liverpool,H,0.6688963210702341,0.9251101321585904,4,2.1145374449339207,1.0702341137123745,4,2,6,0,6.5,4.0,1.62,1,0.2631578947368421,0.18421052631578946,0.5526315789473685,0.6842105263157895,0.15789473684210525,0.15789473684210525,-0.4210526315789474,0.02631578947368421,0.3947368421052632,53,48,18,32,0,1,-1.4456411238636866,-0.14512398155378414,1,1,-1.5,1,7,-47,11.0,-4,0,5,-14,18.0,7.0,16.0,2.0,0.17655142075785354,0.1914267399680217,0.6017730161256682,12,1
Man City,Swansea,H,2.1070234113712374,0.5726872246696035,7,0.9251101321585904,0.9364548494983277,4,5,4,0,1.29,6.0,13.0,0,0.7105263157894737,0.13157894736842105,0.15789473684210525,0.2894736842105263,0.23684210526315788,0.47368421052631576,0.42105263157894735,-0.10526315789473684,-0.3157894736842105,33,21,26,28,0,2,1.181913279212647,-0.36376762482872416,0,1,1.0,12,9,44,-7.0,1,3,12,-2,2.0,9.0,1.0,12.0,0.7100172915982262,0.11869611895676273,0.07627722625553013,12,1
Tottenham,Man United,D,1.0033444816053512,1.013215859030837,4,1.5418502202643172,0.7357859531772576,3,7,7,2,2.8,3.5,2.63,0,0.5526315789473685,0.15789473684210525,0.2894736842105263,0.5,0.18421052631578946,0.3157894736842105,0.052631578947368474,-0.02631578947368421,-0.02631578947368418,29,35,21,22,1,1,-0.538505738658966,0.2774299058535795,0,1,-0.25,9,7,5,4.0,0,1,-6,-1,5.0,1.0,6.0,7.0,0.36032228381364806,0.2545638973899984,0.379083877654543,12,0
Crystal Palace,West Ham,H,0.6020066889632106,1.013215859030837,5,0.6607929515418502,0.8361204013377928,2,3,4,1,3.25,3.3,2.4,0,0.34210526315789475,0.15789473684210525,0.5,0.2894736842105263,0.18421052631578946,0.5263157894736842,0.05263157894736842,-0.02631578947368421,-0.02631578947368418,25,15,26,25,1,1,-0.058786262578639614,0.17709545769304436,0,2,0.25,5,3,5,8.0,-1,3,10,1,18.0,10.0,11.0,13.0,0.3687759971575724,0.33284347820306925,0.29774213637129143,13,1
Arsenal,Hull,H,1.2040133779264213,0.4845814977973569,7,0.7929515418502202,1.0702341137123745,2,11,1,0,1.2,7.5,17.0,0,0.631578947368421,0.18421052631578946,0.18421052631578946,0.2631578947368421,0.18421052631578946,0.5526315789473685,0.3684210526315789,0.0,-0.368421052631579,20,18,21,32,0,0,0.41106183607620106,-0.5856526159150177,1,0,3.75,12,1,42,-14.0,10,5,2,-11,4.0,18.0,4.0,16.0,0.6675046352812122,0.19857028155323161,0.11715227482501396,13,1
Fulham,Tottenham,A,0.8026755852842808,1.6740088105726874,6,1.1013215859030838,0.9364548494983277,5,9,7,0,5.8,3.9,1.67,1,0.23684210526315788,0.13157894736842105,0.631578947368421,0.5526315789473685,0.15789473684210525,0.2894736842105263,-0.3157894736842106,-0.02631578947368421,0.3421052631578947,30,25,23,28,1,2,-0.298646000618803,0.7375539610743597,0,1,-2.25,2,9,-37,7.0,2,1,5,-5,12.0,5.0,19.0,6.0,0.22494911178312413,0.21567947965914744,0.5413599415754129,13,-1
Liverpool,Norwich,H,1.7725752508361203,0.7929515418502202,12,0.4845814977973569,1.4715719063545152,5,4,0,1,1.29,6.0,12.0,1,0.6842105263157895,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.23684210526315788,0.5526315789473685,0.4736842105263158,-0.07894736842105263,-0.3947368421052632,17,11,18,44,1,0,1.2879937530387635,-0.678620364504295,1,2,1.75,7,1,51,-4.0,4,7,6,-26,7.0,11.0,2.0,18.0,0.7461350059272149,0.07816325957524477,0.03512857847945004,13,1
Man United,Everton,A,0.9698996655518395,0.9251101321585904,6,1.013215859030837,0.6688963210702341,4,7,4,1,1.73,3.75,5.5,0,0.5,0.18421052631578946,0.3157894736842105,0.5526315789473685,0.23684210526315788,0.21052631578947367,-0.052631578947368474,-0.05263157894736842,0.10526315789473684,38,23,19,20,1,1,-0.04331619347899762,0.2562138110883563,0,2,1.0,7,6,-8,-5.0,3,2,15,-1,1.0,6.0,7.0,5.0,0.4327360477609857,0.26332043612735534,0.2993785952043506,13,-1
Southampton,Aston Villa,A,1.0702341137123745,1.013215859030837,9,0.748898678414097,1.0702341137123745,3,8,2,2,1.7,3.8,5.75,1,0.39473684210526316,0.2894736842105263,0.3157894736842105,0.2631578947368421,0.21052631578947367,0.5263157894736842,0.13157894736842107,0.07894736842105265,-0.21052631578947367,22,17,29,32,0,1,0.32133543529827757,-0.05701825468153743,0,1,2.75,8,3,18,2.0,6,6,5,-3,16.0,14.0,8.0,14.0,0.6133928792190532,0.22124913864758447,0.153688917599842,13,-1
Stoke,Cardiff,D,0.903010033444816,0.748898678414097,2,0.5286343612334802,1.3043478260869565,3,2,5,0,2.1,3.4,4.0,1,0.34210526315789475,0.2894736842105263,0.3684210526315789,0.18421052631578946,0.23684210526315788,0.5789473684210527,0.15789473684210528,0.052631578947368446,-0.21052631578947373,20,12,35,39,1,0,0.37437567221133583,-0.5554491476728596,1,0,2.75,7,1,20,-5.0,-3,-1,8,-4,13.0,18.0,9.0,20.0,0.630746587069092,0.2171235723968059,0.1399934742510424,13,0
Sunderland,Chelsea,A,0.7023411371237459,1.1894273127753305,3,1.2334801762114538,0.5351170568561873,5,6,5,3,6.5,4.33,1.55,0,0.2631578947368421,0.21052631578947367,0.5263157894736842,0.6578947368421053,0.18421052631578946,0.15789473684210525,-0.3947368421052632,0.02631578947368421,0.3684210526315789,43,28,11,16,0,1,-0.5311390390877079,0.6543102559191433,1,1,0.75,9,7,-44,14.0,1,-2,15,-5,17.0,3.0,15.0,3.0,0.12978111211673524,0.22341543066504868,0.6369063993405109,13,-1
Swansea,Newcastle,H,1.1036789297658862,1.145374449339207,5,0.8810572687224669,1.0367892976588629,3,5,1,2,2.2,3.5,3.5,0,0.2894736842105263,0.23684210526315788,0.47368421052631576,0.39473684210526316,0.10526315789473684,0.5,-0.10526315789473684,0.13157894736842105,-0.026315789473684237,23,20,28,31,1,1,0.2226216610434193,0.10858515168034422,0,2,1.75,9,3,-7,-6.0,4,2,3,-3,9.0,15.0,12.0,10.0,0.5485872430370838,0.23044141435628723,0.20989204144973728,13,1
West Brom,Man City,A,0.8026755852842808,1.1894273127753305,1,1.7180616740088108,0.8026755852842808,5,3,3,1,6.0,4.2,1.62,0,0.18421052631578946,0.39473684210526316,0.42105263157894735,0.7105263157894737,0.13157894736842105,0.15789473684210525,-0.5263157894736842,0.26315789473684215,0.2631578947368421,63,39,13,24,0,0,-0.91538608872453,0.3867517274910497,0,0,-3.0,3,12,-50,6.0,0,-4,24,-11,8.0,2.0,17.0,1.0,0.12013275140207415,0.162337509128392,0.6718808379388119,13,-1
Crystal Palace,Cardiff,H,0.6020066889632106,1.013215859030837,5,0.5286343612334802,1.3043478260869565,2,8,3,1,2.8,3.3,2.75,0,0.34210526315789475,0.15789473684210525,0.5,0.18421052631578946,0.23684210526315788,0.5789473684210527,0.15789473684210528,-0.07894736842105263,-0.07894736842105265,20,12,35,39,1,0,0.07337232772973046,-0.29113196705611943,1,0,1.75,5,1,15,0.0,5,3,8,-4,18.0,18.0,11.0,20.0,0.5327763007265135,0.2815460808512641,0.18284952077326724,14,1
Liverpool,West Ham,H,1.7725752508361203,0.7929515418502202,9,0.6607929515418502,0.8361204013377928,1,8,4,1,1.29,6.0,12.0,1,0.6842105263157895,0.15789473684210525,0.15789473684210525,0.2894736842105263,0.18421052631578946,0.5263157894736842,0.39473684210526316,-0.02631578947368421,-0.3684210526315789,25,15,26,25,1,1,1.11178229929427,-0.04316885948757254,0,2,0.5,7,3,44,-3.0,4,8,10,1,7.0,10.0,2.0,13.0,0.7054463084705774,0.13236558780710592,0.08762398169766718,14,1
Man United,Newcastle,A,0.9698996655518395,0.9251101321585904,4,0.8810572687224669,1.0367892976588629,3,4,4,1,1.53,4.33,7.0,0,0.5,0.18421052631578946,0.3157894736842105,0.39473684210526316,0.10526315789473684,0.5,0.10526315789473684,0.07894736842105263,-0.1842105263157895,23,20,28,31,1,1,0.08884239682937256,-0.11167916550027246,0,2,1.75,7,3,15,-14.0,0,1,3,-3,1.0,15.0,7.0,10.0,0.6526377306781661,0.19361894540306543,0.1325014172327436,14,-1
Southampton,Man City,D,1.0702341137123745,1.013215859030837,4,1.7180616740088108,0.8026755852842808,3,5,4,2,5.25,3.8,1.75,1,0.39473684210526316,0.2894736842105263,0.3157894736842105,0.7105263157894737,0.13157894736842105,0.15789473684210525,-0.3157894736842105,0.15789473684210528,0.15789473684210525,63,39,13,24,0,0,-0.6478275602964363,0.21054027374655626,0,0,-1.5,8,12,-30,14.0,1,1,24,-11,16.0,2.0,8.0,1.0,0.22082894841106063,0.21490288685769515,0.5460746334246522,14,0
Stoke,Chelsea,H,0.903010033444816,0.748898678414097,3,1.2334801762114538,0.5351170568561873,6,5,2,0,6.5,4.2,1.57,1,0.34210526315789475,0.2894736842105263,0.3684210526315789,0.6578947368421053,0.18421052631578946,0.15789473684210525,-0.31578947368421056,0.10526315789473686,0.21052631578947367,43,28,11,16,1,1,-0.3304701427666378,0.2137816215579097,1,1,0.25,7,7,-32,10.0,3,-3,15,-5,13.0,3.0,9.0,3.0,0.1688601748616397,0.2551893854224881,0.5706955912444566,14,1
Sunderland,Tottenham,A,0.7023411371237459,1.1894273127753305,4,1.1013215859030838,0.9364548494983277,5,4,10,3,4.5,3.6,1.91,0,0.2631578947368421,0.21052631578947367,0.5263157894736842,0.5526315789473685,0.15789473684210525,0.2894736842105263,-0.2894736842105264,0.05263157894736842,0.23684210526315785,30,25,23,28,0,2,-0.3989804487793379,0.25297246327700285,0,1,0.25,9,9,-31,12.0,-6,-1,5,-5,17.0,5.0,15.0,6.0,0.3194240223132764,0.261402396834433,0.4143359945250456,14,-1
West Brom,Norwich,A,0.8026755852842808,1.1894273127753305,12,0.4845814977973569,1.4715719063545152,3,10,3,1,1.8,3.75,5.0,0,0.18421052631578946,0.39473684210526316,0.42105263157894735,0.21052631578947367,0.23684210526315788,0.5526315789473685,-0.02631578947368421,0.15789473684210528,-0.13157894736842113,17,11,18,44,0,0,0.31809408748692397,-0.28214459357918464,1,2,1.0,3,1,3,-3.0,7,9,6,-26,8.0,11.0,17.0,18.0,0.5546330352732347,0.2625533583020824,0.17835676805847755,14,-1
Arsenal,Everton,D,1.2040133779264213,0.4845814977973569,5,1.013215859030837,0.6688963210702341,4,3,2,0,1.7,3.8,5.75,0,0.631578947368421,0.18421052631578946,0.18421052631578946,0.5526315789473685,0.23684210526315788,0.21052631578947367,0.07894736842105254,-0.05263157894736842,-0.02631578947368421,38,23,19,20,0,1,0.19079751889558416,-0.18431482327287724,0,2,2.0,12,6,7,-2.0,1,1,15,-1,4.0,6.0,4.0,5.0,0.46520526577318194,0.25738191252849946,0.27195382046783845,14,0
Fulham,Aston Villa,H,0.8026755852842808,1.6740088105726874,10,0.748898678414097,1.0702341137123745,2,4,7,0,2.75,3.3,2.8,1,0.23684210526315788,0.13157894736842105,0.631578947368421,0.2631578947368421,0.21052631578947367,0.5263157894736842,-0.02631578947368421,-0.07894736842105263,0.10526315789473684,22,17,29,32,1,1,0.05377690687018388,0.6037746968603128,0,1,0.75,2,3,-6,-2.0,-3,8,5,-3,12.0,14.0,19.0,14.0,0.3687015231822917,0.2503238619018653,0.3740348520058786,14,1
