HomeTeam,AwayTeam,FTR,HAS,HDS,HST,AAS,ADS,AST,HC,AC,HTWS,B365H,B365D,B365A,HTDS,HW,HD,HL,AW,AD,AL,WD,DD,LD,HGS,AGS,HGC,AGC,HTLS,ATWS,DAS,DDS,ATDS,ATLS,MR,HF,AF,PD,RD,CornerDiff,ShotsDiff,GoalsScoredDiff,GoalsConceedDiff,HomeTeamLP,AwayTeamLP,HomeTeamCP,AwayTeamCP,probHome,probDraw,probAway,MW,Result
Birmingham,Sunderland,D,1.0327022375215147,1.0926365795724466,3,0.6175771971496438,1.3080895008605853,3,2,7,1,2.3,3.25,3.0,0,0.21052631578947367,0.2894736842105263,0.5,0.2894736842105263,0.15789473684210525,0.5526315789473685,-0.07894736842105265,0.13157894736842107,-0.052631578947368474,23,13,21,38,2,0,0.4151250403718709,-0.21545292128813864,1,2,0.25,3,1,-4,0.0,-5,0,10,-17,18.0,18.0,19.0,15.0,0.5217440740238967,0.2445174406018523,0.22607899118378383,1,0
Fulham,Bolton,H,0.7573149741824441,1.4726840855106889,6,0.6175771971496438,1.2392426850258176,7,9,8,1,2.2,3.25,3.2,2,0.21052631578947367,0.3157894736842105,0.47368421052631576,0.23684210526315788,0.2631578947368421,0.5,-0.02631578947368421,0.05263157894736842,-0.026315789473684237,23,13,18,36,0,0,0.13973777703280033,0.23344140048487128,0,1,0.5,5,3,-1,9.0,1,-1,10,-18,16.0,7.0,17.0,16.0,0.42981429044477165,0.2872352095785342,0.28067260565551744,1,1
Man City,Derby,H,0.963855421686747,0.9501187648456056,6,0.38004750593824227,1.5834767641996557,3,4,4,1,1.61,3.6,5.5,1,0.39473684210526316,0.2631578947368421,0.34210526315789475,0.02631578947368421,0.21052631578947367,0.7631578947368421,0.368421052631579,0.05263157894736842,-0.4210526315789474,12,8,43,46,1,0,0.5838079157485048,-0.63335799935405,0,0,1.75,7,0,44,-4.0,0,3,4,-3,14.0,18.0,9.0,20.0,0.7628893051877018,0.14423106383969367,0.05827081707494554,1,1
Portsmouth,Man United,D,0.8261617900172117,0.665083135391924,6,1.5676959619952495,0.5163511187607573,12,6,12,1,5.5,3.6,1.61,1,0.42105263157894735,0.23684210526315788,0.34210526315789475,0.7105263157894737,0.15789473684210525,0.13157894736842105,-0.2894736842105263,0.07894736842105263,0.2105263157894737,47,33,7,15,0,1,-0.7415341719780378,0.14873201663116664,1,1,0.5,8,7,-30,8.0,-6,-6,14,-8,9.0,1.0,8.0,1.0,0.17860187711161593,0.2791919470888425,0.5392176519248444,1,0
Reading,Chelsea,A,0.6540447504302926,1.1876484560570073,11,1.3776722090261284,0.4475043029259897,7,4,11,0,6.5,3.75,1.53,1,0.2631578947368421,0.15789473684210525,0.5789473684210527,0.6578947368421053,0.2631578947368421,0.07894736842105263,-0.3947368421052632,-0.10526315789473684,0.5,36,29,13,13,2,0,-0.7236274585958358,0.7401441531310176,1,0,-1.5,4,10,-49,6.0,-7,4,7,0,8.0,2.0,18.0,2.0,0.1296846681141608,0.21724085021682976,0.641603621665115,1,-1
Wigan,Middlesbrough,H,0.7228915662650603,0.8076009501187649,5,0.7600950118764845,1.0327022375215147,1,5,3,0,2.3,3.25,3.0,1,0.2631578947368421,0.2631578947368421,0.47368421052631576,0.2631578947368421,0.3157894736842105,0.42105263157894735,0.0,-0.05263157894736842,0.05263157894736842,27,16,23,30,1,0,-0.03720344561142419,-0.22510128740274982,1,1,-0.5,4,7,-2,6.0,2,4,11,-7,18.0,12.0,14.0,13.0,0.38282543078647174,0.3028246831688612,0.3129342466673257,1,1
Birmingham,West Ham,A,1.0327022375215147,1.0926365795724466,3,0.8551068883610451,0.8950086058519794,5,9,5,1,2.37,3.25,2.87,1,0.21052631578947367,0.2894736842105263,0.5,0.34210526315789475,0.2631578947368421,0.39473684210526316,-0.13157894736842107,0.026315789473684237,0.10526315789473684,24,18,24,26,1,1,0.1775953491604696,0.19762797372046725,0,1,-0.75,4,7,-14,3.0,4,-2,6,-2,18.0,15.0,19.0,10.0,0.4267373940322457,0.2635196944038961,0.30520890363388753,1,-1
Fulham,Middlesbrough,A,0.7573149741824441,1.4726840855106889,6,0.7600950118764845,1.0327022375215147,6,8,7,0,2.1,3.25,3.4,1,0.21052631578947367,0.3157894736842105,0.47368421052631576,0.2631578947368421,0.3157894736842105,0.42105263157894735,-0.05263157894736842,0.0,0.05263157894736842,27,16,23,30,2,2,-0.002780037694040449,0.43998184798917417,0,0,-1.5,1,6,-6,4.0,1,0,11,-7,16.0,12.0,17.0,13.0,0.38397529051403745,0.27847376137857155,0.33470656032050305,1,-1
Newcastle,Aston Villa,D,0.8605851979345956,1.2351543942992875,2,1.7577197149643706,0.9982788296041308,5,8,6,1,1.83,3.3,4.33,1,0.2894736842105263,0.2631578947368421,0.4473684210526316,0.42105263157894735,0.3157894736842105,0.2631578947368421,-0.13157894736842102,-0.05263157894736842,0.1842105263157895,34,37,22,29,0,0,-0.897134517029775,0.2368755646951567,3,0,-0.5,4,6,-17,2.0,2,-3,-3,-7,13.0,11.0,12.0,6.0,0.27116996541219945,0.21391161974424758,0.49306500802965403,1,0
Portsmouth,Bolton,H,0.8261617900172117,0.665083135391924,6,0.6175771971496438,1.2392426850258176,3,10,6,0,1.83,3.3,4.33,1,0.42105263157894735,0.23684210526315788,0.34210526315789475,0.23684210526315788,0.2631578947368421,0.5,0.18421052631578946,-0.02631578947368421,-0.15789473684210525,23,13,18,36,1,1,0.20858459286756792,-0.5741595496338936,0,2,-0.5,4,6,20,2.0,4,3,10,-18,9.0,7.0,8.0,16.0,0.5880453301078445,0.25434581277072976,0.15242659742774853,2,1
Reading,Everton,H,0.6540447504302926,1.1876484560570073,5,0.9976247030878861,0.5507745266781411,5,4,12,0,2.5,3.25,2.7,1,0.2631578947368421,0.15789473684210525,0.5789473684210527,0.5,0.21052631578947367,0.2894736842105263,-0.2368421052631579,-0.05263157894736842,0.2894736842105263,34,21,17,16,0,1,-0.34357995265759345,0.6368739293788662,0,1,-2.0,1,9,-29,2.0,-8,0,13,1,8.0,6.0,18.0,5.0,0.20200983552661894,0.254000659671781,0.5382820405875799,2,1
Tottenham,Derby,H,1.5834767641996557,1.6152019002375297,14,0.38004750593824227,1.5834767641996557,2,9,3,1,1.44,4.0,7.5,0,0.2894736842105263,0.34210526315789475,0.3684210526315789,0.02631578947368421,0.21052631578947367,0.7631578947368421,0.26315789473684215,0.13157894736842107,-0.3947368421052632,12,8,43,46,2,0,1.2034292582614134,0.03172513603787408,0,0,1.5,6,0,35,-13.0,6,12,4,-3,5.0,18.0,11.0,20.0,0.753775237941913,0.07116986669128844,0.028851458640723075,2,1
Wigan,Sunderland,H,0.7228915662650603,0.8076009501187649,4,0.6175771971496438,1.3080895008605853,6,5,9,1,2.2,3.25,3.2,1,0.2631578947368421,0.2631578947368421,0.47368421052631576,0.2894736842105263,0.15789473684210525,0.5526315789473685,-0.026315789473684237,0.10526315789473684,-0.07894736842105271,23,13,21,38,0,1,0.10531436911541658,-0.5004885507418204,0,1,-0.5,4,6,1,0.0,-4,-2,10,-17,18.0,18.0,14.0,15.0,0.4533863899347524,0.2984944312393601,0.2463694626547401,2,1
Blackburn,Arsenal,D,0.8950086058519794,0.9026128266033254,4,1.7577197149643706,0.6884681583476764,3,5,4,1,3.1,3.2,2.25,0,0.39473684210526316,0.34210526315789475,0.2631578947368421,0.631578947368421,0.2894736842105263,0.07894736842105263,-0.23684210526315785,0.05263157894736842,0.18421052631578946,37,37,11,20,0,0,-0.8627111091123912,0.21414466825564904,1,0,-1.75,6,10,-25,7.0,1,1,0,-9,10.0,3.0,7.0,3.0,0.2367523852638614,0.25593076494271844,0.5017136519757277,2,0
Liverpool,Chelsea,D,1.4802065404475042,0.6175771971496438,8,1.3776722090261284,0.4475043029259897,2,5,2,1,2.62,3.1,3.1,1,0.5526315789473685,0.34210526315789475,0.10526315789473684,0.6578947368421053,0.2631578947368421,0.07894736842105263,-0.10526315789473684,0.07894736842105265,0.02631578947368421,36,29,13,13,1,2,0.1025343314213758,0.17007289422365407,0,0,0.25,7,8,-9,2.0,3,6,7,0,4.0,2.0,4.0,2.0,0.4087445766554417,0.3189848607205778,0.2713000174208276,2,0
Man City,Man United,H,0.963855421686747,0.9501187648456056,2,1.5676959619952495,0.5163511187607573,6,0,11,1,4.5,3.25,1.83,1,0.39473684210526316,0.2631578947368421,0.34210526315789475,0.7105263157894737,0.15789473684210525,0.13157894736842105,-0.3157894736842105,0.10526315789473684,0.2105263157894737,47,33,7,15,1,1,-0.6038405403085025,0.4337676460848483,1,1,-2.0,4,7,-32,13.0,-11,-4,14,-8,14.0,1.0,9.0,1.0,0.12159722059957136,0.21773245267297547,0.6498169780598769,2,1
Arsenal,Man City,H,1.2736660929432013,0.5225653206650832,10,0.8076009501187649,1.1359724612736661,4,8,2,2,1.53,3.8,6.0,0,0.631578947368421,0.2894736842105263,0.07894736842105263,0.39473684210526316,0.2631578947368421,0.34210526315789475,0.23684210526315785,0.026315789473684237,-0.26315789473684215,28,17,20,33,0,1,0.46606514282443645,-0.6134071406085829,0,1,1.75,8,4,28,-11.0,6,6,11,-13,3.0,14.0,3.0,9.0,0.724364859930886,0.1601499207356746,0.08324324496552182,2,1
Aston Villa,Fulham,H,1.1703958691910499,1.0451306413301664,4,0.7600950118764845,0.9982788296041308,5,12,3,2,1.8,3.4,4.5,0,0.42105263157894735,0.3157894736842105,0.2631578947368421,0.21052631578947367,0.3157894736842105,0.47368421052631576,0.21052631578947367,0.0,-0.21052631578947367,22,16,31,29,0,0,0.41030085731456534,0.046851811726035586,0,3,2.25,8,1,24,-5.0,9,-1,6,2,11.0,16.0,6.0,17.0,0.690304743697097,0.1556169340255791,0.10630663673708478,2,1
Bolton,Reading,H,0.7917383820998278,0.8551068883610451,12,1.0451306413301664,1.4113597246127367,2,10,7,0,2.25,3.2,3.0,0,0.23684210526315788,0.2631578947368421,0.5,0.2631578947368421,0.15789473684210525,0.5789473684210527,-0.02631578947368421,0.10526315789473684,-0.07894736842105265,19,22,25,41,0,2,-0.2533922592303386,-0.5562528362516916,0,1,-2.25,0,6,1,-1.0,3,10,-3,-16,7.0,8.0,16.0,18.0,0.4739201771223701,0.2657315352048284,0.2560835062093074,2,1
Chelsea,Portsmouth,H,1.2392426850258176,0.6175771971496438,7,1.1401425178147269,0.8950086058519794,4,4,6,2,1.28,5.0,10.0,1,0.6578947368421053,0.2631578947368421,0.07894736842105263,0.42105263157894735,0.23684210526315788,0.34210526315789475,0.23684210526315796,0.02631578947368421,-0.26315789473684215,24,24,14,26,0,2,0.09910016721109072,-0.2774314087023356,0,1,1.75,10,6,28,-7.0,-2,3,0,-12,2.0,9.0,2.0,8.0,0.6116966958266131,0.25197879644900917,0.13114809972134475,3,1
Derby,Birmingham,A,0.41308089500860584,2.0427553444180524,8,0.7600950118764845,1.3425129087779692,6,4,4,0,2.37,3.25,2.87,0,0.02631578947368421,0.21052631578947367,0.7631578947368421,0.21052631578947367,0.2894736842105263,0.5,-0.18421052631578946,-0.07894736842105265,0.26315789473684215,30,16,23,39,3,0,-0.3470141168678787,0.7002424356400831,1,1,-1.5,1,4,-24,0.0,0,2,14,-16,18.0,18.0,20.0,19.0,0.16080528455354215,0.22816097357746037,0.6009665804024472,3,-1
Everton,Blackburn,D,1.1703958691910499,0.8076009501187649,8,1.1401425178147269,0.9982788296041308,7,5,7,0,2.1,3.2,3.5,1,0.5,0.21052631578947367,0.2894736842105263,0.39473684210526316,0.34210526315789475,0.2631578947368421,0.10526315789473684,-0.13157894736842107,0.026315789473684237,26,24,19,29,1,1,0.030253351376323012,-0.19067787948536596,0,1,-0.5,4,5,7,-4.0,-2,1,2,-10,6.0,10.0,5.0,7.0,0.5720901475570016,0.2506508763435203,0.17135704004931704,3,0
Sunderland,Liverpool,A,0.7917383820998278,0.9976247030878861,2,1.1401425178147269,0.5163511187607573,12,6,4,3,6.0,3.6,1.57,0,0.2894736842105263,0.15789473684210525,0.5526315789473685,0.5526315789473685,0.34210526315789475,0.10526315789473684,-0.26315789473684215,-0.1842105263157895,0.44736842105263164,43,24,13,15,0,1,-0.34840413571489903,0.48127358432712875,1,1,0.75,9,7,-37,14.0,2,-10,19,-2,18.0,4.0,15.0,4.0,0.13550575890602082,0.23464619484557242,0.6220588429715664,3,-1
West Ham,Wigan,D,0.8261617900172117,1.1401425178147269,4,0.6175771971496438,1.1703958691910499,3,6,1,0,1.9,3.25,4.0,0,0.34210526315789475,0.2631578947368421,0.39473684210526316,0.2631578947368421,0.2631578947368421,0.47368421052631576,0.07894736842105265,0.0,-0.0789473684210526,21,13,17,34,3,1,0.20858459286756792,-0.030253351376323012,0,1,-0.5,3,5,9,-3.0,5,1,8,-17,15.0,18.0,10.0,14.0,0.49130467011548556,0.2902179076589035,0.21622619939882112,3,0
Man United,Tottenham,H,1.6179001721170396,0.332541567695962,5,0.9501187648456056,0.9294320137693631,3,4,4,1,1.5,4.0,6.0,1,0.7105263157894737,0.15789473684210525,0.13157894736842105,0.2894736842105263,0.34210526315789475,0.3684210526315789,0.42105263157894735,-0.1842105263157895,-0.23684210526315788,46,20,34,27,0,0,0.667781407271434,-0.5968904460734011,0,0,0.0,5,4,41,-4.0,0,2,26,7,1.0,5.0,1.0,11.0,0.7522707085088578,0.11233028557692565,0.0561771355708619,3,1
Middlesbrough,Newcastle,D,0.9294320137693631,1.0926365795724466,7,0.9501187648456056,1.3425129087779692,3,5,2,0,2.6,3.2,2.62,1,0.2631578947368421,0.3157894736842105,0.42105263157894735,0.2894736842105263,0.2631578947368421,0.4473684210526316,-0.026315789473684237,0.05263157894736842,-0.026315789473684237,25,20,26,39,2,1,-0.020686751076242516,-0.2498763292055226,1,0,0.0,4,5,-1,-1.0,3,4,5,-13,12.0,13.0,13.0,12.0,0.5154500360969992,0.23973456788917025,0.23587911629534175,3,0
Bolton,Everton,A,0.7917383820998278,0.8551068883610451,7,0.9976247030878861,0.5507745266781411,11,11,6,1,2.4,3.2,2.87,1,0.23684210526315788,0.2631578947368421,0.5,0.5,0.21052631578947367,0.2894736842105263,-0.26315789473684215,0.05263157894736842,0.21052631578947367,34,21,17,16,0,0,-0.20588632098805826,0.304332361682904,1,1,0.75,8,4,-28,1.0,5,-4,13,1,7.0,6.0,16.0,5.0,0.21386978326310818,0.2924546895507864,0.4915423676321136,3,-1
Fulham,Tottenham,D,0.7573149741824441,1.4726840855106889,7,0.9501187648456056,0.9294320137693631,8,6,14,0,3.1,3.2,2.25,0,0.21052631578947367,0.3157894736842105,0.47368421052631576,0.2894736842105263,0.34210526315789475,0.3684210526315789,-0.07894736842105265,-0.026315789473684237,0.10526315789473684,46,20,34,27,1,1,-0.19280379066316156,0.5432520717413257,2,0,0.75,9,5,-10,11.0,-8,-1,26,7,16.0,5.0,17.0,11.0,0.31717359456036187,0.23108745796804933,0.43863919448835387,3,0
Liverpool,Derby,H,1.4802065404475042,0.6175771971496438,10,0.38004750593824227,1.5834767641996557,3,4,2,1,1.16,6.0,19.0,1,0.5526315789473685,0.34210526315789475,0.10526315789473684,0.02631578947368421,0.21052631578947367,0.7631578947368421,0.5263157894736843,0.13157894736842107,-0.6578947368421053,12,8,43,46,0,0,1.100159034509262,-0.9658995670500119,0,0,4.0,10,0,65,-14.0,2,7,4,-3,4.0,18.0,4.0,20.0,0.800506948550658,0.05171952569384567,0.010917446806650247,3,1
Man United,Sunderland,H,1.6179001721170396,0.332541567695962,9,0.6175771971496438,1.3080895008605853,1,6,0,0,1.16,6.0,19.0,1,0.7105263157894737,0.15789473684210525,0.13157894736842105,0.2894736842105263,0.15789473684210525,0.5526315789473685,0.42105263157894735,0.0,-0.42105263157894746,23,13,21,38,1,1,1.0003229749673959,-0.9755479331646233,0,1,2.0,7,3,48,-17.0,6,8,10,-17,1.0,18.0,1.0,15.0,0.8076804190700347,0.10028837762922156,0.029964155609946915,4,1
Middlesbrough,Birmingham,H,0.9294320137693631,1.0926365795724466,7,0.7600950118764845,1.3425129087779692,4,11,5,0,2.0,3.2,3.75,0,0.2631578947368421,0.3157894736842105,0.42105263157894735,0.21052631578947367,0.2894736842105263,0.5,0.05263157894736842,0.02631578947368418,-0.07894736842105265,30,16,23,39,2,0,0.1693370018928786,-0.2498763292055226,1,1,2.5,6,4,7,-6.0,6,3,14,-16,12.0,18.0,13.0,19.0,0.4934279088880881,0.2465782826917046,0.2525389397675769,4,1
Newcastle,Wigan,H,0.8605851979345956,1.2351543942992875,8,0.6175771971496438,1.1703958691910499,6,9,1,1,1.72,3.5,4.75,1,0.2894736842105263,0.2631578947368421,0.4473684210526316,0.2631578947368421,0.2631578947368421,0.47368421052631576,0.026315789473684237,0.0,-0.02631578947368418,21,13,17,34,0,1,0.24300800078495188,0.06475852510823765,2,0,-0.5,4,5,3,-5.0,8,2,8,-17,13.0,18.0,12.0,14.0,0.46471807676544,0.2703366322991547,0.2612101268020662,4,1
Reading,West Ham,A,0.6540447504302926,1.1876484560570073,3,0.8551068883610451,0.8950086058519794,9,14,4,0,2.2,3.2,3.25,1,0.2631578947368421,0.15789473684210525,0.5789473684210527,0.34210526315789475,0.2631578947368421,0.39473684210526316,-0.07894736842105265,-0.10526315789473684,0.1842105263157895,24,18,24,26,1,1,-0.20106213793075245,0.2926398502050279,1,1,0.75,4,5,-13,-7.0,10,-6,6,-2,8.0,15.0,18.0,10.0,0.3735746745056548,0.27124276648733386,0.3516426239180101,4,-1
Arsenal,Portsmouth,H,1.2736660929432013,0.5225653206650832,8,1.1401425178147269,0.8950086058519794,10,8,5,0,1.5,3.75,7.0,0,0.631578947368421,0.2894736842105263,0.07894736842105263,0.42105263157894735,0.23684210526315788,0.34210526315789475,0.21052631578947367,0.052631578947368446,-0.26315789473684215,24,24,14,26,0,0,0.13352357512847446,-0.3724432851868962,0,0,3.5,12,0,26,-6.0,3,-2,0,-12,3.0,9.0,3.0,8.0,0.6294814780670568,0.22536808752128856,0.13544842662034226,4,1
Aston Villa,Chelsea,H,1.1703958691910499,1.0451306413301664,5,1.3776722090261284,0.4475043029259897,8,2,13,1,5.5,3.6,1.61,1,0.42105263157894735,0.3157894736842105,0.2631578947368421,0.6578947368421053,0.2631578947368421,0.07894736842105263,-0.23684210526315796,0.05263157894736842,0.18421052631578946,36,29,13,13,1,3,-0.20727633983507854,0.5976263384041767,0,0,-0.5,5,10,-25,9.0,-11,-3,7,0,11.0,2.0,6.0,2.0,0.2951365531779264,0.25922519352647483,0.44045898516367954,4,1
Blackburn,Man City,H,0.8950086058519794,0.9026128266033254,11,0.8076009501187649,1.1359724612736661,3,6,3,2,2.2,3.2,3.25,1,0.39473684210526316,0.34210526315789475,0.2631578947368421,0.39473684210526316,0.2631578947368421,0.34210526315789475,0.0,0.07894736842105265,-0.07894736842105265,28,17,20,33,0,1,0.08740765573321452,-0.2333596346703407,0,0,1.75,7,3,3,-4.0,3,8,11,-13,10.0,14.0,7.0,9.0,0.5192408160554443,0.24937272620879153,0.22472273504487225,4,1
Birmingham,Bolton,H,1.0327022375215147,1.0926365795724466,5,0.6175771971496438,1.2392426850258176,3,6,5,0,2.37,3.25,3.0,1,0.21052631578947367,0.2894736842105263,0.5,0.23684210526315788,0.2631578947368421,0.5,-0.02631578947368421,0.026315789473684237,0.0,23,13,18,36,1,1,0.4151250403718709,-0.14660610545337094,1,0,-1.5,4,8,-2,11.0,1,2,10,-18,18.0,7.0,19.0,16.0,0.49004947859350756,0.25851211707609006,0.24620441554226763,4,1
Chelsea,Blackburn,D,1.2392426850258176,0.6175771971496438,8,1.1401425178147269,0.9982788296041308,1,9,2,3,1.36,4.33,10.0,0,0.6578947368421053,0.2631578947368421,0.07894736842105263,0.39473684210526316,0.34210526315789475,0.2631578947368421,0.26315789473684215,-0.07894736842105265,-0.18421052631578946,26,24,19,29,0,2,0.09910016721109072,-0.38070163245448707,1,0,1.0,10,7,27,-8.0,7,7,2,-10,2.0,10.0,2.0,7.0,0.6693858197592483,0.2098806661294883,0.10865668458590697,4,0
Everton,Man United,A,1.1703958691910499,0.8076009501187649,2,1.5676959619952495,0.5163511187607573,8,3,6,0,4.5,3.5,1.8,1,0.5,0.21052631578947367,0.2894736842105263,0.7105263157894737,0.15789473684210525,0.13157894736842105,-0.21052631578947367,0.05263157894736842,0.15789473684210528,47,33,7,15,1,0,-0.39730009280419964,0.2912498313580075,1,1,-1.0,4,7,-22,5.0,-3,-6,14,-8,6.0,1.0,5.0,1.0,0.24017233233349608,0.31047537558598165,0.4480558174255061,4,-1
Portsmouth,Liverpool,D,0.8261617900172117,0.665083135391924,2,1.1401425178147269,0.5163511187607573,6,5,4,0,5.0,3.5,1.72,0,0.42105263157894735,0.23684210526315788,0.34210526315789475,0.5526315789473685,0.34210526315789475,0.10526315789473684,-0.13157894736842113,-0.10526315789473686,0.2368421052631579,43,24,13,15,0,1,-0.3139807277975152,0.14873201663116664,1,0,-2.75,0,10,-19,5.0,1,-4,19,-2,9.0,4.0,8.0,4.0,0.2611746101896386,0.304073891959636,0.4332794641334326,5,0
Sunderland,Reading,H,0.7917383820998278,0.9976247030878861,8,1.0451306413301664,1.4113597246127367,4,9,9,1,2.25,3.25,3.2,0,0.2894736842105263,0.15789473684210525,0.5526315789473685,0.2631578947368421,0.15789473684210525,0.5789473684210527,0.026315789473684237,0.0,-0.02631578947368418,19,22,25,41,1,0,-0.2533922592303386,-0.41373502152485064,1,1,-1.25,3,4,3,10.0,0,4,-3,-16,18.0,8.0,15.0,18.0,0.45414200758104906,0.262603933093632,0.2785824665559795,5,1
