HomeTeam,AwayTeam,FTR,HAS,HDS,HST,AAS,ADS,AST,HC,AC,HTWS,B365H,B365D,B365A,HTDS,HW,HD,HL,AW,AD,AL,WD,DD,LD,HGS,AGS,HGC,AGC,HTLS,ATWS,DAS,DDS,ATDS,ATLS,MR,HF,AF,PD,RD,CornerDiff,ShotsDiff,GoalsScoredDiff,GoalsConceedDiff,HomeTeamLP,AwayTeamLP,HomeTeamCP,AwayTeamCP,probHome,probDraw,probAway,MW,Result
Bolton,Everton,A,1.045045045045045,0.6683804627249358,6,0.6169665809768637,0.9729729729729729,1,8,3,1,2.1,3.2,3.5,1,0.39473684210526316,0.2894736842105263,0.3157894736842105,0.3684210526315789,0.21052631578947367,0.42105263157894735,0.026315789473684237,0.07894736842105265,-0.10526315789473684,22,12,22,27,1,0,0.4280784640681813,-0.30459251024803713,0,0,3.0,5,0,6,-3.0,5,5,10,-5,8.0,11.0,8.0,11.0,0.5864119331480617,0.25447440786205827,0.15392944311258056,1,-1
Chelsea,Arsenal,H,1.6936936936936937,0.4627249357326478,6,1.0282776349614395,0.6486486486486486,3,3,7,0,2.0,3.2,3.75,0,0.7631578947368421,0.10526315789473684,0.13157894736842105,0.5263157894736842,0.18421052631578946,0.2894736842105263,0.23684210526315796,-0.07894736842105263,-0.15789473684210528,48,20,13,18,0,2,0.6654160587322542,-0.1859237129160008,0,0,0.25,12,8,24,-3.0,-4,3,28,-5,1.0,4.0,1.0,4.0,0.5515119509634686,0.2668989831705222,0.17758244028043657,1,1
Birmingham,Middlesbrough,A,0.6846846846846847,1.0282776349614395,8,1.0282776349614395,1.009009009009009,3,2,2,1,2.5,3.2,2.75,1,0.21052631578947367,0.2631578947368421,0.5263157894736842,0.3157894736842105,0.23684210526315788,0.4473684210526316,-0.10526315789473684,0.02631578947368421,0.0789473684210526,28,20,30,28,1,0,-0.34359295027675485,0.019268625952430618,2,1,1.75,4,2,-11,4.0,0,5,8,2,18.0,14.0,18.0,14.0,0.34597079873580683,0.2938826623729587,0.35834973159463135,2,-1
Portsmouth,Aston Villa,D,0.6126126126126126,1.2339331619537275,11,1.1311053984575836,1.2612612612612613,3,13,4,1,2.5,3.2,2.75,0,0.2631578947368421,0.21052631578947367,0.5263157894736842,0.2631578947368421,0.3157894736842105,0.42105263157894735,0.0,-0.10526315789473684,0.10526315789473684,20,22,20,35,1,1,-0.518492785844971,-0.02732809930753377,2,0,-1.25,3,5,-4,1.0,9,8,-2,-15,17.0,16.0,17.0,16.0,0.40085459480751884,0.2659945759247838,0.3289676163698389,2,0
Sunderland,Man City,A,0.4324324324324324,1.9023136246786634,10,0.8740359897172237,1.009009009009009,7,5,3,1,2.75,3.2,2.5,0,0.07894736842105263,0.15789473684210525,0.7631578947368421,0.34210526315789475,0.10526315789473684,0.5526315789473685,-0.26315789473684215,0.05263157894736842,0.21052631578947367,26,17,20,28,2,1,-0.44160355728479134,0.8933046156696545,1,1,-0.5,3,4,-28,5.0,2,3,9,-8,20.0,15.0,20.0,15.0,0.23365484759552133,0.281332735911528,0.48221801502864686,2,-1
Arsenal,Fulham,H,1.7297297297297296,0.6683804627249358,14,0.8740359897172237,1.3333333333333335,3,6,7,1,1.22,5.5,13.0,0,0.5263157894736842,0.18421052631578946,0.2894736842105263,0.3684210526315789,0.15789473684210525,0.47368421052631576,0.15789473684210525,0.02631578947368421,-0.18421052631578944,31,17,21,37,2,2,0.8556937400125059,-0.6649528706083977,0,1,1.25,6,9,19,-8.0,-1,11,14,-16,4.0,12.0,4.0,12.0,0.726568217713604,0.1461818115271024,0.08151117317821993,2,1
Blackburn,Tottenham,D,1.117117117117117,0.8740359897172237,7,1.1311053984575836,0.7927927927927928,1,7,0,2,2.62,3.2,2.6,0,0.5,0.15789473684210525,0.34210526315789475,0.47368421052631576,0.2894736842105263,0.23684210526315788,0.026315789473684237,-0.13157894736842107,0.10526315789473686,31,22,16,22,0,0,-0.01398828134046659,0.08124319692443094,1,1,-0.25,6,4,-2,1.0,7,6,9,-6,6.0,5.0,6.0,5.0,0.4202605187120805,0.2811486173903921,0.2959116610194424,2,0
Bolton,Newcastle,H,1.045045045045045,0.6683804627249358,6,0.9768637532133676,0.9729729729729729,4,4,3,1,2.3,3.25,3.0,2,0.39473684210526316,0.2894736842105263,0.3157894736842105,0.4473684210526316,0.18421052631578946,0.3684210526315789,-0.05263157894736842,0.10526315789473686,-0.05263157894736842,28,19,15,27,0,2,0.06818129183167743,-0.30459251024803713,0,1,-0.25,5,7,-2,1.0,1,2,9,-12,8.0,7.0,8.0,7.0,0.4715216446442283,0.2792729789595802,0.24627552299937588,2,1
Chelsea,West Brom,H,1.6936936936936937,0.4627249357326478,8,0.5141388174807198,1.2252252252252251,0,9,1,1,1.2,5.5,17.0,1,0.7631578947368421,0.10526315789473684,0.13157894736842105,0.18421052631578946,0.23684210526315788,0.5789473684210527,0.5789473684210527,-0.13157894736842105,-0.44736842105263164,21,10,24,34,1,1,1.179554876212974,-0.7625002894925774,1,0,1.5,7,4,61,-18.0,8,8,11,-10,1.0,19.0,1.0,19.0,0.8120114434858514,0.10753548623634283,0.029518372051043806,2,1
Aston Villa,Blackburn,H,0.7207207207207207,1.0282776349614395,3,1.0282776349614395,0.900900900900901,2,4,11,1,2.1,3.25,3.4,1,0.2631578947368421,0.3157894736842105,0.42105263157894735,0.5,0.15789473684210525,0.34210526315789475,-0.2368421052631579,0.15789473684210525,0.0789473684210526,31,20,17,25,1,2,-0.30755691424071885,0.1273767340605385,0,1,0.75,7,6,-21,10.0,-7,1,11,-8,16.0,6.0,16.0,6.0,0.33730086242932994,0.2726392780634918,0.3866625611554319,2,1
Fulham,Everton,H,1.117117117117117,1.0796915167095118,4,0.6169665809768637,0.9729729729729729,2,6,2,1,2.5,3.2,2.75,0,0.3684210526315789,0.15789473684210525,0.47368421052631576,0.3684210526315789,0.21052631578947367,0.42105263157894735,0.0,-0.05263157894736842,0.05263157894736842,22,12,22,27,0,1,0.5001505361402533,0.10671854373653888,1,1,-0.75,3,7,-2,1.0,4,2,10,-5,12.0,11.0,12.0,11.0,0.515732908323267,0.2564948403857854,0.22231722000412715,2,1
Man City,Portsmouth,H,0.9369369369369369,1.0282776349614395,9,1.0282776349614395,1.3693693693693694,2,12,3,1,1.61,3.6,5.5,0,0.34210526315789475,0.10526315789473684,0.5526315789473685,0.2631578947368421,0.21052631578947367,0.5263157894736842,0.07894736842105265,-0.10526315789473684,0.026315789473684292,17,20,24,38,1,0,-0.09134069802450262,-0.34109173440792984,0,2,-0.5,3,6,5,-2.0,9,7,-3,-14,15.0,17.0,15.0,17.0,0.580549668335354,0.2344677717840107,0.17597415483150264,2,1
Tottenham,Chelsea,A,1.117117117117117,0.8226221079691517,6,1.2853470437017995,0.46846846846846846,7,2,5,1,4.33,3.3,1.83,0,0.47368421052631576,0.2894736842105263,0.23684210526315788,0.7631578947368421,0.10526315789473684,0.13157894736842105,-0.2894736842105264,0.1842105263157895,0.10526315789473684,47,25,9,13,1,2,-0.1682299265846825,0.35415363950068324,0,1,0.0,9,9,-26,4.0,-3,-1,22,-4,5.0,1.0,5.0,1.0,0.23393759882447973,0.29632737657726566,0.4678489936740104,3,-1
West Brom,Birmingham,A,0.7567567567567568,1.2339331619537275,8,0.4627249357326478,1.0810810810810811,7,3,2,0,2.37,3.1,3.0,1,0.18421052631578946,0.23684210526315788,0.5789473684210527,0.21052631578947367,0.2631578947368421,0.5263157894736842,-0.02631578947368421,-0.02631578947368421,0.052631578947368474,19,9,20,30,0,0,0.294031821024109,0.15285208087264635,1,2,0.0,1,4,-4,1.0,1,1,10,-10,19.0,18.0,19.0,18.0,0.409095690252036,0.33047210572716823,0.2596920679277292,3,-1
West Ham,Bolton,A,1.0810810810810811,1.2853470437017995,6,1.0282776349614395,1.009009009009009,6,7,7,1,2.5,3.2,2.75,1,0.42105263157894735,0.18421052631578946,0.39473684210526316,0.39473684210526316,0.2894736842105263,0.3157894736842105,0.02631578947368418,-0.10526315789473686,0.07894736842105265,29,20,13,28,1,0,0.052803446119641606,0.2763380346927906,0,0,0.5,4,0,-1,1.0,0,0,9,-15,9.0,8.0,9.0,8.0,0.4077427192873256,0.2593691058845317,0.3277300712238508,3,-1
Wigan,Sunderland,H,0.8648648648648648,1.3367609254498716,5,0.7197943444730077,1.1531531531531531,7,0,6,0,2.1,3.25,3.4,2,0.39473684210526316,0.15789473684210525,0.4473684210526316,0.07894736842105263,0.15789473684210525,0.7631578947368421,0.3157894736842105,0.0,-0.31578947368421056,12,14,37,32,1,0,0.14507052039185708,0.18360777229671843,2,1,0.25,2,2,36,-10.0,-6,-2,-2,5,10.0,20.0,10.0,20.0,0.6801949483406218,0.19551716941343183,0.10745378889401956,3,1
Middlesbrough,Charlton,A,1.009009009009009,1.5424164524421595,6,0.9768637532133676,1.2252252252252251,8,6,1,1,1.83,3.3,4.33,0,0.3157894736842105,0.23684210526315788,0.4473684210526316,0.34210526315789475,0.21052631578947367,0.4473684210526316,-0.026315789473684237,0.02631578947368421,0.0,22,19,21,34,2,0,0.032145255795641314,0.3171912272169344,2,1,-0.25,3,5,-2,1.0,5,-2,3,-13,14.0,13.0,14.0,13.0,0.5142931899915951,0.2360995043707374,0.23958601864724133,3,-1
Newcastle,Man United,A,1.009009009009009,0.7712082262210798,4,1.7994858611825193,0.9369369369369369,5,5,3,0,5.0,3.6,1.66,0,0.4473684210526316,0.18421052631578946,0.3684210526315789,0.6578947368421053,0.21052631578947367,0.13157894736842105,-0.21052631578947373,-0.02631578947368421,0.23684210526315788,37,35,8,26,0,1,-0.7904768521735104,-0.16572871071585715,1,0,2.25,12,7,-25,5.0,2,-1,2,-18,7.0,2.0,7.0,2.0,0.29225930726050064,0.2696454050920156,0.4343215964509048,3,-1
Birmingham,Charlton,A,0.6846846846846847,1.0282776349614395,5,0.9768637532133676,1.2252252252252251,4,13,4,1,2.37,3.25,2.87,0,0.21052631578947367,0.2631578947368421,0.5263157894736842,0.34210526315789475,0.21052631578947367,0.4473684210526316,-0.13157894736842107,0.05263157894736842,0.0789473684210526,22,19,21,34,1,1,-0.2921790685286829,-0.1969475902637856,0,1,1.0,5,3,-13,5.0,9,1,3,-13,18.0,13.0,18.0,13.0,0.3623878292110217,0.31387853958179673,0.32270124692796615,3,-1
Chelsea,Sunderland,H,1.6936936936936937,0.4627249357326478,6,0.7197943444730077,1.1531531531531531,2,4,2,2,1.12,7.5,19.0,0,0.7631578947368421,0.10526315789473684,0.13157894736842105,0.07894736842105263,0.15789473684210525,0.7631578947368421,0.6842105263157895,-0.05263157894736842,-0.6315789473684211,12,14,37,32,0,1,0.973899349220686,-0.6904282174205054,0,2,2.0,6,3,76,-19.0,2,4,-2,5,1.0,20.0,1.0,20.0,0.8189932603373163,0.06997781045923886,0.01591507375642347,3,1
Everton,Portsmouth,A,0.7927927927927928,1.1311053984575836,6,1.0282776349614395,1.3693693693693694,8,11,6,1,1.72,3.3,5.0,1,0.3684210526315789,0.21052631578947367,0.42105263157894735,0.2631578947368421,0.21052631578947367,0.5263157894736842,0.10526315789473684,0.0,-0.10526315789473684,17,20,24,38,1,2,-0.23548484216864674,-0.23826397091178575,0,1,-0.25,5,6,12,-6.0,5,-2,-3,-14,11.0,17.0,11.0,17.0,0.4915515857072466,0.2769810461958194,0.22832234806486507,3,-1
Man United,Man City,D,1.3333333333333335,0.41131105398457585,2,0.8740359897172237,1.009009009009009,3,3,5,1,1.4,3.75,10.0,1,0.6578947368421053,0.21052631578947367,0.13157894736842105,0.34210526315789475,0.10526315789473684,0.5526315789473685,0.31578947368421056,0.10526315789473684,-0.42105263157894746,26,17,20,28,1,1,0.45929734361610974,-0.597697955024433,0,0,1.5,7,3,40,-13.0,-2,-1,9,-8,2.0,15.0,2.0,15.0,0.6981798833218377,0.1749215696343033,0.10039803315735653,3,0
Middlesbrough,Arsenal,H,1.009009009009009,1.5424164524421595,5,1.0282776349614395,0.6486486486486486,8,6,7,0,5.0,3.3,1.72,2,0.3157894736842105,0.23684210526315788,0.4473684210526316,0.5263157894736842,0.18421052631578946,0.2894736842105263,-0.21052631578947367,0.05263157894736842,0.15789473684210525,48,20,13,18,1,0,-0.019268625952430618,0.893767803793511,1,0,-2.25,2,10,-22,10.0,-1,-3,28,-5,14.0,4.0,14.0,4.0,0.2116875060602218,0.23172121309395727,0.5458614678496809,4,1
Newcastle,Fulham,D,1.009009009009009,0.7712082262210798,10,0.8740359897172237,1.3333333333333335,8,10,8,2,1.61,3.4,6.0,1,0.4473684210526316,0.18421052631578946,0.3684210526315789,0.3684210526315789,0.15789473684210525,0.47368421052631576,0.07894736842105265,0.02631578947368421,-0.10526315789473684,31,17,21,37,0,2,0.13497301929178518,-0.5621251071122537,0,1,1.25,10,9,10,-5.0,2,2,14,-16,7.0,12.0,7.0,12.0,0.5626409683091815,0.23125845081622795,0.19568985038454784,4,0
Tottenham,Liverpool,D,1.117117117117117,0.8226221079691517,7,1.2853470437017995,0.6126126126126126,6,4,4,1,2.5,3.2,2.75,1,0.47368421052631576,0.2894736842105263,0.23684210526315788,0.6578947368421053,0.18421052631578946,0.15789473684210525,-0.18421052631578955,0.10526315789473686,0.07894736842105263,32,25,8,17,1,0,-0.1682299265846825,0.21000949535653912,0,0,-1.75,4,12,-17,2.0,0,1,7,-9,5.0,3.0,5.0,3.0,0.30885965879236993,0.3226625666222689,0.3676539609343326,4,0
West Brom,Wigan,A,0.7567567567567568,1.2339331619537275,5,1.0796915167095118,0.9369369369369369,4,5,0,0,2.0,3.2,3.75,1,0.18421052631578946,0.23684210526315788,0.5789473684210527,0.39473684210526316,0.15789473684210525,0.4473684210526316,-0.2105263157894737,0.07894736842105263,0.13157894736842107,24,21,26,26,2,1,-0.322934759952755,0.29699622501679057,0,0,-0.25,2,3,-21,9.0,5,1,3,0,19.0,10.0,19.0,10.0,0.3264956177021055,0.28622004795082545,0.3850209623385707,4,-1
Bolton,Blackburn,D,1.045045045045045,0.6683804627249358,6,1.0282776349614395,0.900900900900901,3,4,4,1,2.0,3.2,3.75,1,0.39473684210526316,0.2894736842105263,0.3157894736842105,0.5,0.15789473684210525,0.34210526315789475,-0.10526315789473684,0.13157894736842107,-0.026315789473684237,31,20,17,25,1,0,0.016767410083605494,-0.23252043817596524,0,1,-0.25,7,9,-7,2.0,0,3,11,-8,8.0,6.0,8.0,6.0,0.45459706747960765,0.276191718124861,0.2660569762968098,4,0
West Ham,Aston Villa,H,1.0810810810810811,1.2853470437017995,9,1.1311053984575836,1.2612612612612613,8,4,11,0,2.5,3.2,2.75,0,0.42105263157894735,0.18421052631578946,0.39473684210526316,0.2631578947368421,0.3157894736842105,0.42105263157894735,0.15789473684210525,-0.13157894736842105,-0.02631578947368418,20,22,20,35,2,0,-0.05002431737650248,0.024085782440538273,0,3,0.5,6,3,13,-7.0,-7,1,-2,-15,9.0,16.0,9.0,16.0,0.5493935256158572,0.22348325827119442,0.2134190261901201,4,1
Aston Villa,Tottenham,D,0.7207207207207207,1.0282776349614395,6,1.1311053984575836,0.7927927927927928,7,4,3,0,2.6,3.25,2.6,0,0.2631578947368421,0.3157894736842105,0.42105263157894735,0.47368421052631576,0.2894736842105263,0.23684210526315788,-0.21052631578947367,0.02631578947368418,0.18421052631578946,31,22,16,22,3,1,-0.41038467773686294,0.23548484216864674,1,1,-0.5,3,4,-23,11.0,1,-1,9,-6,16.0,5.0,16.0,5.0,0.2992815944013665,0.27458493735696726,0.4228874176174403,4,0
Charlton,Chelsea,A,0.7927927927927928,1.0796915167095118,4,1.2853470437017995,0.46846846846846846,11,2,7,1,6.0,3.6,1.57,0,0.34210526315789475,0.21052631578947367,0.4473684210526316,0.7631578947368421,0.10526315789473684,0.13157894736842105,-0.4210526315789474,0.10526315789473684,0.3157894736842105,47,25,9,13,0,2,-0.49255425090900673,0.6112230482410433,0,0,-3.0,3,6,-44,12.0,-5,-7,22,-4,13.0,1.0,13.0,1.0,0.12386406079802297,0.22381230991157797,0.6427993343745143,4,-1
Fulham,West Ham,A,1.117117117117117,1.0796915167095118,6,1.1311053984575836,1.0810810810810811,3,4,6,2,2.2,3.1,3.3,0,0.3684210526315789,0.15789473684210525,0.47368421052631576,0.42105263157894735,0.18421052631578946,0.39473684210526316,-0.05263157894736842,-0.02631578947368421,0.0789473684210526,30,22,25,30,1,0,-0.01398828134046659,-0.0013895643715693407,0,2,0.75,9,6,-7,3.0,-2,3,8,-5,12.0,9.0,12.0,9.0,0.4521719185455708,0.23140946485923097,0.30363743598400583,4,-1
Portsmouth,Birmingham,D,0.6126126126126126,1.2339331619537275,9,0.4627249357326478,1.0810810810810811,2,7,3,2,2.3,3.25,3.0,0,0.2631578947368421,0.21052631578947367,0.5263157894736842,0.21052631578947367,0.2631578947368421,0.5263157894736842,0.05263157894736842,-0.05263157894736842,0.0,19,9,20,30,1,1,0.1498876768799648,0.15285208087264635,2,0,-0.25,6,5,4,-1.0,4,7,10,-10,17.0,18.0,17.0,18.0,0.45714341050199386,0.29897600981958766,0.2421414126694301,4,0
Sunderland,West Brom,D,0.4324324324324324,1.9023136246786634,6,0.5141388174807198,1.2252252252252251,6,1,9,1,2.37,3.2,2.9,0,0.07894736842105263,0.15789473684210525,0.7631578947368421,0.18421052631578946,0.23684210526315788,0.5789473684210527,-0.10526315789473684,-0.07894736842105263,0.1842105263157895,21,10,24,34,2,0,-0.08170638504828737,0.6770883994534382,1,2,0.0,3,2,-15,1.0,-8,0,11,-10,20.0,19.0,20.0,19.0,0.3497559061833685,0.311223041164541,0.33791800674489625,5,0
