HomeTeam,AwayTeam,FTR,HAS,HDS,HST,AAS,ADS,AST,HC,AC,HTWS,B365H,B365D,B365A,HTDS,HW,HD,HL,AW,AD,AL,WD,DD,LD,HGS,AGS,HGC,AGC,HTLS,ATWS,DAS,DDS,ATDS,ATLS,MR,HF,AF,PD,RD,CornerDiff,ShotsDiff,GoalsScoredDiff,GoalsConceedDiff,HomeTeamLP,AwayTeamLP,HomeTeamCP,AwayTeamCP,probHome,probDraw,probAway,MW,Result
Tottenham,Sheffield United,H,1.2318840579710144,1.1609498680738788,13,0.4221635883905013,1.2318840579710144,3,6,4,1,1.5,3.75,7.0,1,0.4473684210526316,0.23684210526315788,0.3157894736842105,0.2631578947368421,0.21052631578947367,0.5263157894736842,0.1842105263157895,0.02631578947368421,-0.21052631578947367,24,8,21,34,0,0,0.8097204695805131,-0.07093418989713562,1,2,1.25,8,4,22,-13.0,2,10,16,-13,5.0,18.0,5.0,17.0,0.6493098002756822,0.19576770110922243,0.13456752648542997,1,1
Watford,West Ham,D,0.6884057971014492,1.3192612137203168,4,0.5804749340369394,1.1956521739130435,4,5,1,1,2.87,3.2,2.4,2,0.13157894736842105,0.34210526315789475,0.5263157894736842,0.3157894736842105,0.13157894736842105,0.5526315789473685,-0.18421052631578946,0.2105263157894737,-0.026315789473684292,24,11,26,33,0,2,0.10793086306450983,0.12360903980727334,0,1,-0.5,5,6,-13,9.0,4,0,13,-7,18.0,9.0,20.0,15.0,0.40203077135082643,0.2976413006985103,0.29866464984572816,1,0
Aston Villa,Reading,H,0.7246376811594202,0.7387862796833773,6,1.2137203166226913,0.9782608695652173,3,2,7,2,1.9,3.25,4.0,0,0.2894736842105263,0.4473684210526316,0.2631578947368421,0.42105263157894735,0.18421052631578946,0.39473684210526316,-0.13157894736842102,0.26315789473684215,-0.13157894736842107,29,23,20,27,1,0,-0.48908263546327113,-0.23947458988184,0,2,0.25,7,6,-5,-2.0,-5,3,6,-7,16.0,18.0,11.0,8.0,0.4519828850783663,0.27455603627896474,0.27016326892801235,1,1
Blackburn,Everton,D,1.1231884057971013,1.3192612137203168,5,1.0026385224274406,0.6884057971014492,4,5,3,0,2.3,3.1,3.1,1,0.39473684210526316,0.18421052631578946,0.42105263157894735,0.39473684210526316,0.34210526315789475,0.2631578947368421,0.0,-0.15789473684210528,0.15789473684210525,33,19,17,19,2,1,0.12054988336966077,0.6308554166188676,0,2,0.0,4,4,-6,-5.0,2,1,14,-2,6.0,11.0,10.0,6.0,0.36193726635437734,0.2659406151362627,0.3679439018236987,1,0
Charlton,Man United,A,0.6884057971014492,1.0554089709762533,2,1.9525065963060686,0.5434782608695652,11,4,11,0,7.5,3.6,1.5,1,0.21052631578947367,0.2631578947368421,0.5263157894736842,0.7368421052631579,0.13157894736842105,0.13157894736842105,-0.5263157894736842,0.13157894736842105,0.39473684210526316,46,37,12,15,2,2,-1.2641007992046194,0.5119307101066881,1,0,-2.25,1,10,-55,11.0,-7,-9,9,-3,13.0,2.0,19.0,1.0,0.0940381811929082,0.17324346462625964,0.7067445526951375,1,-1
Fulham,Bolton,D,0.6521739130434782,0.9498680738786279,4,1.108179419525066,1.1594202898550723,1,1,6,1,2.4,3.2,2.87,0,0.21052631578947367,0.39473684210526316,0.39473684210526316,0.42105263157894735,0.21052631578947367,0.3684210526315789,-0.21052631578947367,0.1842105263157895,0.026315789473684237,26,21,20,32,2,1,-0.4560055064815879,-0.20955221597644436,0,1,-0.75,3,3,-17,4.0,-5,3,5,-12,12.0,8.0,16.0,7.0,0.3786961041265562,0.2610743840219127,0.3553492116907123,1,0
Man City,Portsmouth,D,0.3623188405797101,0.8443271767810026,3,0.8970976253298153,0.9782608695652173,1,8,0,1,2.2,3.1,3.1,1,0.2894736842105263,0.23684210526315788,0.47368421052631576,0.3684210526315789,0.3157894736842105,0.3157894736842105,-0.0789473684210526,-0.07894736842105263,0.15789473684210525,28,17,15,27,1,0,-0.5347787847501052,-0.13393369278421474,2,1,-0.5,4,5,-12,-2.0,8,2,11,-12,15.0,17.0,14.0,9.0,0.3084706005914605,0.33952198941802825,0.35147934093867284,1,0
Middlesbrough,Chelsea,H,1.1231884057971013,1.2664907651715038,2,1.4248021108179418,0.47101449275362317,5,3,3,0,8.5,3.75,1.44,1,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.631578947368421,0.2894736842105263,0.07894736842105263,-0.3157894736842105,-0.026315789473684237,0.3421052631578947,37,27,11,13,2,1,-0.3016137050208405,0.7954762724178807,1,0,-1.5,1,10,-37,13.0,0,-3,10,-2,14.0,1.0,12.0,2.0,0.1924514362674268,0.274030314524946,0.530119793748651,1,1
Charlton,Bolton,H,0.6884057971014492,1.0554089709762533,5,1.108179419525066,1.1594202898550723,2,6,5,1,2.5,3.1,2.8,0,0.21052631578947367,0.2631578947368421,0.5263157894736842,0.42105263157894735,0.21052631578947367,0.3684210526315789,-0.21052631578947367,0.05263157894736842,0.15789473684210525,26,21,20,32,0,0,-0.4197736224236168,-0.10401131887881898,0,1,-3.5,3,9,-22,5.0,1,3,5,-12,13.0,8.0,19.0,7.0,0.34322594861528855,0.26983368170621264,0.3832381800777648,1,1
Fulham,Sheffield United,H,0.6521739130434782,0.9498680738786279,5,0.4221635883905013,1.2318840579710144,1,9,5,1,1.9,3.25,4.0,0,0.21052631578947367,0.39473684210526316,0.39473684210526316,0.2631578947368421,0.21052631578947367,0.5263157894736842,-0.05263157894736842,0.1842105263157895,-0.13157894736842102,24,8,21,34,1,1,0.23001032465297688,-0.2820159840923865,1,0,-0.25,5,4,1,-6.0,4,4,16,-13,12.0,18.0,16.0,17.0,0.48704551817674685,0.27239104495852895,0.2370145296702838,1,1
Liverpool,West Ham,H,1.4130434782608696,0.36939313984168864,8,0.5804749340369394,1.1956521739130435,3,6,1,2,1.44,4.0,7.5,0,0.5263157894736842,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.13157894736842105,0.5526315789473685,0.21052631578947367,0.07894736842105263,-0.2894736842105264,24,11,26,33,1,1,0.8325685442239302,-0.8262590340713548,1,0,1.5,9,4,27,-6.0,5,5,13,-7,3.0,9.0,4.0,15.0,0.752538539532239,0.16133123422876278,0.06193408030789673,2,1
Man City,Arsenal,H,0.3623188405797101,0.8443271767810026,3,1.0554089709762533,0.6884057971014492,6,2,8,0,5.5,3.6,1.61,0,0.2894736842105263,0.23684210526315788,0.47368421052631576,0.5,0.2894736842105263,0.21052631578947367,-0.21052631578947367,-0.052631578947368446,0.2631578947368421,43,20,16,19,1,2,-0.6930901303965432,0.15592137967955333,0,1,-1.75,9,9,-26,11.0,-6,-3,23,-3,15.0,4.0,14.0,3.0,0.2074126368395614,0.298683695176264,0.4920612597153673,2,1
Tottenham,Everton,A,1.2318840579710144,1.1609498680738788,6,1.0026385224274406,0.6884057971014492,2,7,2,1,1.72,3.4,5.0,1,0.4473684210526316,0.23684210526315788,0.3157894736842105,0.39473684210526316,0.34210526315789475,0.2631578947368421,0.05263157894736842,-0.10526315789473686,0.05263157894736842,33,19,17,19,1,1,0.22924553554357385,0.47254407097242956,1,1,-0.75,4,5,2,-6.0,5,4,14,-2,5.0,11.0,5.0,6.0,0.39151368233886197,0.2579573195788853,0.34513193883749893,2,-1
Watford,Man United,A,0.6884057971014492,1.3192612137203168,7,1.9525065963060686,0.5434782608695652,10,4,7,1,7.5,4.33,1.4,0,0.13157894736842105,0.34210526315789475,0.5263157894736842,0.7368421052631579,0.13157894736842105,0.13157894736842105,-0.6052631578947368,0.2105263157894737,0.39473684210526316,46,37,12,15,2,1,-1.2641007992046194,0.7757829528507516,1,0,-2.5,3,7,-61,16.0,-3,-3,9,-3,18.0,2.0,20.0,1.0,0.08071635615470328,0.171535456139785,0.7241503922934173,2,-1
Wigan,Reading,H,0.6521739130434782,1.58311345646438,5,1.2137203166226913,0.9782608695652173,3,4,10,0,1.9,3.25,4.0,0,0.2631578947368421,0.21052631578947367,0.5263157894736842,0.42105263157894735,0.18421052631578946,0.39473684210526316,-0.15789473684210525,0.02631578947368421,0.13157894736842102,29,23,20,27,3,1,-0.5615464035792131,0.6048525868991628,1,0,-3.75,3,10,-17,-8.0,-6,2,6,-7,10.0,18.0,18.0,8.0,0.31805761248539655,0.262469801183553,0.41479416695018945,2,1
Aston Villa,Newcastle,H,0.7246376811594202,0.7387862796833773,7,0.79155672823219,0.9782608695652173,5,2,3,1,2.37,3.1,3.0,0,0.2894736842105263,0.4473684210526316,0.2631578947368421,0.2894736842105263,0.2631578947368421,0.4473684210526316,0.0,0.1842105263157895,-0.1842105263157895,23,15,20,27,1,1,-0.06691904707276985,-0.23947458988184,1,0,-0.75,6,7,7,9.0,-1,2,8,-7,16.0,7.0,11.0,13.0,0.5133285792500425,0.2839874257510816,0.20002599534751758,2,1
Blackburn,Chelsea,A,1.1231884057971013,1.3192612137203168,3,1.4248021108179418,0.47101449275362317,8,7,3,1,6.5,3.6,1.53,0,0.39473684210526316,0.18421052631578946,0.42105263157894735,0.631578947368421,0.2894736842105263,0.07894736842105263,-0.23684210526315785,-0.10526315789473686,0.3421052631578947,37,27,11,13,2,0,-0.3016137050208405,0.8482467209666936,0,1,-2.25,3,9,-31,5.0,4,-5,10,-2,6.0,1.0,10.0,2.0,0.20638329647996972,0.25399052313213355,0.5338851291781186,2,-1
Middlesbrough,Portsmouth,A,1.1231884057971013,1.2664907651715038,8,0.8970976253298153,0.9782608695652173,7,8,6,0,2.0,3.2,3.75,2,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.3684210526315789,0.3157894736842105,0.3157894736842105,-0.05263157894736842,-0.05263157894736842,0.10526315789473684,28,17,15,27,1,1,0.22609078046728603,0.28822989560628653,1,1,0.25,5,4,-8,-3.0,2,1,11,-12,14.0,17.0,12.0,9.0,0.41388161842186033,0.28470298803742045,0.2990058106370718,2,-1
Arsenal,Middlesbrough,D,1.5579710144927534,0.8443271767810026,12,0.6860158311345647,0.9057971014492754,1,15,0,3,1.33,4.33,10.0,0,0.5,0.2894736842105263,0.21052631578947367,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.1842105263157895,0.026315789473684237,-0.21052631578947367,31,13,24,25,0,1,0.8719551833581888,-0.061469924668272835,1,1,1.0,9,5,22,-10.0,15,11,18,-1,4.0,14.0,3.0,12.0,0.6636205348987203,0.19637162344277834,0.12169882992828565,2,0
Bolton,Watford,H,0.9420289855072463,1.0554089709762533,2,0.5277044854881267,1.2318840579710144,6,6,6,1,1.66,3.4,5.5,0,0.42105263157894735,0.21052631578947367,0.3684210526315789,0.13157894736842105,0.34210526315789475,0.5263157894736842,0.2894736842105263,-0.13157894736842107,-0.15789473684210525,19,10,25,34,0,0,0.4143245000191197,-0.1764750869947611,1,1,-0.25,3,2,28,-10.0,0,-4,9,-9,8.0,18.0,7.0,20.0,0.6331365004732871,0.21849910899313776,0.1368219418506237,2,1
Chelsea,Charlton,H,1.3405797101449275,0.5804749340369394,6,0.79155672823219,1.4492753623188404,2,6,3,0,1.2,5.5,17.0,0,0.631578947368421,0.2894736842105263,0.07894736842105263,0.21052631578947367,0.2631578947368421,0.5263157894736842,0.42105263157894735,0.026315789473684237,-0.4473684210526315,19,15,20,40,0,1,0.5490229819127375,-0.868800428281901,1,0,0.0,12,10,49,-12.0,3,4,4,-20,1.0,13.0,2.0,19.0,0.7920990195830281,0.12585772313102622,0.04107871833278109,3,1
Everton,Liverpool,H,1.1956521739130435,0.8970976253298153,6,0.9498680738786279,0.7246376811594202,5,2,11,1,3.75,3.2,2.0,1,0.39473684210526316,0.34210526315789475,0.2631578947368421,0.5263157894736842,0.21052631578947367,0.2631578947368421,-0.13157894736842102,0.13157894736842107,0.0,39,18,7,20,0,0,0.24578410003441553,0.17245994417039512,1,1,0.25,8,7,-10,8.0,-9,1,21,-13,11.0,3.0,6.0,4.0,0.3420245846014235,0.3208578727699717,0.33626824798259203,3,1
Man United,Tottenham,H,1.6666666666666665,0.6332453825857519,5,1.2137203166226913,1.1594202898550723,4,5,4,2,1.5,3.75,7.0,0,0.7368421052631579,0.13157894736842105,0.13157894736842105,0.4473684210526316,0.23684210526315788,0.3157894736842105,0.28947368421052627,-0.10526315789473684,-0.18421052631578946,34,23,22,32,1,2,0.4529463500439752,-0.5261749072693204,0,1,1.25,9,7,29,-3.0,1,1,11,-10,2.0,5.0,1.0,5.0,0.7387642382915184,0.11532786609565328,0.0630694394418261,3,1
Newcastle,Fulham,A,0.8333333333333333,1.0554089709762533,7,1.0554089709762533,1.5217391304347827,5,4,7,1,1.72,3.4,5.0,1,0.2894736842105263,0.2631578947368421,0.4473684210526316,0.21052631578947367,0.39473684210526316,0.39473684210526316,0.07894736842105265,-0.13157894736842107,0.05263157894736842,18,20,18,42,1,0,-0.22207563764292004,-0.4663301594585294,1,0,1.25,4,1,4,-5.0,-3,2,-2,-24,7.0,12.0,13.0,16.0,0.530955090750881,0.2595452097563071,0.2045521127263416,3,-1
Portsmouth,Wigan,H,1.0144927536231882,0.79155672823219,7,1.0026385224274406,1.0507246376811594,5,6,9,1,1.83,3.25,4.5,0,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.2631578947368421,0.21052631578947367,0.5263157894736842,0.10526315789473684,0.10526315789473684,-0.21052631578947367,18,19,30,29,1,0,0.011854231195747689,-0.2591679094489694,2,1,1.0,7,2,16,7.0,-3,2,-1,1,17.0,10.0,9.0,18.0,0.6116080349061529,0.2291292647306281,0.14984825773797428,3,1
Sheffield United,Blackburn,D,0.8695652173913042,1.108179419525066,9,1.108179419525066,1.0507246376811594,1,7,6,1,2.62,3.2,2.62,1,0.2631578947368421,0.21052631578947367,0.5263157894736842,0.39473684210526316,0.18421052631578946,0.42105263157894735,-0.13157894736842107,0.02631578947368421,0.10526315789473684,31,21,25,29,1,1,-0.23861420213376183,0.05745478184390662,1,0,-1.25,7,10,-14,12.0,1,8,10,-4,18.0,6.0,17.0,10.0,0.3323823006440955,0.26997382069437287,0.39395084128910435,3,0
West Ham,Aston Villa,D,0.8695652173913042,1.3720316622691293,1,1.2137203166226913,0.9782608695652173,6,3,5,0,2.1,3.2,3.5,0,0.3157894736842105,0.13157894736842105,0.5526315789473685,0.2894736842105263,0.4473684210526316,0.2631578947368421,0.02631578947368418,-0.3157894736842105,0.2894736842105264,20,23,14,27,1,1,-0.3441550992313871,0.393770792703912,1,0,-1.0,9,10,-9,-7.0,-2,-5,-3,-13,9.0,16.0,15.0,11.0,0.3066279946552687,0.29613326787469446,0.39551710385689526,3,0
Reading,Man City,H,1.0507246376811594,1.0554089709762533,7,1.0026385224274406,1.0144927536231882,8,6,4,2,2.3,3.1,3.1,0,0.42105263157894735,0.18421052631578946,0.39473684210526316,0.2894736842105263,0.23684210526315788,0.47368421052631576,0.13157894736842102,-0.05263157894736842,-0.0789473684210526,10,19,16,28,1,0,0.048086115253718864,0.040916217353065054,1,0,1.25,7,1,13,3.0,2,-1,-9,-12,18.0,15.0,8.0,14.0,0.5814505105367916,0.2593424972316969,0.15457222936688403,3,1
Bolton,Middlesbrough,D,0.9420289855072463,1.0554089709762533,3,0.6860158311345647,0.9057971014492754,7,9,4,0,2.0,3.2,3.75,1,0.42105263157894735,0.21052631578947367,0.3684210526315789,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.10526315789473684,-0.05263157894736842,-0.05263157894736842,31,13,24,25,1,0,0.2560131543726817,0.14961186952697791,1,1,-1.5,2,7,10,-6.0,5,-4,18,-1,8.0,14.0,7.0,12.0,0.4821346115486056,0.253724387777396,0.25808755412758305,3,0
Charlton,Portsmouth,A,0.6884057971014492,1.0554089709762533,5,0.8970976253298153,0.9782608695652173,5,9,4,0,2.3,3.25,3.0,1,0.21052631578947367,0.2631578947368421,0.5263157894736842,0.3684210526315789,0.3157894736842105,0.3157894736842105,-0.15789473684210525,-0.05263157894736842,0.21052631578947367,28,17,15,27,2,1,-0.20869182822836607,0.07714810141103601,1,1,-0.75,2,5,-20,-4.0,5,0,11,-12,13.0,17.0,19.0,9.0,0.2920799520070896,0.28870721899857793,0.41705317816047843,3,-1
Everton,Wigan,D,1.1956521739130435,0.8970976253298153,9,1.0026385224274406,1.0507246376811594,7,4,2,1,1.72,3.4,5.0,0,0.39473684210526316,0.34210526315789475,0.2631578947368421,0.2631578947368421,0.21052631578947367,0.5263157894736842,0.13157894736842107,0.13157894736842107,-0.2631578947368421,18,19,30,29,2,0,0.1930136514856029,-0.15362701235134413,0,3,1.25,4,3,20,1.0,2,2,-1,1,11.0,10.0,6.0,18.0,0.6844557371462098,0.19361514683004596,0.10467508585750418,4,0
Sheffield United,Reading,A,0.8695652173913042,1.108179419525066,7,1.2137203166226913,0.9782608695652173,2,8,7,1,2.5,3.1,2.8,1,0.2631578947368421,0.21052631578947367,0.5263157894736842,0.42105263157894735,0.18421052631578946,0.39473684210526316,-0.15789473684210525,0.02631578947368421,0.13157894736842102,29,23,20,27,0,2,-0.3441550992313871,0.12991854995984875,0,1,-1.0,4,7,-17,0.0,1,5,6,-7,18.0,18.0,17.0,8.0,0.29300507948048576,0.2784300681476832,0.4256577355942093,4,-1
Watford,Aston Villa,D,0.6884057971014492,1.3192612137203168,5,1.2137203166226913,0.9782608695652173,4,7,1,1,2.75,3.2,2.5,1,0.13157894736842105,0.34210526315789475,0.5263157894736842,0.2894736842105263,0.4473684210526316,0.2631578947368421,-0.15789473684210528,-0.10526315789473684,0.2631578947368421,20,23,14,27,1,2,-0.5253145195212421,0.3410003441550995,1,0,-1.0,5,8,-22,2.0,6,1,-3,-13,18.0,16.0,20.0,11.0,0.2579282156088075,0.3073642962381383,0.43335075317854466,4,0
Blackburn,Man City,H,1.1231884057971013,1.3192612137203168,5,1.0026385224274406,1.0144927536231882,8,4,3,2,2.0,3.2,3.75,0,0.39473684210526316,0.18421052631578946,0.42105263157894735,0.2894736842105263,0.23684210526315788,0.47368421052631576,0.10526315789473684,-0.05263157894736842,-0.05263157894736842,10,19,16,28,0,0,0.12054988336966077,0.30476846009712855,1,0,2.25,8,1,10,-9.0,1,-3,-9,-12,6.0,15.0,10.0,14.0,0.5587869514295518,0.2588840714651585,0.17745844951495246,4,1
Chelsea,Liverpool,H,1.3405797101449275,0.5804749340369394,3,0.9498680738786279,0.7246376811594202,6,1,3,0,1.83,3.25,4.5,0,0.631578947368421,0.2894736842105263,0.07894736842105263,0.5263157894736842,0.21052631578947367,0.2631578947368421,0.10526315789473684,0.07894736842105265,-0.18421052631578946,39,18,7,20,0,1,0.39071163626629957,-0.14416274712248078,0,2,0.0,4,4,15,-2.0,-2,-3,21,-13,1.0,3.0,2.0,4.0,0.48084363597290425,0.3156619504702139,0.20225823445215765,4,1
Man United,Arsenal,A,1.6666666666666665,0.6332453825857519,9,1.0554089709762533,0.6884057971014492,7,10,5,2,1.9,3.25,4.0,1,0.7368421052631579,0.13157894736842105,0.13157894736842105,0.5,0.2894736842105263,0.21052631578947367,0.23684210526315785,-0.15789473684210528,-0.07894736842105263,43,20,16,19,0,1,0.6112576956904132,-0.05516041451569731,1,0,0.0,7,6,21,-2.0,5,2,23,-3,2.0,4.0,1.0,3.0,0.6269432024484034,0.2105757435773024,0.14755691513420024,4,-1
Tottenham,Fulham,D,1.2318840579710144,1.1609498680738788,8,1.0554089709762533,1.5217391304347827,3,12,2,2,1.61,3.4,6.0,1,0.4473684210526316,0.23684210526315788,0.3157894736842105,0.21052631578947367,0.39473684210526316,0.39473684210526316,0.2368421052631579,-0.15789473684210528,-0.07894736842105265,18,20,18,42,0,1,0.1764750869947611,-0.3607892623609039,1,1,1.75,10,4,21,-7.0,10,5,-2,-24,5.0,12.0,5.0,16.0,0.6412212838896832,0.18379623823273042,0.14454180774461353,4,0
West Ham,Newcastle,A,0.8695652173913042,1.3720316622691293,7,0.79155672823219,0.9782608695652173,9,5,6,0,2.1,3.2,3.5,0,0.3157894736842105,0.13157894736842105,0.5526315789473685,0.2894736842105263,0.2631578947368421,0.4473684210526316,0.02631578947368418,-0.13157894736842105,0.10526315789473689,23,15,20,27,0,0,0.07800848915911418,0.393770792703912,1,2,2.5,12,2,-2,2.0,-1,-2,8,-7,9.0,7.0,15.0,13.0,0.3731732129769385,0.2964932023581043,0.3286576336049059,4,-1
Liverpool,Newcastle,H,1.4130434782608696,0.36939313984168864,11,0.79155672823219,0.9782608695652173,6,8,6,1,1.53,3.6,6.5,0,0.5263157894736842,0.21052631578947367,0.2631578947368421,0.2894736842105263,0.2631578947368421,0.4473684210526316,0.23684210526315785,-0.05263157894736842,-0.1842105263157895,23,15,20,27,2,0,0.6214867500286796,-0.6088677297235287,1,2,0.75,4,2,25,-4.0,2,5,8,-7,3.0,7.0,4.0,13.0,0.6761463418741144,0.21926623673348578,0.09555418663764188,4,1
Arsenal,Sheffield United,H,1.5579710144927534,0.8443271767810026,11,0.4221635883905013,1.2318840579710144,4,7,2,1,1.2,5.5,17.0,1,0.5,0.2894736842105263,0.21052631578947367,0.2631578947368421,0.21052631578947367,0.5263157894736842,0.2368421052631579,0.07894736842105265,-0.3157894736842105,24,8,21,34,0,1,1.1358074261022522,-0.38755688119001186,1,0,1.25,6,4,30,-14.0,5,7,16,-13,4.0,18.0,3.0,17.0,0.7408694441347088,0.15984195818629995,0.07119357664537343,4,1
Aston Villa,Charlton,H,0.7246376811594202,0.7387862796833773,5,0.79155672823219,1.4492753623188404,3,4,4,2,1.8,3.4,4.33,1,0.2894736842105263,0.4473684210526316,0.2631578947368421,0.21052631578947367,0.2631578947368421,0.5263157894736842,0.07894736842105265,0.1842105263157895,-0.2631578947368421,19,15,20,40,0,0,-0.06691904707276985,-0.7104890826354631,1,2,2.5,8,2,16,3.0,0,2,4,-20,16.0,13.0,11.0,19.0,0.6197366277498826,0.23372527847649324,0.13848466070388943,5,1
