HomeTeam,AwayTeam,FTR,HAS,HDS,HST,AAS,ADS,AST,HC,AC,HTWS,B365H,B365D,B365A,HTDS,HW,HD,HL,AW,AD,AL,WD,DD,LD,HGS,AGS,HGC,AGC,HTLS,ATWS,DAS,DDS,ATDS,ATLS,MR,HF,AF,PD,RD,CornerDiff,ShotsDiff,GoalsScoredDiff,GoalsConceedDiff,HomeTeamLP,AwayTeamLP,HomeTeamCP,AwayTeamCP,probHome,probDraw,probAway,MW,Result
Chelsea,Reading,H,1.3851351351351353,0.6794055201698513,11,0.8492569002123141,1.3513513513513513,5,1,5,1,1.25,5.5,13.0,0,0.5789473684210527,0.23684210526315788,0.18421052631578946,0.15789473684210525,0.2631578947368421,0.5789473684210527,0.4210526315789474,-0.02631578947368421,-0.39473684210526316,23,20,33,40,1,0,0.5358782349228212,-0.6719458311815,3,0,0.0,5,6,47,-12.0,-4,6,3,-7,6.0,18.0,3.0,19.0,0.7342511177306598,0.11889308981540407,0.06695408665798215,1,1
Aston Villa,Everton,A,0.7770270270270271,1.1889596602972399,3,0.9341825902335457,0.7770270270270271,11,1,9,1,2.9,3.4,2.4,1,0.2631578947368421,0.2894736842105263,0.4473684210526316,0.42105263157894735,0.39473684210526316,0.18421052631578946,-0.15789473684210525,-0.10526315789473684,0.26315789473684215,33,22,17,23,0,1,-0.15715556320651858,0.4119326332702128,2,0,-1.25,4,5,-22,9.0,-8,-8,11,-6,16.0,7.0,14.0,6.0,0.2438912557033234,0.24596773709860173,0.5026210085328179,1,-1
Chelsea,Newcastle,H,1.3851351351351353,0.6794055201698513,6,0.8917197452229301,1.25,5,2,3,0,1.5,4.33,6.5,2,0.5789473684210527,0.23684210526315788,0.18421052631578946,0.2894736842105263,0.21052631578947367,0.5,0.2894736842105263,0.02631578947368421,-0.3157894736842105,24,21,31,37,1,0,0.49341538991220524,-0.5705944798301487,1,0,0.75,3,1,34,1.0,-1,1,3,-6,6.0,5.0,3.0,15.0,0.7209149957355969,0.13557615222065278,0.08161444662905253,1,1
Man United,Fulham,H,1.5202702702702702,0.8067940552016986,11,0.9341825902335457,1.0135135135135136,11,8,8,1,1.29,5.5,11.0,0,0.7368421052631579,0.13157894736842105,0.13157894736842105,0.2894736842105263,0.2631578947368421,0.4473684210526316,0.4473684210526315,-0.13157894736842105,-0.3157894736842105,28,22,30,30,1,0,0.5860876800367245,-0.20671945831181504,1,2,1.5,9,2,46,-6.0,0,0,6,0,2.0,8.0,1.0,12.0,0.6868464394185367,0.14279959994323052,0.10310010747115864,1,1
Norwich,QPR,D,0.8445945945945946,0.8492569002123141,4,0.7218683651804672,1.0810810810810811,4,6,2,1,2.25,3.4,3.2,2,0.2631578947368421,0.3684210526315789,0.3684210526315789,0.10526315789473684,0.34210526315789475,0.5526315789473685,0.15789473684210525,0.02631578947368418,-0.18421052631578955,13,17,28,32,0,0,0.12272622941412747,-0.231824180868767,0,2,1.5,8,2,19,-7.0,4,0,-4,-4,10.0,17.0,11.0,20.0,0.5009794981567491,0.2834932527577544,0.21285208324483984,1,0
Southampton,Wigan,A,0.8783783783783784,1.019108280254777,9,0.8917197452229301,1.1486486486486487,8,10,3,1,2.1,3.4,3.5,1,0.23684210526315788,0.3684210526315789,0.39473684210526316,0.23684210526315788,0.23684210526315788,0.5263157894736842,0.0,0.13157894736842105,-0.13157894736842102,26,21,39,34,1,1,-0.013341366844551672,-0.12954036839387162,0,2,1.5,7,4,5,3.0,7,1,5,5,18.0,15.0,16.0,18.0,0.5254181062384778,0.217655754991065,0.2392258411825563,1,-1
Swansea,West Ham,H,0.9459459459459459,1.1040339702760085,7,0.46709129511677283,1.0472972972972974,6,5,4,2,2.1,3.3,3.6,0,0.2894736842105263,0.34210526315789475,0.3684210526315789,0.3157894736842105,0.2631578947368421,0.42105263157894735,-0.02631578947368418,0.07894736842105265,-0.05263157894736842,34,11,22,31,0,1,0.4788546508291731,0.0567366729787111,0,1,0.5,6,4,0,-7.0,1,1,23,-9,11.0,18.0,9.0,10.0,0.447837119987816,0.27341767091754743,0.2753458945859469,1,1
Tottenham,West Brom,D,0.9797297297297298,0.7643312101910827,10,0.8917197452229301,1.0810810810810811,5,7,5,1,1.5,4.33,6.5,0,0.5526315789473685,0.23684210526315788,0.21052631578947367,0.3684210526315789,0.18421052631578946,0.4473684210526316,0.18421052631578955,0.05263157894736842,-0.2368421052631579,32,21,25,32,1,0,0.08800998450679975,-0.3167498708899984,1,2,1.25,7,4,23,-8.0,2,5,11,-7,4.0,12.0,5.0,8.0,0.5793728687281035,0.20815727730396144,0.19253268500528947,1,0
Liverpool,Man City,D,1.114864864864865,0.6794055201698513,8,1.061571125265393,0.6418918918918919,5,4,4,1,3.1,3.4,2.3,0,0.42105263157894735,0.34210526315789475,0.23684210526315788,0.6052631578947368,0.23684210526315788,0.15789473684210525,-0.1842105263157895,0.10526315789473686,0.07894736842105263,41,25,15,19,1,2,0.05329373959947192,0.037513628277959454,0,1,0.0,6,6,-17,8.0,0,3,16,-4,9.0,1.0,7.0,2.0,0.38648780844623587,0.2646012173051058,0.34454787984043483,1,0
Stoke,Arsenal,D,0.7094594594594595,0.9341825902335457,4,1.061571125265393,0.47297297297297297,6,0,11,1,3.5,3.4,2.1,2,0.23684210526315788,0.39473684210526316,0.3684210526315789,0.5526315789473685,0.2631578947368421,0.18421052631578946,-0.3157894736842106,0.13157894736842107,0.18421052631578946,47,25,23,14,0,3,-0.35211166580593345,0.4612096172605727,0,0,-1.5,6,10,-31,10.0,-11,-2,22,9,13.0,3.0,13.0,4.0,0.1903751709473986,0.27861295429571364,0.5279755804608581,1,0
Man City,QPR,H,1.3851351351351353,0.6369426751592357,12,0.7218683651804672,1.0810810810810811,5,8,3,1,1.18,7.0,15.0,0,0.6052631578947368,0.23684210526315788,0.15789473684210525,0.10526315789473684,0.34210526315789475,0.5526315789473685,0.5,-0.10526315789473686,-0.3947368421052632,13,17,28,32,1,0,0.6632667699546682,-0.4441384059218454,0,3,2.0,9,3,53,-16.0,5,7,-4,-4,1.0,17.0,2.0,20.0,0.7398174316569833,0.17173737823767174,0.06798264491595535,2,1
Swansea,Sunderland,D,0.9459459459459459,1.1040339702760085,10,0.8917197452229301,1.1824324324324325,3,8,0,1,2.2,3.3,3.4,1,0.2894736842105263,0.34210526315789475,0.3684210526315789,0.23684210526315788,0.3157894736842105,0.4473684210526316,0.052631578947368446,0.026315789473684237,-0.07894736842105265,20,21,19,35,0,1,0.05422620072301587,-0.07839846215642399,0,2,0.25,6,6,7,-3.0,8,7,-1,-16,11.0,14.0,9.0,17.0,0.47463195642914763,0.274048342127004,0.24793993704410375,2,0
Tottenham,Norwich,D,0.9797297297297298,0.7643312101910827,9,0.6794055201698513,1.2837837837837838,4,4,2,2,1.36,5.0,8.5,0,0.5526315789473685,0.23684210526315788,0.21052631578947367,0.2631578947368421,0.3684210526315789,0.3684210526315789,0.2894736842105264,-0.13157894736842105,-0.15789473684210525,25,16,20,38,0,0,0.3003242095598785,-0.519452573592701,1,2,2.5,8,1,28,-6.0,2,5,9,-18,4.0,10.0,5.0,11.0,0.6398507160830601,0.1987160986777517,0.14170299257932686,2,0
West Brom,Everton,H,1.0810810810810811,1.061571125265393,8,0.9341825902335457,0.7770270270270271,5,6,3,0,3.0,3.3,2.38,1,0.3684210526315789,0.18421052631578946,0.4473684210526316,0.42105263157894735,0.39473684210526316,0.18421052631578946,-0.05263157894736842,-0.2105263157894737,0.26315789473684215,33,22,17,23,2,1,0.14689849084753548,0.2845440982383659,2,0,-1.25,1,8,-14,5.0,3,3,11,-6,12.0,7.0,8.0,6.0,0.32213414083753433,0.26632338891402096,0.4073972740967399,2,1
West Ham,Fulham,H,1.1486486486486487,0.9341825902335457,12,0.9341825902335457,1.0135135135135136,13,6,6,0,2.5,3.25,2.88,1,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.2894736842105263,0.2631578947368421,0.4473684210526316,0.02631578947368418,0.0,-0.026315789473684237,28,22,30,30,2,1,0.21446605841510302,-0.07933092327996794,1,1,-1.0,4,4,3,10.0,0,-1,6,0,18.0,8.0,10.0,12.0,0.4420757564077012,0.25699144388519524,0.2953821664557265,2,1
Wigan,Stoke,D,0.8783783783783784,1.6560509554140128,5,0.5520169851380042,0.7770270270270271,8,2,1,0,2.25,3.25,3.3,2,0.23684210526315788,0.23684210526315788,0.5263157894736842,0.23684210526315788,0.39473684210526316,0.3684210526315789,0.0,-0.15789473684210528,0.15789473684210525,21,13,22,23,1,0,0.32636139324037416,0.8790239283869857,1,1,-0.5,2,4,-6,2.0,1,-3,8,-1,15.0,13.0,18.0,13.0,0.3782310912216563,0.28741432217641777,0.33217517566581356,2,0
Liverpool,Arsenal,A,1.114864864864865,0.6794055201698513,8,1.061571125265393,0.47297297297297297,7,10,2,0,2.0,3.5,3.75,2,0.42105263157894735,0.34210526315789475,0.23684210526315788,0.5526315789473685,0.2631578947368421,0.18421052631578946,-0.13157894736842113,0.07894736842105265,0.05263157894736842,47,25,23,14,1,0,0.05329373959947192,0.20643254719687837,1,0,0.0,5,10,-12,6.0,8,1,22,9,9.0,3.0,7.0,4.0,0.3931446012308304,0.2510239275515759,0.3490583168139462,2,-1
Newcastle,Aston Villa,D,0.8108108108108107,1.316348195329087,6,1.019108280254777,1.3851351351351353,9,10,6,1,1.62,3.75,6.0,0,0.2894736842105263,0.21052631578947367,0.5,0.2631578947368421,0.2894736842105263,0.4473684210526316,0.026315789473684237,-0.07894736842105265,0.05263157894736842,23,24,28,41,1,1,-0.20829746944396632,-0.06878693980604833,1,0,0.5,6,4,0,-11.0,4,-3,-1,-13,5.0,16.0,15.0,14.0,0.44210319695854566,0.2334165590626264,0.31243364126527445,2,0
Southampton,Man United,A,0.8783783783783784,1.019108280254777,8,1.7409766454352442,0.8108108108108107,9,4,7,1,6.0,4.2,1.53,0,0.23684210526315788,0.3684210526315789,0.39473684210526316,0.7368421052631579,0.13157894736842105,0.13157894736842105,-0.5,0.23684210526315788,0.26315789473684215,45,41,19,24,2,0,-0.8625982670568658,0.20829746944396632,0,0,-2.5,4,12,-48,16.0,-3,-1,4,-5,18.0,2.0,16.0,1.0,0.19519949571557443,0.19693557296954228,0.5794642907310171,2,-1
Arsenal,Southampton,H,1.587837837837838,0.9766454352441614,12,0.9766454352441614,1.2162162162162162,4,8,3,1,1.36,5.0,8.5,0,0.5526315789473685,0.2631578947368421,0.18421052631578946,0.23684210526315788,0.3684210526315789,0.39473684210526316,0.3157894736842106,-0.10526315789473684,-0.2105263157894737,26,23,24,36,1,0,0.6111924025936766,-0.23957078097205486,1,2,1.5,9,4,32,-15.0,5,8,3,-12,3.0,18.0,4.0,16.0,0.6823981219514,0.17191585457928985,0.1132036872317375,2,1
Aston Villa,Swansea,H,0.7770270270270271,1.1889596602972399,13,0.8067940552016986,0.8445945945945946,5,11,5,2,2.38,3.25,3.1,0,0.2631578947368421,0.2894736842105263,0.4473684210526316,0.2894736842105263,0.34210526315789475,0.3684210526315789,-0.026315789473684237,-0.05263157894736842,0.07894736842105265,28,19,26,25,1,1,-0.029767028174671473,0.34436506570264525,0,0,0.75,6,3,-5,5.0,6,8,9,1,16.0,11.0,14.0,9.0,0.35210099399376765,0.2551557052875947,0.38683043154026164,3,1
Fulham,West Brom,H,0.9459459459459459,1.2738853503184715,14,0.8917197452229301,1.0810810810810811,8,5,4,2,2.1,3.4,3.5,0,0.2894736842105263,0.2631578947368421,0.4473684210526316,0.3684210526315789,0.18421052631578946,0.4473684210526316,-0.0789473684210526,0.07894736842105263,0.0,32,21,25,32,1,1,0.05422620072301587,0.19280426923739036,1,0,0.75,7,4,-6,-4.0,1,6,11,-7,8.0,12.0,12.0,8.0,0.41387026861463355,0.24256170035096752,0.3346080170857968,3,1
Man United,Wigan,H,1.5202702702702702,0.8067940552016986,10,0.8917197452229301,1.1486486486486487,4,5,5,1,1.25,6.0,12.0,0,0.7368421052631579,0.13157894736842105,0.13157894736842105,0.23684210526315788,0.23684210526315788,0.5263157894736842,0.5,-0.10526315789473684,-0.39473684210526316,26,21,39,34,1,1,0.6285505250473401,-0.34185459344695013,1,0,1.0,7,4,53,-13.0,0,6,5,5,2.0,15.0,1.0,18.0,0.7030169308787856,0.10100974177187082,0.06346017055908702,3,1
Norwich,West Ham,D,0.8445945945945946,0.8492569002123141,14,0.46709129511677283,1.0472972972972974,4,8,5,0,2.38,3.4,3.0,1,0.2631578947368421,0.3684210526315789,0.3684210526315789,0.3157894736842105,0.2631578947368421,0.42105263157894735,-0.05263157894736842,0.10526315789473684,-0.05263157894736842,34,11,22,31,1,0,0.3775032994778218,-0.19804039708498322,3,0,-1.0,4,6,-2,-8.0,3,10,23,-9,10.0,18.0,11.0,10.0,0.373228776335724,0.2814017943663429,0.3427710824225443,3,0
QPR,Chelsea,D,0.4391891891891892,1.1889596602972399,6,1.4437367303609343,0.7770270270270271,9,2,4,0,4.5,3.5,1.83,1,0.10526315789473684,0.34210526315789475,0.5526315789473685,0.5789473684210527,0.23684210526315788,0.18421052631578946,-0.4736842105263158,0.10526315789473686,0.368421052631579,41,34,16,23,2,1,-1.004547541171745,0.4119326332702128,1,0,-2.5,2,10,-50,11.0,-2,-3,7,-7,17.0,6.0,20.0,3.0,0.12135003785560328,0.20836701237293664,0.6567232802982109,3,0
Stoke,Man City,D,0.7094594594594595,0.9341825902335457,3,1.061571125265393,0.6418918918918919,11,6,5,2,5.0,3.6,1.73,0,0.23684210526315788,0.39473684210526316,0.3684210526315789,0.6052631578947368,0.23684210526315788,0.15789473684210525,-0.368421052631579,0.15789473684210528,0.21052631578947367,41,25,15,19,1,1,-0.35211166580593345,0.2922906983416538,1,1,0.25,7,7,-36,12.0,1,-8,16,-4,13.0,1.0,13.0,2.0,0.18940656303701972,0.29717574805706126,0.511469147370653,3,0
Sunderland,Liverpool,D,0.6756756756756757,0.8067940552016986,4,1.6135881104033971,0.9121621621621622,9,2,7,1,3.4,3.3,2.2,0,0.23684210526315788,0.3157894736842105,0.4473684210526316,0.42105263157894735,0.34210526315789475,0.23684210526315788,-0.18421052631578946,-0.026315789473684237,0.2105263157894737,33,38,16,27,1,1,-0.9379124347277215,-0.10536810696046361,1,0,-3.0,5,8,-22,5.0,-5,-5,-5,-11,14.0,9.0,17.0,7.0,0.2263734911939013,0.24511876598543408,0.5209751759439425,3,0
Reading,Tottenham,A,0.7770270270270271,1.4012738853503186,2,1.5711252653927814,0.9459459459459459,11,7,4,1,3.75,3.5,2.0,1,0.15789473684210525,0.2631578947368421,0.5789473684210527,0.5526315789473685,0.23684210526315788,0.21052631578947367,-0.3947368421052632,0.02631578947368421,0.368421052631579,29,37,18,28,0,1,-0.7940982383657543,0.45532793940437266,1,0,-1.25,4,10,-44,14.0,3,-9,-8,-10,18.0,4.0,19.0,5.0,0.19797175638285655,0.20738715026007828,0.5737356411015695,3,-1
Everton,Newcastle,D,1.114864864864865,0.7218683651804672,10,0.8917197452229301,1.25,7,3,3,1,1.73,3.6,5.0,1,0.42105263157894735,0.39473684210526316,0.18421052631578946,0.2894736842105263,0.21052631578947367,0.5,0.13157894736842102,0.1842105263157895,-0.3157894736842105,24,21,31,37,0,1,0.22314511964193484,-0.5281316348195328,1,1,2.0,7,4,22,2.0,0,3,3,-6,7.0,5.0,6.0,15.0,0.6411166832581763,0.20224044572589764,0.13898068560002647,3,0
Chelsea,Stoke,H,1.3851351351351353,0.6794055201698513,9,0.5520169851380042,0.7770270270270271,6,13,3,1,1.36,4.75,9.0,1,0.5789473684210527,0.23684210526315788,0.18421052631578946,0.23684210526315788,0.39473684210526316,0.3684210526315789,0.3421052631578948,-0.15789473684210528,-0.18421052631578946,21,13,22,23,0,1,0.8331181499971311,-0.09762150685717574,1,1,0.75,10,5,33,-7.0,10,3,8,-1,6.0,13.0,3.0,13.0,0.657240357572276,0.2173107205046486,0.11488989460411286,3,1
Southampton,Aston Villa,H,0.8783783783783784,1.019108280254777,4,1.019108280254777,1.3851351351351353,2,1,4,0,2.4,3.3,3.0,0,0.23684210526315788,0.3684210526315789,0.39473684210526316,0.2631578947368421,0.2894736842105263,0.4473684210526316,-0.02631578947368421,0.0789473684210526,-0.05263157894736842,23,24,28,41,2,2,-0.14072990187639867,-0.36602685488035824,0,1,-2.25,2,7,0,2.0,-3,2,-1,-13,18.0,16.0,16.0,14.0,0.5059189639167645,0.22582784470452097,0.25408047309802345,4,1
Swansea,Everton,A,0.9459459459459459,1.1040339702760085,11,0.9341825902335457,0.7770270270270271,19,8,3,1,3.0,3.3,2.4,1,0.2894736842105263,0.34210526315789475,0.3684210526315789,0.42105263157894735,0.39473684210526316,0.18421052631578946,-0.13157894736842102,-0.05263157894736842,0.18421052631578946,33,22,17,23,0,1,0.01176335571240028,0.3270069432489814,1,0,-1.25,4,7,-17,4.0,5,-8,11,-6,11.0,7.0,9.0,6.0,0.31322397373412836,0.2862598608205771,0.39823787652471226,4,-1
West Brom,Reading,H,1.0810810810810811,1.061571125265393,4,0.8492569002123141,1.3513513513513513,1,9,1,0,1.73,3.75,4.75,0,0.3684210526315789,0.18421052631578946,0.4473684210526316,0.15789473684210525,0.2631578947368421,0.5789473684210527,0.21052631578947367,-0.07894736842105263,-0.13157894736842107,23,20,33,40,3,1,0.231824180868767,-0.2897802260859583,1,0,-1.0,1,4,21,-6.0,8,3,3,-7,12.0,18.0,8.0,19.0,0.5872873153563015,0.20319951126708785,0.1870101798262743,4,1
West Ham,Sunderland,D,1.1486486486486487,0.9341825902335457,11,0.8917197452229301,1.1824324324324325,2,10,1,0,2.1,3.3,3.6,1,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.23684210526315788,0.3157894736842105,0.4473684210526316,0.07894736842105263,-0.05263157894736842,-0.026315789473684237,20,21,19,35,1,0,0.2569289034257186,-0.2482498421988868,2,1,1.25,4,2,7,4.0,9,9,-1,-16,18.0,14.0,10.0,17.0,0.45126054747859473,0.2790676187931245,0.26676598460960327,4,0
Wigan,Fulham,A,0.8783783783783784,1.6560509554140128,9,0.9341825902335457,1.0135135135135136,9,8,7,1,2.4,3.3,3.0,0,0.23684210526315788,0.23684210526315788,0.5263157894736842,0.2894736842105263,0.2631578947368421,0.4473684210526316,-0.052631578947368446,-0.02631578947368421,0.0789473684210526,28,22,30,30,2,0,-0.05580421185516726,0.6425374419004992,0,3,-0.25,4,3,-7,7.0,1,0,6,0,15.0,8.0,18.0,12.0,0.37213845898460013,0.23459268931088348,0.3813726707805569,4,-1
Liverpool,Man United,A,1.114864864864865,0.6794055201698513,8,1.7409766454352442,0.8108108108108107,4,7,3,1,2.7,3.3,2.63,1,0.42105263157894735,0.34210526315789475,0.23684210526315788,0.7368421052631579,0.13157894736842105,0.13157894736842105,-0.3157894736842105,0.2105263157894737,0.10526315789473684,45,41,19,24,0,1,-0.6261117805703793,-0.1314052906409594,1,1,2.25,10,5,-28,7.0,4,4,4,-5,9.0,2.0,7.0,1.0,0.39579979512263014,0.22746503665557327,0.3614431409993175,4,-1
Man City,Arsenal,D,1.3851351351351353,0.6369426751592357,10,1.061571125265393,0.47297297297297297,4,9,4,2,1.75,3.6,4.75,1,0.6052631578947368,0.23684210526315788,0.15789473684210525,0.5526315789473685,0.2631578947368421,0.18421052631578946,0.05263157894736836,-0.02631578947368421,-0.02631578947368421,47,25,23,14,0,0,0.3235640098697423,0.16396970218626278,1,0,-0.75,7,10,5,-2.0,5,6,22,9,1.0,3.0,2.0,4.0,0.42786189103552125,0.27196325777060315,0.2966600402470647,4,0
Newcastle,Norwich,H,0.8108108108108107,1.316348195329087,8,0.6794055201698513,1.2837837837837838,3,4,5,1,1.8,3.6,4.5,1,0.2894736842105263,0.21052631578947367,0.5,0.2631578947368421,0.3684210526315789,0.3684210526315789,0.026315789473684237,-0.15789473684210525,0.13157894736842107,25,16,20,38,1,0,0.1314052906409594,0.03256441154530321,0,2,-2.25,4,6,-3,-5.0,-1,5,9,-18,5.0,10.0,15.0,11.0,0.4190356933415974,0.2580997837560316,0.31749417193246243,4,1
Tottenham,QPR,H,0.9797297297297298,0.7643312101910827,14,0.7218683651804672,1.0810810810810811,6,10,9,1,1.44,4.33,7.5,1,0.5526315789473685,0.23684210526315788,0.21052631578947367,0.10526315789473684,0.34210526315789475,0.5526315789473685,0.44736842105263164,-0.10526315789473686,-0.3421052631578948,13,17,28,32,0,0,0.2578613645492627,-0.3167498708899984,1,0,1.5,10,1,47,-13.0,1,8,-4,-4,4.0,17.0,5.0,20.0,0.7025750065507697,0.18101219675630964,0.09484494037315691,4,1
Arsenal,Chelsea,A,1.587837837837838,0.9766454352441614,5,1.4437367303609343,0.7770270270270271,5,6,5,0,2.1,3.4,3.5,1,0.5526315789473685,0.2631578947368421,0.18421052631578946,0.5789473684210527,0.23684210526315788,0.18421052631578946,-0.02631578947368418,0.02631578947368421,0.0,41,34,16,23,0,1,0.14410110747690363,0.19961840821713428,1,0,0.5,10,10,-2,-3.0,1,0,7,-7,3.0,6.0,4.0,3.0,0.445615397237594,0.24951852570498076,0.297839643611287,4,-1
Everton,Southampton,H,1.114864864864865,0.7218683651804672,9,0.9766454352441614,1.2162162162162162,2,10,3,1,1.4,4.75,8.0,1,0.42105263157894735,0.39473684210526316,0.18421052631578946,0.23684210526315788,0.3684210526315789,0.39473684210526316,0.18421052631578946,0.026315789473684237,-0.2105263157894737,26,23,24,36,0,0,0.13821942962070355,-0.4943478510357491,0,2,1.5,7,2,22,-11.0,7,7,3,-12,7.0,18.0,6.0,16.0,0.5822398569133345,0.22901337199879696,0.17826547571088613,5,1
Fulham,Man City,A,0.9459459459459459,1.2738853503184715,3,1.061571125265393,0.6418918918918919,12,2,4,0,4.33,3.6,1.83,0,0.2894736842105263,0.2631578947368421,0.4473684210526316,0.6052631578947368,0.23684210526315788,0.15789473684210525,-0.3157894736842105,0.02631578947368421,0.2894736842105263,41,25,15,19,3,2,-0.11562517931944705,0.6319934584265796,1,0,-1.0,3,7,-35,7.0,-2,-9,16,-4,8.0,1.0,12.0,2.0,0.21035149023823174,0.23959404023935302,0.5414951132960831,5,-1
