HomeTeam,AwayTeam,FTR,HAS,HDS,HST,AAS,ADS,AST,HC,AC,HTWS,B365H,B365D,B365A,HTDS,HW,HD,HL,AW,AD,AL,WD,DD,LD,HGS,AGS,HGC,AGC,HTLS,ATWS,DAS,DDS,ATDS,ATLS,MR,HF,AF,PD,RD,CornerDiff,ShotsDiff,GoalsScoredDiff,GoalsConceedDiff,HomeTeamLP,AwayTeamLP,HomeTeamCP,AwayTeamCP,probHome,probDraw,probAway,MW,Result
Aston Villa,Man United,A,0.4938271604938271,1.5250544662309367,1,0.9586056644880174,0.9171075837742504,2,3,5,0,5.5,3.8,1.73,0,0.07894736842105263,0.21052631578947367,0.7105263157894737,0.5,0.23684210526315788,0.2631578947368421,-0.42105263157894735,-0.02631578947368421,0.4473684210526316,27,22,9,26,0,1,-0.46477850399419035,0.6079468824566863,0,1,-1.5,0,5,-49,12.0,-2,-1,5,-17,16.0,4.0,20.0,5.0,0.11999813900860863,0.23737213372410337,0.6357514276828803,1,-1
Southampton,Everton,A,1.3756613756613756,0.9586056644880174,4,1.045751633986928,0.8818342151675486,4,9,9,0,1.95,3.6,4.33,2,0.47368421052631576,0.23684210526315788,0.2894736842105263,0.2894736842105263,0.3684210526315789,0.34210526315789475,0.18421052631578944,-0.13157894736842105,-0.05263157894736842,35,24,30,25,0,1,0.32990974167444764,0.07677144932046887,0,2,0.75,8,4,16,-4.0,0,0,11,5,7.0,11.0,6.0,11.0,0.5293149980492013,0.2280449821752864,0.2301215145169911,1,-1
Sunderland,Norwich,A,0.8112874779541446,0.8714596949891067,2,0.5664488017429193,1.3051146384479717,6,6,6,1,2.5,3.3,3.1,0,0.23684210526315788,0.3157894736842105,0.4473684210526316,0.23684210526315788,0.18421052631578946,0.5789473684210527,0.0,0.13157894736842105,-0.13157894736842107,26,13,30,37,2,1,0.24483867621122524,-0.433654943458865,0,2,0.25,6,3,5,-1.0,0,-4,13,-7,17.0,18.0,17.0,19.0,0.5262039186578445,0.22930317135379344,0.2323761483716084,1,-1
Swansea,Newcastle,H,0.7054673721340388,0.8714596949891067,6,0.522875816993464,1.4462081128747795,2,4,4,0,1.95,3.6,4.33,1,0.3157894736842105,0.2894736842105263,0.39473684210526316,0.23684210526315788,0.2631578947368421,0.5,0.07894736842105263,0.026315789473684237,-0.10526315789473684,32,12,24,41,2,1,0.1825915551405748,-0.5747484178856728,1,0,0.25,1,4,10,-7.0,0,4,20,-17,8.0,15.0,12.0,18.0,0.4797711711697505,0.25496485858463613,0.2594246663715149,1,1
Tottenham,Stoke,D,1.2345679012345678,0.6535947712418301,7,0.8278867102396513,1.09347442680776,7,4,3,1,1.8,3.75,5.0,1,0.5,0.34210526315789475,0.15789473684210525,0.3684210526315789,0.23684210526315788,0.39473684210526316,0.13157894736842107,0.10526315789473686,-0.2368421052631579,22,19,24,31,0,2,0.4066811909949165,-0.43987965556593,0,1,0.25,6,9,19,-4.0,1,0,3,-7,5.0,9.0,3.0,9.0,0.6850177066442033,0.1874015531492303,0.10707907115781443,1,0
Watford,West Brom,D,0.7054673721340388,0.8278867102396513,5,0.6100217864923746,0.7760141093474426,0,2,4,0,2.3,3.4,3.4,0,0.3157894736842105,0.23684210526315788,0.4473684210526316,0.2631578947368421,0.34210526315789475,0.39473684210526316,0.05263157894736842,-0.10526315789473686,0.05263157894736842,20,14,26,22,1,1,0.09544558564166417,0.05187260089220869,0,0,0.5,9,6,2,5.0,-2,5,6,4,18.0,13.0,13.0,14.0,0.42039476556775407,0.3193470494721885,0.2592703690808725,1,0
West Ham,Leicester,A,1.199294532627866,1.1328976034858387,3,1.4379084967320261,0.6349206349206349,6,8,4,0,2.25,3.5,3.4,0,0.42105263157894735,0.3684210526315789,0.21052631578947367,0.6052631578947368,0.3157894736842105,0.07894736842105263,-0.1842105263157895,0.05263157894736842,0.13157894736842105,35,33,18,18,0,0,-0.23861396410416025,0.4979769685652038,1,0,-1.25,4,10,-19,-2.0,4,-3,2,0,12.0,14.0,7.0,1.0,0.32199783473678295,0.2436079238239292,0.4257859193678348,1,-1
Crystal Palace,Arsenal,A,0.6701940035273368,1.0021786492374727,4,1.4814814814814814,0.8818342151675486,7,6,6,2,5.25,3.9,1.73,1,0.2894736842105263,0.23684210526315788,0.47368421052631576,0.5263157894736842,0.2894736842105263,0.18421052631578946,-0.23684210526315785,-0.052631578947368446,0.2894736842105263,31,34,11,25,0,3,-0.8112874779541446,0.12034443406992412,0,0,0.25,8,9,-29,7.0,0,-3,-3,-14,10.0,3.0,16.0,2.0,0.2041383328511377,0.2639569318520694,0.5274955637398993,1,-1
Man City,Chelsea,H,1.657848324514991,0.9150326797385621,8,1.176470588235294,0.8112874779541446,3,5,1,1,2.1,3.5,3.75,0,0.5,0.23684210526315788,0.2631578947368421,0.3157894736842105,0.3684210526315789,0.3157894736842105,0.1842105263157895,-0.13157894736842105,-0.05263157894736842,32,27,30,23,1,1,0.48137773627969715,0.10374520178441748,0,1,0.5,7,5,16,1.0,4,5,5,7,2.0,1.0,4.0,10.0,0.5796898017803118,0.203542154536884,0.1937460546424162,1,1
Liverpool,Bournemouth,H,1.164021164021164,0.9586056644880174,2,0.9586056644880174,1.164021164021164,2,6,8,2,1.45,4.75,8.0,0,0.42105263157894735,0.3157894736842105,0.2631578947368421,0.2894736842105263,0.23684210526315788,0.47368421052631576,0.13157894736842102,0.07894736842105263,-0.21052631578947367,23,22,34,33,1,1,0.20541549953314653,-0.20541549953314653,1,1,-0.5,6,5,18,-12.0,-2,0,1,1,6.0,18.0,8.0,15.0,0.6312035350546467,0.1807358977709172,0.15265375878442358,1,1
Crystal Palace,Aston Villa,H,0.6701940035273368,1.0021786492374727,6,0.5664488017429193,1.4462081128747795,2,6,4,0,1.85,3.6,4.75,2,0.2894736842105263,0.23684210526315788,0.47368421052631576,0.07894736842105263,0.21052631578947367,0.7105263157894737,0.2105263157894737,0.02631578947368421,-0.2368421052631579,14,13,35,41,0,0,0.10374520178441748,-0.4440294636373068,1,2,-0.25,2,4,25,-6.0,2,4,1,-6,10.0,16.0,16.0,20.0,0.6098191126281465,0.2410462099215538,0.14226226796996508,2,1
Leicester,Tottenham,D,1.2345679012345678,0.784313725490196,2,1.4814814814814814,0.7054673721340388,6,2,7,1,2.63,3.6,2.75,2,0.6052631578947368,0.3157894736842105,0.07894736842105263,0.5,0.34210526315789475,0.15789473684210525,0.10526315789473684,-0.026315789473684237,-0.07894736842105263,35,34,15,20,0,1,-0.24691358024691357,0.0788463533561572,1,1,-0.5,6,7,11,9.0,-5,-4,1,-5,14.0,5.0,1.0,3.0,0.41363593266110965,0.26834400416021953,0.31411944862036056,2,0
Man United,Newcastle,D,0.9523809523809523,0.392156862745098,8,0.522875816993464,1.4462081128747795,0,11,5,1,1.36,5.25,10.0,1,0.5,0.23684210526315788,0.2631578947368421,0.23684210526315788,0.2631578947368421,0.5,0.26315789473684215,-0.02631578947368421,-0.2368421052631579,32,12,24,41,0,1,0.42950513538748836,-1.0540512501296815,1,1,0.5,7,4,29,-11.0,6,8,20,-17,4.0,15.0,5.0,18.0,0.6161889304478119,0.22760560719326683,0.14656010301856048,2,0
Norwich,Stoke,D,0.9171075837742504,1.3071895424836601,7,0.8278867102396513,1.09347442680776,1,9,0,0,2.3,3.3,3.5,0,0.23684210526315788,0.18421052631578946,0.5789473684210527,0.3684210526315789,0.23684210526315788,0.39473684210526316,-0.13157894736842105,-0.05263157894736842,0.1842105263157895,22,19,24,31,0,1,0.08922087353459907,0.21371511567590007,1,0,-1.25,0,4,-17,9.0,9,6,3,-7,18.0,9.0,19.0,9.0,0.3559874433730918,0.27149597720713325,0.36900545069563134,2,0
Sunderland,Swansea,D,0.8112874779541446,0.8714596949891067,2,0.9586056644880174,1.128747795414462,9,3,4,0,4.0,3.4,2.1,1,0.23684210526315788,0.3157894736842105,0.4473684210526316,0.3157894736842105,0.2894736842105263,0.39473684210526316,-0.07894736842105263,0.02631578947368418,0.05263157894736842,20,22,20,32,1,2,-0.14731818653387285,-0.2572881004253553,0,0,-1.5,2,8,-8,9.0,-1,-7,-2,-12,17.0,8.0,17.0,12.0,0.4186193704335764,0.26109936506556974,0.31539622795731065,2,0
West Ham,Bournemouth,A,1.199294532627866,1.1328976034858387,4,0.9586056644880174,1.164021164021164,7,5,4,1,2.38,3.4,3.2,1,0.42105263157894735,0.3684210526315789,0.21052631578947367,0.2894736842105263,0.23684210526315788,0.47368421052631576,0.13157894736842102,0.13157894736842105,-0.2631578947368421,23,22,34,33,1,1,0.24068886813984847,-0.03112356053532528,1,0,1.0,5,4,20,-6.0,1,-3,1,1,12.0,18.0,7.0,15.0,0.6351381756873071,0.17544934380500957,0.14908216651887954,2,-1
Everton,Man City,A,1.2345679012345678,1.3071895424836601,1,1.045751633986928,0.7054673721340388,9,8,7,2,5.0,4.0,1.73,0,0.2894736842105263,0.3684210526315789,0.34210526315789475,0.5,0.23684210526315788,0.2631578947368421,-0.21052631578947367,0.13157894736842105,0.07894736842105265,47,24,21,20,1,1,0.1888162672476399,0.6017221703496214,0,0,3.0,9,3,-19,9.0,1,-8,23,1,11.0,2.0,11.0,4.0,0.2999502981953278,0.2297773310251703,0.4568241653766232,2,-1
Watford,Southampton,D,0.7054673721340388,0.8278867102396513,0,0.8714596949891067,0.6701940035273368,5,5,2,1,2.8,3.3,2.75,1,0.3157894736842105,0.23684210526315788,0.4473684210526316,0.47368421052631576,0.23684210526315788,0.2894736842105263,-0.15789473684210525,0.0,0.15789473684210525,39,20,22,19,1,2,-0.16599232285506793,0.1576927067123145,0,0,0.0,4,6,-18,11.0,3,-5,19,3,18.0,7.0,13.0,6.0,0.2634614582573693,0.2793303748854381,0.4543170099095264,2,0
West Brom,Chelsea,A,0.7054673721340388,1.1328976034858387,6,1.176470588235294,0.8112874779541446,5,8,7,2,6.5,4.0,1.62,1,0.2631578947368421,0.34210526315789475,0.39473684210526316,0.3157894736842105,0.3684210526315789,0.3157894736842105,-0.05263157894736842,-0.02631578947368418,0.07894736842105265,32,27,30,23,0,3,-0.4710032161012552,0.3216101255316941,0,0,-0.75,10,10,-7,12.0,1,1,5,7,13.0,1.0,14.0,10.0,0.2967020519282425,0.2800460199688769,0.4204862332005975,2,-1
Arsenal,Liverpool,D,1.09347442680776,0.4793028322440087,5,1.3071895424836601,0.9876543209876542,8,7,8,0,1.75,4.0,5.0,1,0.5263157894736842,0.2894736842105263,0.18421052631578946,0.42105263157894735,0.3157894736842105,0.2631578947368421,0.10526315789473684,-0.02631578947368418,-0.07894736842105263,33,30,22,28,2,2,-0.21371511567590007,-0.5083514887436454,0,1,-0.75,4,7,11,-3.0,-1,-3,3,-6,3.0,6.0,2.0,8.0,0.5458411263449309,0.22741413894321263,0.21449796805508703,2,0
Aston Villa,Sunderland,D,0.4938271604938271,1.5250544662309367,6,1.0893246187363834,1.4814814814814816,3,5,4,0,1.91,3.5,4.75,0,0.07894736842105263,0.21052631578947367,0.7105263157894737,0.23684210526315788,0.3157894736842105,0.4473684210526316,-0.15789473684210525,-0.10526315789473684,0.2631578947368421,23,25,20,42,0,0,-0.5954974582425563,0.043572984749455035,0,0,-2.25,0,4,-22,-1.0,1,3,-2,-22,16.0,17.0,20.0,17.0,0.22067244241782308,0.24455765842682006,0.5271827034810809,3,0
Bournemouth,Leicester,D,0.8112874779541446,1.4814814814814814,2,1.4379084967320261,0.6349206349206349,2,4,4,2,2.2,3.6,3.4,0,0.2894736842105263,0.23684210526315788,0.47368421052631576,0.6052631578947368,0.3157894736842105,0.07894736842105263,-0.3157894736842105,-0.07894736842105263,0.39473684210526316,35,33,18,18,0,0,-0.6266210187778816,0.8465608465608465,0,0,-2.0,6,12,-39,4.0,0,0,2,0,18.0,14.0,15.0,1.0,0.1657746185140495,0.20532476851763085,0.6099362641697492,3,0
Chelsea,Crystal Palace,A,1.128747795414462,1.3071895424836601,9,0.8714596949891067,0.9876543209876542,6,7,7,1,1.36,5.0,11.0,1,0.3157894736842105,0.3684210526315789,0.3157894736842105,0.2894736842105263,0.23684210526315788,0.47368421052631576,0.02631578947368418,0.13157894736842105,-0.15789473684210525,19,20,23,28,0,1,0.2572881004253553,0.319535221496006,1,1,0.0,4,5,8,-9.0,0,3,-1,-5,1.0,10.0,10.0,16.0,0.5385534494005775,0.2408839142087709,0.21227457121094792,3,-1
Liverpool,West Ham,A,1.164021164021164,0.9586056644880174,1,1.3507625272331154,0.8818342151675486,5,5,7,3,1.36,5.5,9.0,0,0.42105263157894735,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.3684210526315789,0.21052631578947367,0.0,-0.05263157894736842,0.05263157894736842,34,31,26,25,0,0,-0.18674136321195145,0.07677144932046887,3,0,1.5,10,6,-2,-6.0,-2,-4,3,1,6.0,12.0,8.0,7.0,0.44601631976643447,0.22459635581433357,0.31305984336711834,3,-1
Man City,Watford,H,1.657848324514991,0.9150326797385621,5,0.8714596949891067,1.09347442680776,0,9,3,2,1.2,8.0,15.0,1,0.5,0.23684210526315788,0.2631578947368421,0.3157894736842105,0.23684210526315788,0.4473684210526316,0.1842105263157895,0.0,-0.1842105263157895,20,20,19,31,0,1,0.7863886295258844,-0.17844174706919802,1,1,2.0,10,7,21,-16.0,6,5,0,-12,2.0,18.0,4.0,13.0,0.6415237046417297,0.20601502943125244,0.1366726176960409,3,1
Newcastle,Arsenal,A,1.128747795414462,1.045751633986928,0,1.4814814814814814,0.8818342151675486,9,0,9,1,6.0,4.2,1.62,2,0.23684210526315788,0.2631578947368421,0.5,0.5263157894736842,0.2894736842105263,0.18421052631578946,-0.2894736842105263,-0.026315789473684237,0.3157894736842105,31,34,11,25,0,1,-0.3527336860670194,0.16391741881937938,1,0,0.25,8,8,-34,12.0,-9,-9,-3,-14,15.0,3.0,18.0,2.0,0.17774518578805784,0.21925859834904057,0.5893689897431286,3,-1
Stoke,West Brom,A,0.7760141093474426,1.045751633986928,5,0.6100217864923746,0.7760141093474426,5,6,5,0,1.95,3.4,4.5,1,0.3684210526315789,0.23684210526315788,0.39473684210526316,0.2631578947368421,0.34210526315789475,0.39473684210526316,0.10526315789473684,-0.10526315789473686,0.0,20,14,26,22,2,0,0.16599232285506804,0.2697375246394853,1,1,-1.0,1,2,8,-4.0,1,0,6,4,9.0,13.0,9.0,14.0,0.4112370558191692,0.3097814331298526,0.27775586055662826,3,-1
Tottenham,Everton,D,1.2345679012345678,0.6535947712418301,6,1.045751633986928,0.8818342151675486,3,6,2,0,2.0,3.5,4.2,2,0.5,0.34210526315789475,0.15789473684210525,0.2894736842105263,0.3684210526315789,0.34210526315789475,0.21052631578947367,-0.02631578947368418,-0.1842105263157895,35,24,30,25,0,1,0.1888162672476399,-0.2282394439257185,0,2,-1.0,2,6,23,-6.0,4,3,11,5,5.0,11.0,3.0,11.0,0.6191282839842198,0.1979691523153375,0.16028828948684462,3,0
Southampton,Norwich,H,1.3756613756613756,0.9586056644880174,8,0.5664488017429193,1.3051146384479717,1,6,4,0,2.05,3.5,4.0,0,0.47368421052631576,0.23684210526315788,0.2894736842105263,0.23684210526315788,0.18421052631578946,0.5789473684210527,0.23684210526315788,0.05263157894736842,-0.2894736842105263,26,13,30,37,0,1,0.8092125739184562,-0.3465089739599543,0,2,2.75,12,3,29,-11.0,2,7,13,-7,7.0,18.0,6.0,19.0,0.6793379831876181,0.18207953185315331,0.11372294953309234,3,1
Swansea,Man United,H,0.7054673721340388,0.8714596949891067,4,0.9586056644880174,0.9171075837742504,4,0,1,2,3.6,3.3,2.25,0,0.3157894736842105,0.2894736842105263,0.39473684210526316,0.5,0.23684210526315788,0.2631578947368421,-0.1842105263157895,0.052631578947368446,0.13157894736842107,27,22,9,26,1,1,-0.25313829235397867,-0.0456478887851437,1,1,-0.25,7,7,-19,4.0,-1,0,5,-17,8.0,4.0,12.0,5.0,0.2659491875611232,0.30578973639467893,0.4268670232733181,3,1
Arsenal,Stoke,H,1.09347442680776,0.4793028322440087,12,0.8278867102396513,1.09347442680776,4,13,1,1,1.29,6.0,12.0,1,0.5263157894736842,0.2894736842105263,0.18421052631578946,0.3684210526315789,0.23684210526315788,0.39473684210526316,0.15789473684210525,0.052631578947368446,-0.2105263157894737,22,19,24,31,0,0,0.26558771656810876,-0.6141715945637514,1,1,2.25,8,4,20,-6.0,12,8,3,-7,3.0,9.0,2.0,9.0,0.6621426653731047,0.20157159364065053,0.12036615849628035,4,1
Crystal Palace,Man City,A,0.6701940035273368,1.0021786492374727,2,1.045751633986928,0.7054673721340388,7,4,4,1,5.5,4.2,1.67,0,0.2894736842105263,0.23684210526315788,0.47368421052631576,0.5,0.23684210526315788,0.2631578947368421,-0.21052631578947367,0.0,0.21052631578947367,47,24,21,20,2,1,-0.3755576304595911,0.2967112771034339,0,1,-1.75,3,5,-24,8.0,0,-5,23,1,10.0,2.0,16.0,4.0,0.21347695880449385,0.24729779477489633,0.5322744081066119,4,-1
Everton,Chelsea,H,1.2345679012345678,1.3071895424836601,9,1.176470588235294,0.8112874779541446,2,7,14,1,4.0,3.6,2.0,0,0.2894736842105263,0.3684210526315789,0.34210526315789475,0.3157894736842105,0.3684210526315789,0.3157894736842105,-0.02631578947368418,0.0,0.026315789473684237,32,27,30,23,2,0,0.0580973129992739,0.4959020645295156,1,1,0.0,6,3,-3,10.0,-7,7,5,7,11.0,1.0,11.0,10.0,0.436885252302716,0.22754958857676602,0.3207104548885393,4,1
Man United,Liverpool,H,0.9523809523809523,0.392156862745098,3,1.3071895424836601,0.9876543209876542,4,4,4,1,2.0,3.4,4.33,1,0.5,0.23684210526315788,0.2631578947368421,0.42105263157894735,0.3157894736842105,0.2631578947368421,0.07894736842105265,-0.07894736842105263,0.0,33,30,22,28,1,1,-0.3548085901027078,-0.5954974582425562,0,1,0.5,7,5,6,-2.0,0,-1,3,-6,4.0,6.0,5.0,8.0,0.4520440325489421,0.27086354787126504,0.2734281886633485,4,1
Norwich,Bournemouth,H,0.9171075837742504,1.3071895424836601,4,0.9586056644880174,1.164021164021164,2,4,4,1,2.4,3.4,3.2,0,0.23684210526315788,0.18421052631578946,0.5789473684210527,0.2894736842105263,0.23684210526315788,0.47368421052631576,-0.052631578947368446,-0.05263157894736842,0.10526315789473689,23,22,34,33,2,0,-0.04149808071376704,0.1431683784624962,1,2,0.75,3,1,-8,0.0,0,2,1,1,18.0,18.0,19.0,15.0,0.3955550056868682,0.2478125896491258,0.34909520317005027,4,1
Watford,Swansea,H,0.7054673721340388,0.8278867102396513,6,0.9586056644880174,1.128747795414462,3,1,3,1,2.75,3.4,2.75,0,0.3157894736842105,0.23684210526315788,0.4473684210526316,0.3157894736842105,0.2894736842105263,0.39473684210526316,0.0,-0.052631578947368446,0.05263157894736842,20,22,20,32,2,2,-0.25313829235397867,-0.3008610851748107,0,1,-1.0,4,7,-2,10.0,-2,3,-2,-12,18.0,8.0,13.0,12.0,0.4054200967913131,0.2953415075235591,0.2974608401532674,4,1
West Brom,Southampton,D,0.7054673721340388,1.1328976034858387,1,0.8714596949891067,0.6701940035273368,4,4,5,0,3.2,3.2,2.5,1,0.2631578947368421,0.34210526315789475,0.39473684210526316,0.47368421052631576,0.23684210526315788,0.2894736842105263,-0.21052631578947367,0.10526315789473686,0.10526315789473684,39,20,22,19,1,0,-0.16599232285506793,0.46270359995850185,0,0,-2.75,3,12,-20,6.0,-1,-3,19,3,13.0,7.0,14.0,6.0,0.23324933585628452,0.29154733569252994,0.4730663398231469,4,0
Leicester,Aston Villa,H,1.2345679012345678,0.784313725490196,6,0.5664488017429193,1.4462081128747795,4,4,5,1,1.91,3.75,4.33,1,0.6052631578947368,0.3157894736842105,0.07894736842105263,0.07894736842105263,0.21052631578947367,0.7105263157894737,0.5263157894736842,0.10526315789473684,-0.631578947368421,14,13,35,41,0,0,0.6681190994916485,-0.6618943873845835,1,2,3.25,8,1,64,-2.0,-1,2,1,-6,14.0,16.0,1.0,20.0,0.7892507390566506,0.10495910292911989,0.03862315603883607,4,1
Sunderland,Tottenham,A,0.8112874779541446,0.8714596949891067,2,1.4814814814814814,0.7054673721340388,4,6,8,2,4.33,3.6,1.95,1,0.23684210526315788,0.3157894736842105,0.4473684210526316,0.5,0.34210526315789475,0.15789473684210525,-0.26315789473684215,-0.026315789473684237,0.2894736842105263,35,34,15,20,0,0,-0.6701940035273368,0.16599232285506793,2,0,2.25,8,2,-31,12.0,-2,-2,1,-5,17.0,5.0,17.0,3.0,0.18648722780600174,0.21776293405092104,0.5810350113139672,4,-1
West Ham,Newcastle,H,1.199294532627866,1.1328976034858387,3,0.522875816993464,1.4462081128747795,4,6,7,1,2.25,3.5,3.4,0,0.42105263157894735,0.3684210526315789,0.21052631578947367,0.23684210526315788,0.2631578947368421,0.5,0.18421052631578946,0.10526315789473684,-0.2894736842105263,32,12,24,41,1,1,0.6764187156344019,-0.3133105093889408,1,0,-1.25,6,8,25,-3.0,-1,-1,20,-17,12.0,15.0,7.0,18.0,0.6321123773675993,0.18043005513179264,0.15192536765790118,4,1
Aston Villa,West Brom,A,0.4938271604938271,1.5250544662309367,3,0.6100217864923746,0.7760141093474426,6,2,7,0,2.3,3.25,3.5,1,0.07894736842105263,0.21052631578947367,0.7105263157894737,0.2631578947368421,0.34210526315789475,0.39473684210526316,-0.18421052631578946,-0.13157894736842107,0.3157894736842105,20,14,26,22,2,0,-0.11619462599854752,0.749040356883494,1,1,-1.0,1,3,-26,3.0,-5,-3,6,4,16.0,13.0,20.0,14.0,0.23541708967006697,0.30895144888120296,0.45427040606702396,5,-1
Bournemouth,Sunderland,H,0.8112874779541446,1.4814814814814814,5,1.0893246187363834,1.4814814814814816,2,7,3,0,1.7,4.0,5.5,1,0.2894736842105263,0.23684210526315788,0.47368421052631576,0.23684210526315788,0.3157894736842105,0.4473684210526316,0.052631578947368446,-0.07894736842105263,0.02631578947368418,23,25,20,42,2,2,-0.27803714078223885,-2.220446049250313e-16,1,0,-2.5,1,8,3,1.0,4,3,-2,-22,18.0,17.0,15.0,17.0,0.40050244619033726,0.2383941185625035,0.35072170599547225,5,1
